	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
chr1:182360633-182360976	0.000757575757575758	0.41705747090851	0.000394477317554241	0.00289143013077162	0.000796753255248487	0.00101448610622923	0.00102564102564103	0.00102850751578282	0.00119010085515688	0.000876322751322752	0.00123879385608031	0.000617283950617284	0.000932182182182182	0.000985802620914496	0.00130718954248366	0.00144927536231884	0.000975292302357075	0.000724723305368467	0.000947911048921151	0.00116959064327485	0.900220458553792	0.58569072170496	0.586919120885366	0.624761904761905	0.188715728715729	0.93431746031746	0.957628006668254	1	0.614850026980019	0.601238087677716	0.552143660652521	0.763814412263872	0.558071314901073	0.649379138864091	0.931005291005291	0.511840494395453	0.997530864197531	0.0301587301587302	0.00303030303030303	1	0.480747132746342	0.599821034705945	0.00512820512820513	0.700065578070693	0.0110805860805861	0.207726298054305	0.611465818978203	0.232104377104377	0.421340003075385	0.358013468013468	1	0.327037929457101	0.520661816032724	0.546702470312975	0.0184126984126984	0.535050252651452	0.060989010989011	0.747572745820428	0.319822199773111	0.000914978941969117	0.00125598086124402	0.00118249840264766	0.000555555555555556	0.00167712963905573	0.00190653125786083	0.000892795190029194	0.0021505376344086	0.000673400673400673	0.000933851182389193	0.00188729399255715	0.000966183574879227	0.00090764580170292	0.000590569561157796	0.00045662100456621	0.00130718954248366	0.00132206258570077	0.00482398956975228	0.00116865337740826	0.00072463768115942
chr4:174292110-174292392	0.013058056443493	0.41705747090851	0.0179035194824668	0.012808277893253	0.014905576841209	0.00139468472801806	0.00131880548101505	0.0016260162601626	0.00126331811263318	0.00475888957953221	0.0281232212604762	0.00130718954248366	0.00136054421768707	0.111494355317885	0.00114942528735632	0.00109289617486339	0.0118860507443788	0.0842471819645732	0.0284356725146199	0.0011073411600795	0.157412420503592	0.967948717948718	0.904877680163721	0.405051015612411	1	1	0.60045584045584	0.427574096832409	0.187782587782588	0.191314102564103	0.789247725883103	0.943132551828204	0.510709984459984	0.900811287477954	0.615737332842596	0.678411588411588	0.473333333333333	0.181565109135442	0.37989417989418	0.954285714285714	0.156068376068376	0.070628938924203	0.822222222222222	0.180671797338464	0.985490196078431	0.119848739495798	0.214416383768197	0.313208165579496	0.856450876646955	0.524285714285714	0.614966565865677	0.00589569160997732	0.0037037037037037	0.987185354691075	0.155206564799095	0.135714285714286	1	0.476795433546857	0.109966217357522	0.00128205128205128	0.0016260162601626	0.00119047619047619	0.00553150154443257	0.00155038759689922	0.0194662676144158	0.0335125448028674	0.00171913001181294	0.00116959064327485	0.0286660392644165	0.00304954304954305	0.000810708898944193	0.00111111111111111	0.00823301508233015	0.0077179157279477	0.00272108843537415	0.0191173291786877	0.16716180125866	0.134229000642291	0.00156862745098039
chr10:135342318-135342412	0.426666666666667	0.00323939488907659	0.00222222222222222	0.000593464052287582	0.0170693902105522	0.034424216913957	0.00341880341880342	0.315696649029982	0.000863878127887306	0.00100739446305196	0.000686676609495402	0.096795148791519	0.00229885057471264	0.00043859649122807	0.000977277857162282	0.00114232996433308	0.00109052332906728	0.00111033263594933	0.0801888613538542	0.000985160244419505	0.363790425261014	0.0615954415954416	0.654518113465482	0.562926547137073	0.592777777777778	0.874468864468865	1	0.90478354978355	1	1	0.54262186824479	0.91843638817323	0.526278880761639	0.723106060606061	0.448980610704749	1	0.867186147186147	1	0.855766716943188	0.769678742310321	0.183333333333333	0.137272727272727	0.115330634278003	0.0730519480519481	0.137883597883598	0.878518518518519	0.684720834720835	0.632751322751323	0.0133333333333333	0.04	0.486428571428571	0.597187412976887	0.753460113960114	0.627772967772968	0.113015873015873	1	0.00476190476190476	0.561269841269841	0.744277712478052	0.000977414037614667	0.34595951417004	0.547555449889546	0.161677814938684	0.00119110033371493	0.00196078431372549	0.161646540593909	0.0042353709808917	0.0381914381914382	0.00579710144927536	0.000785551305007322	0.163769494122435	0.000856684455432775	0.00416666666666667	0.00106136086972051	0.00317460317460317	0.00100183108824919	0.00135188518851885	0.000879317303811336	0.495654019183431
chr22:46658894-46658917	0.00588235294117647	0.0539401635401635	0.110535533831557	0.01	0.164747843590645	0.00625	0.0133333333333333	0.00317460317460317	0.205119963369963	0.00625	0.005	0.0416666666666667	0.00833333333333333	0.0125	0.00625	0.182030034856402	0.0812809412809413	0.005	0.172829131652661	0.00416666666666667	0.139395604395604	1	0.0785714285714286	0.957566295112894	1	1	1	1	0.98	0.540297444670098	1	0.916666666666667	0.98	1	0.990909090909091	0.645138888888889	1	1	0.966666666666667	1	0.983333333333333	0.333333333333333	0.888888888888889	0.609443725551202	1	1	0.0916666666666667	0.722222222222222	0.124074074074074	0.335714285714286	0.958333333333333	0.52904791402486	0.684729344729345	0.0875	1	0.689587371855783	1	0.583333333333333	0.0875	0.06	0.0657309941520468	0.513888888888889	0.407372309092037	0.196735138499845	0.0549938157081015	0.00666666666666667	0.0687587031704678	0.166666666666667	0.0544444444444444	0.0120858186001885	0.112621832358675	0.100440917107584	0.0130377737044404	0.100925925925926	0.154014245014245	0.113203463203463	0.176185185185185	0.00317460317460317	0.0436350106323388
chr17:75429714-75429825	0.363333333333333	0.518518518518518	1	0.291428571428571	0.285714285714286	0.358333333333333	1	0.277777777777778	1	1	0.2925	0.321428571428571	0.363333333333333	0.358333333333333	0.287012987012987	0.09	0.398811688311688	0.333333333333333	0.383333333333333	0.252922077922078	1	1	1	0.787466931216931	0.688888888888889	1	1	1	1	1	1	1	1	1	1	1	0.887337662337662	1	0.583333333333333	0.914930555555556	0.986111111111111	1	1	1	1	1	1	0.903333333333333	1	1	1	1	1	1	0.25	1	0.166666666666667	1	1	0.2675	0.329177489177489	0.426666666666667	0.367408906882591	0.517727272727273	0.3975	0.136111111111111	1	0.357846790890269	0.647857142857143	0.304188034188034	0.116666666666667	0.119444444444444	0.262549019607843	0.445714285714286	0.310995670995671	0.16	0.291666666666667	1	0.358333333333333
chr20:22562736-22562763	0.000847946334146502	0.00106473925296751	0.00112241602067183	0.000802750001401042	0.403143703795822	0.00160297573470568	0.00142099736289418	0.0384615384615385	0.0166666666666667	0.0416666666666667	0.0555555555555556	0.00226751904481474	0.00260451189022618	0.00134202860745185	0.00107976314872867	0.0015283390891732	0.0801282051282051	0.000757575757575758	0.0238095238095238	0.00116959064327485	0.355555555555556	0.270833333333333	1	1	1	0.494776355839269	1	0.285714285714286	0.888888888888889	1	1	0.285714285714286	1	0.216666666666667	0.261904761904762	0.456506841362967	1	0.652154469236059	0.177777777777778	1	1	0.261904761904762	1	0.261904761904762	0.108333333333333	0.261904761904762	0.392857142857143	1	1	0.182539682539683	0.277777777777778	0.108333333333333	0.483467396562849	0.605557587632022	0.122222222222222	0.261904761904762	0.130952380952381	0.382224828449704	0.155844155844156	0.00139829545454546	0.001875	0.00235708795548308	0.0185185185185185	0.00304232804232804	0.00177072310405644	0.000938967136150235	0.00221443222753648	0.0021950707192681	0.00159845683789346	0.00217313187901423	0.00159013269269358	0.019464439020296	0.0277777777777778	0.0166666666666667	0.0015470239827825	0.00404518864562329	0.453750458096089	0.00240182516945662	0.00123385530792938
chr8:58055200-58055257	0.109404761904762	0.216586504139136	0.134665649631325	0.356893524208102	0.236917321361766	0.327744708994709	1	0.00888888888888889	0.358333333333333	0.265414578111947	0.0206349206349206	0.0121212121212121	0.265796590241035	0.11734296405349	0.00266666666666667	0.0164983164983165	0.243932052353105	0.245598290598291	0.0895833333333333	0.262934027777778	0.504166666666667	0.718617216117216	0.900617742046314	1	0.226253996871846	0.444934324934325	1	1	0.925899306582536	0.541985151355415	0.992592592592593	1	0.504166666666667	1	0.94537037037037	1	1	1	0.752777777777778	0.00416666666666667	0.00833333333333333	0.790423976608187	0.849792960662526	1	1	1	0.0178571428571429	0.5	0.88986864986865	1	1	1	0.752083333333333	0.669444444444444	0.00952380952380952	0.753053398214689	0.00833333333333333	0.582795527185233	0.278701402615676	0.0021505376344086	0.387920634920635	0.347189407814408	0.210178571428571	0.306061507936508	0.148236961451247	0.5	0.213228114478115	0.430148148148148	0.226759259259259	0.0376482776482776	0.236842490842491	0.5	0.279375254375254	0.0341666666666667	0.214351851851852	0.25	0.0220238095238095	0.00416666666666667	0.14031746031746
chr10:114516091-114516239	0.666666666666667	1	0.740740740740741	0.194444444444444	0.222222222222222	1	1	0.866666666666667	0.350256677680425	0.333333333333333	0.424675324675325	0.270833333333333	0.666666666666667	1	0.0952380952380952	0.25	0.1	0.361111111111111	0.222222222222222	0.222222222222222	1	1	1	1	1	1	1	1	1	0.893641530235733	0.888888888888889	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	0.277777777777778	0.84753198145355	0.869047619047619	1	1	0.761111111111111	1	1	1	1	1	1	1	0.855555555555556	0.159259259259259	0.291666666666667	0.451136363636364	0.33025641025641	0.285714285714286	0.358333333333333	0.222222222222222	0.762626262626263	0.365079365079365	0.291428571428571	0.313333333333333	1	0.233441558441558	0.291428571428571	0.166666666666667	0.35	0.619870177337283	0.424393037518037	0.291666666666667
chr5:1131270-1131280	0.333333333333333	0.5	0.46031746031746	1	0.46031746031746	0.133333333333333	1	0.166666666666667	0.6	0.583333333333333	0.111111111111111	0.166666666666667	1	1	0.0641025641025641	0.166666666666667	0.583333333333333	0.2	0.19047619047619	0.444444444444444	1	1	0.222222222222222	1	0.533333333333333	0.166666666666667	1	1	1	1	1	0.444444444444444	1	1	1	0.94665404040404	0.6	0.222222222222222	0.555555555555555	1	1	1	1	1	0.723697157680068	1	0.583333333333333	0.703703703703704	0.6	0.719049578679208	1	0.444444444444444	0.166666666666667	0.222222222222222	0.6	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.0666666666666667	0.222222222222222	0.166666666666667	1	0.166666666666667	0.166666666666667	0.166666666666667	0.314670293386423	0.6	0.266666666666667	0.166666666666667	0.222222222222222	0.166666666666667	0.0833333333333333	0.222222222222222	0.166666666666667	1	0.111111111111111
chr7:2146875-2146962	1	0.166666666666667	0.166666666666667	0.0666666666666667	0.233333333333333	0.333333333333333	0.0833333333333333	0.212657076719577	0.232671957671958	0.271188271604938	0.0555555555555556	0.0555555555555556	0.254761904761905	0.204365079365079	0.154761904761905	0.244028722600151	0.306953892668178	0.197410908807968	0.111111111111111	0.142857142857143	1	0.900099206349206	1	1	1	0.996	1	0.925	1	1	1	1	1	1	1	0.833333333333333	1	1	0.958333333333333	0.998412698412698	1	0.98179012345679	0.94347082868822	0.980246913580247	1	1	0.444444444444444	1	0.874227760619917	1	0.2	0.808345679012346	0.444444444444444	1	0.864197530864197	0.918320105820106	0.111111111111111	0.974603174603175	1	0.634920634920635	0.291226551226551	0.192901234567901	0.314814814814815	0.166666666666667	0.0666666666666667	0.388888888888889	0.168981481481482	0.0909090909090909	0.0952380952380952	0.0555555555555556	0.634920634920635	0.25	0.0833333333333333	0.0416666666666667	0.333333333333333	0.5	0.0555555555555556	0.219432419432419	0.176013738828865
chr2:193060006-193060305	0.0343432074046481	0.0552910052910052	0.0271231231231231	0.144119119119119	0.102900348514384	0.058032708032708	0.0286786786786787	0.296001290911489	0.198941798941799	0.0367717416328527	0.324074074074074	0.0598918057251391	0.0723236065528877	0.271851851851852	0.00266666666666667	0.0341414141414141	0.0423462803462804	0.0651851851851851	0.00136054421768707	0.00303030303030303	0.161141271009692	0.91733580983581	0.888305710874846	0.990476190476191	0.913756613756614	0.89709522675467	0.393054353054353	0.818952126305068	1	0.5	0.41160382400844	0.995555555555556	1	0.978276156340673	1	1	1	1	0.543175245806825	0.757408918997704	0.997701149425287	1	0.793988077282195	0.0405946994182288	0.476851412418514	0.419047619047619	0.25369852661155	0.827239179031338	0.172486772486772	0.503545725874457	0.213425925925926	0.348736263736264	1	0.987777777777778	1	0.705999235796228	0.997333333333333	0.776244211759086	0.545746438608653	0.000925925925925926	0.0296296296296297	0.05	0.00105820105820106	0.477022710842841	0.0018018018018018	0.0685134310134311	0.0472222222222222	0.0591032464179933	0.00238095238095238	0.0559250263960409	0.139664082687339	0.0889690638160026	0.000854700854700855	0.00196078431372549	0.111452991452991	0.0387663906142166	0.170920520999468	0.0592592592592594	0.043284084365623
chr20:33577598-33577622	0.111111111111111	0.583333333333333	0.133333333333333	1	0.166666666666667	0.388888888888889	0.166666666666667	0.19047619047619	1	0.19047619047619	0.166666666666667	0.6	0.555555555555555	1	0.166666666666667	0.442783323158323	0.166666666666667	0.305555555555556	0.583333333333333	1	0.611111111111111	0.211111111111111	0.166666666666667	0.207407407407407	1	0.944444444444445	1	1	1	0.222222222222222	0.0277777777777778	1	1	0.0666666666666667	0.0833333333333333	1	0.166666666666667	0.8795	1	0.583333333333333	0.866666666666667	1	1	1	1	0.2	1	1	1	1	0.0416666666666667	1	1	1	0.886205808080808	1	0.0416666666666667	0.270833333333333	1	0.82962962962963	0.611111111111111	0.166666666666667	0.122222222222222	0.172161172161172	0.375	0.166666666666667	0.722222222222222	0.333333333333333	0.0476190476190476	0.105555555555556	0.333333333333333	0.166666666666667	0.277777777777778	0.166666666666667	0.166666666666667	0.364556937214832	0.166666666666667	0.445109307359307	0.222222222222222
chr2:66673634-66673718	0.111328897491243	0.027901635990808	0.14938604929833	0.0508034872126553	0.0923084350797175	0.154372480344702	0.156295908270764	0.217654311534831	0.143666254746042	0.192297891396694	0.0138888888888889	0.0593647717484926	0.0625	0.0419007015739042	0.111111111111111	0.0811965811965812	0.0750209991158267	0.053525345764992	0.0476190476190476	0.160104297634732	1	1	0.166666666666667	0.451571511923944	1	0.446365741429893	0.682539682539682	0.177777777777778	1	1	0.194444444444444	1	0.0333333333333333	0.933333333333333	0.194444444444444	0.0416666666666667	0.270833333333333	1	0.5	1	0.0416666666666667	0.0138888888888889	0.108333333333333	0.285714285714286	1	1	0.5	1	0.166666666666667	0.261904761904762	0.182539682539683	0.0714285714285714	0.025	0.0277777777777778	1	0.177777777777778	0.0555555555555556	1	0.0384615384615385	0.192324624185036	0.0785670498084291	0.0166666666666667	0.105305788982259	0.0488228278864983	0.052420634920635	0.0926902734406306	0.144969096170598	0.112168416542587	0.0144265232974911	0.109881659734601	0.00305367214383157	0.0570810184439889	0.0778580476479636	0.063280975782304	0.177777777777778	0.103703703703704	0.0875740826633684	0.108992351149214	0.0886839104262251
chr10:4909028-4909147	0.222222222222222	0.111111111111111	0.0833333333333333	1	1	0.329650488400488	0.166666666666667	0.583333333333333	0.300319063652397	0.166666666666667	0.0833333333333333	0.0833333333333333	0.212007936507937	0.172562358276644	0.37487965556593	0.2	0.133333333333333	0.133333333333333	0.166666666666667	0.0833333333333333	0.930714285714286	1	1	1	1	1	1	1	0.87962962962963	1	0.822916666666667	0.946031746031746	1	1	1	0.979166666666667	1	1	1	1	1	0.955555555555555	1	1	1	0.944444444444444	1	1	1	1	1	1	1	0.166666666666667	0.825396825396825	0.0555555555555556	1	1	1	0.359871031746032	0.125	0.166666666666667	0.166666666666667	0.682539682539682	0.583333333333333	0.133333333333333	0.166666666666667	0.392283950617284	0.5	0.19047619047619	0.204761904761905	0.222222222222222	0.111111111111111	1	0.166666666666667	0.166666666666667	0.533333333333333	0.375041335978836	0.223665223665224
chr16:67839964-67840594	0.00346235982864819	0.41705747090851	0.000915887470197724	0.0195554706057694	0.0019047619047619	0.00130718954248366	0.0299557387057388	0.00287295404815734	0.0763623094179046	0.00236408255198076	0.00155038759689922	0.00175438596491228	0.00396108499556775	0.00211150483193606	0.00185185185185185	0.00349625682679208	0.000886101154918361	0.00301550624528801	0.00141252327608982	0.00152083333333333	1	0.974074074074074	0.129055944055944	0.631641858195184	0.850825950249885	0.6755985248481	0.468327533033415	0.932948717948718	0.762128612128612	0.399593837535014	0.727349860018854	0.725298366355113	0.678464052287582	0.994444444444445	1	1	0.984649122807018	0.229040404040404	0.643106475791898	1	0.543148148148148	0.791720426547293	0.098974358974359	0.600442811662858	0.00740740740740741	0.948333333333333	0.195773115773116	0.425718389207233	0.761810974854453	0.95959595959596	0.878032518164097	0.527300123710811	0.10593966322161	0.281099306905759	0.625625812783708	0.649230769230769	0.670436564952068	0.631587301587302	0.573715533715534	0.00946813665908698	0.00353139793929267	0.00343374218374218	0.452422324573984	0.00166666666666667	0.00303030303030303	0.0016260162601626	0.00328282828282828	0.00162399017357336	0.0019047619047619	0.00369420702754036	0.0018018018018018	0.00172769711343539	0.00114942528735632	0.0269962684837592	0.00114942528735632	0.00198354759158671	0.000952380952380952	0.00510729217678081	0.00287422552412382
chr6:168436032-168436044	0.0833333333333333	0.18015873015873	0.333333333333333	0.527777777777778	0.177777777777778	0.11359477124183	0.0833562077295688	0.319444444444444	0.130161078572843	0.17485119047619	0.0807645502645503	0.0277777777777778	0.219604683799813	0.0277777777777778	0.0208333333333333	0.0771273128145267	0.46957671957672	0.388888888888889	0.116528887701331	0.0333333333333333	0.606630082285979	0.656146576077355	1	0.782864344183672	0.530740555658734	1	0.582000165270759	0.680671532355881	0.793962585034014	0.666666666666667	1	0.166666666666667	1	0.554166666666667	0.5	1	1	1	0.822222222222222	0.958333333333333	0.715680277370508	0.547509991358743	0.0555555555555556	0.488095238095238	0.630669676852751	0.5	0.763888888888889	0.61447773595396	0.166666666666667	0.666666666666667	0.0277777777777778	0.0833333333333333	0.0277777777777778	1	1	0.595028719825353	0.712185185185185	0.81003901381206	1	0.0185185185185185	0.0835263193596527	0.0729833614135674	0.123841939377377	0.127874954785029	0.100617283950617	0.333333333333333	0.756428571428571	0.058562292626602	0.333333333333333	0.0303596955351341	0.222222222222222	0.0111111111111111	0.0277777777777778	0.0185185185185185	0.0286111111111111	0.0138888888888889	1	1	0.107767195767196
chr17:76731192-76731371	0.142857142857143	0.111111111111111	0.111111111111111	0.533333333333333	0.0833333333333333	1	0.321354717813051	0.148148148148148	0.347812966760335	0.166666666666667	0.166666666666667	0.229805590364801	0.180956119162641	0.111111111111111	0.201832323871798	0.292998757107879	0.22627371856065	0.166666666666667	0.5	0.183215446022464	1	1	1	1	0.6	1	0.9270670995671	0.944023033732003	1	0.802482993197279	0.666666666666667	1	1	1	1	0.766238095238095	1	0.909200363963522	0.847479213907785	0.822889229793255	0.828257813846786	1	0.917891156462585	0.25	1	1	1	0.916666666666667	1	0.19047619047619	0.806859968734969	0.5	0.807200278099746	0.222222222222222	0.896548248929201	0.222222222222222	0.725277777777778	0.916666666666667	1	0.583333333333333	0.262049062049062	0.36916760194538	0.111111111111111	0.166666666666667	0.166666666666667	0.0833333333333333	0.111111111111111	0.5	0.0833333333333333	0.133333333333333	0.111111111111111	0.0833333333333333	0.0952380952380952	0.0833333333333333	0.307898739905319	0.133333333333333	0.205307890173409	0.111111111111111	0.166666666666667
chr5:58335581-58335788	0.00110973389551227	0.00160642570281125	0.00163194444444444	0.000821687370600415	0.00516631482520999	0.0117311760919332	0.00118387450765747	0.00108019577041316	0.000595800524934383	0.000766995350328684	0.000663366336633664	0.000972192461990497	0.00192421337831966	0.00723139771372465	0.00087719298245614	0.00158730158730159	0.00130718954248366	0.000421940928270042	0.000641025641025641	0.00431905259491466	0.62490025065613	0.679410793178909	0.564800304996383	0.727607904078492	1	0.784467621040511	0.416507936507936	1	0.38986864986865	0.27396969161675	0.00151515151515152	1	0.708334678314394	0.47910882552743	0.566731198625935	0.427883227883228	1	0.783902384165542	0.549345238095238	0.60094721956402	0.441565746005933	0.41792328042328	1	0.566731198625935	0.0116161616161616	0.855579357761914	0.281629875246897	0.232380952380952	0.0178571428571429	0.236961466421494	0.971973544973545	0.257681577681578	0.47305720378337	0.632657260435038	0.0173669467787115	0.00416666666666667	1	0.628627069775506	0.00185185185185185	0.00128214051922009	0.00147143261715008	0.00134489551785402	0.00121212121212121	0.00204269634660127	0.00151515151515152	0.00065054582381315	0.00258891928864569	0.00159112025126809	0.00147471345780131	0.000619047619047619	0.00190277777777778	0.00103552989492026	0.00116959064327485	0.00136054421768707	0.00208333333333333	0.000910604904884081	0.000823045267489712	0.000606060606060606	0.00124508245180879
chr8:144853956-144854075	0.00258899676375404	0.0674796747967478	0.0423183942071887	0.00628843575160679	0.00233918128654971	0.00229885057471264	0.112698412698413	0.00774204771611812	0.0855498020633582	0.0245332585465475	0.000732600732600733	0.00123456790123457	0.00292988914098139	0.018550931492327	0.0265580971506074	0.0407235076218616	0.00296296296296296	0.0295393863878663	0.0288096013902465	0.00130718954248366	0.468968808968809	0.960028011204482	1	1	1	1	1	1	1	0.879230769230769	1	0.787373737373737	0.68055569306837	0.938150738150738	0.2516817821969	1	0.783325131009341	0.851824306662105	0.623988922868829	0.71037037037037	0.494681399010346	0.570938157604426	0.816689969281935	0.52069312251868	1	0.714944704757062	0.990601642366348	0.857869855012712	0.131491656491657	1	0.647187257187257	1	0.358478677512195	0.629673606332645	0.699871633140879	1	0.296578144078144	0.00444444444444444	0.076453388372893	0.0223629298060941	0.021088035212329	0.0377302424726885	0.0392628125431689	0.0350394222487246	0.00227272727272727	0.0237262185997778	0.0028169014084507	0.0290564399612577	0.00130718954248366	0.000784313725490196	0.345217578259374	0.0352618285280825	0.00175438596491228	0.0637341552637188	0.0016260162601626	0.00153256704980843	0.0122610054716763	0.000833333333333333	0.00208333333333333
chr15:101985984-101986176	0.0740740740740741	0.166666666666667	0.2	0.133333333333333	0.142857142857143	0.166666666666667	0.5	0.142857142857143	0.0952380952380952	0.0833333333333333	0.151515151515152	0.295886752136752	1	0.229027777777778	1	1	0.306332671957672	0.2	0.19047619047619	1	1	1	1	1	0.5	0.2	0.952777777777778	0.222222222222222	1	0.722222222222222	1	1	1	1	1	0.678571428571429	1	1	0.893424036281179	1	0.747844551282051	1	1	1	1	0.888888888888889	1	1	0.849206349206349	1	1	0.5	0.933333333333333	1	0.916666666666667	0.94047619047619	1	0.222222222222222	1	0.480952380952381	0.6	0.73015873015873	0.571428571428572	0.166666666666667	0.46031746031746	0.166666666666667	0.166666666666667	0.166666666666667	1	0.3	0.166666666666667	0.19047619047619	0.388888888888889	0.142857142857143	0.240192743764172	0.0555555555555556	0.238020833333333	0.166666666666667	0.1
chr10:126812578-126812651	0.365545157456922	0.23015873015873	0.0606060606060606	0.604166666666667	0.966666666666667	0.233333333333333	0.305031746031746	0.326190476190476	0.261904761904762	0.25	1	0.638888888888889	0.291666666666667	1	0.45970695970696	0.822222222222222	0.691919191919192	0.194444444444444	0.958333333333333	0.505555555555556	1	0.5	1	1	0.948412698412698	1	1	0.930555555555555	1	0.861676587301587	1	0.901234567901235	1	0.111111111111111	0.987654320987654	0.833333333333333	0.877777777777778	0.721428571428572	1	0.777426303854875	0.825416666666667	0.9375	1	1	1	0.880511463844797	1	0.767087542087542	1	0.796031746031746	0.86202380952381	1	1	0.781966490299824	0.652777777777778	1	1	1	1	0.0277777777777778	0.194444444444444	0.291666666666667	0.194444444444444	0.0555555555555556	0.0416666666666667	0.638888888888889	0.15	0.0714285714285714	0.244444444444444	0.266666666666667	0.0555555555555556	0.277777777777778	0.154761904761905	0.518518518518518	0.188809523809524	0.178571428571429	0.296746031746032	0.0714285714285714	0.243407029478458
chr21:46840047-46840102	0.688542510121458	0.759259259259259	0.42017094017094	0.954862914862915	0.4004329004329	1	1	0.53021645021645	0.51008547008547	0.302272727272727	0.0555555555555556	0.445714285714286	0.277777777777778	0.366666666666667	0.3	0.522222222222222	0.372857142857143	1	0.339285714285714	0.198636363636364	1	1	1	0.785185185185185	1	1	1	1	1	0.995	1	0.915457702775808	1	1	1	1	0.842592592592593	1	1	1	0.99537037037037	0.804938271604938	0.71	1	0.668253968253968	1	1	1	1	1	1	0.759259259259259	1	1	0.852777777777778	0.796296296296296	0.277777777777778	0.851851851851852	1	0.382564102564103	0.0971428571428571	0.445714285714286	0.784132730015083	0.886300366300366	0.886300366300366	0.277777777777778	0.291428571428571	0.368571428571429	0.291428571428571	0.283663003663004	0.445714285714286	0.291428571428571	0.299731146046936	0.194444444444444	0.277777777777778	0.202735042735043	1	0.638888888888889	1
chr22:36519910-36519916	0.358796296296296	0.322017346079846	0.511904761904762	0.214843915343915	0.958333333333333	0.130952380952381	0.171717171717172	0.214654214098659	0.0416666666666667	0.250905122655123	0.958333333333333	0.958333333333333	0.295126848460182	0.145833333333333	0.133234193789749	0.150793650793651	0.436081349206349	0.344444444444444	0.322761266511267	0.315542328042328	0.25	0.0416666666666667	1	0.912698412698413	0.833333333333333	1	0.0416666666666667	0.833333333333333	1	1	0.744097222222222	0.277777777777778	1	0.277777777777778	0.5	1	0.987654320987654	0.554166666666667	0.793650793650794	0.533333333333333	1	0.75	1	1	1	1	0.478354978354978	0.702083333333333	1	0.873095238095238	0.888888888888889	1	0.277777777777778	0.645510204081633	0.688888888888889	0.797619047619048	0.833333333333333	1	1	0.0208333333333333	0.111111111111111	0.463095238095238	0.327777777777778	0.0416666666666667	0.0416666666666667	0.448717948717949	0.405429292929293	0.387320483749055	0.130952380952381	0.619047619047619	0.489795918367347	0.0858585858585859	0.655555555555556	0.0673076923076923	0.25	0.0238095238095238	0.0238095238095238	0.374365079365079	0.289060846560847
chr22:44759490-44759513	0.333333333333333	0.5	0.333333333333333	0.17984693877551	0.166666666666667	0.5	0.5	1	0.4	0.5	0.377579365079365	0.262909709338281	0.966666666666667	0.5	0.966666666666667	0.363888888888889	0.5	0.5	0.5	0.241071428571428	1	1	1	0.111111111111111	1	0.916666666666667	1	1	0.823148148148148	1	0.952380952380952	1	1	0.888888888888889	0.814236111111111	1	0.916666666666667	1	1	0.822222222222222	0.444444444444444	1	0.166666666666667	1	1	0.222222222222222	0.666666666666667	0.666666666666667	1	0.555555555555555	1	0.111111111111111	1	1	0.919753086419753	0.222222222222222	0.583333333333333	1	0.666666666666667	0.326884920634921	0.213888888888889	0.166666666666667	0.348710317460317	0.207482993197279	0.343820861678005	0.5	0.358134920634921	0.150368844118844	0.372916666666667	0.323985890652557	0.0476190476190476	0.0833333333333333	0.308481641814975	0.1	0.209070294784581	0.5	0.220833333333333	0.2	0.0714285714285714
