	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg01460202	chr16	23706356	23706657	-6.45161290322581e-05	-4.3094090025498e-05	-4.50858289975009e-05	0.0197666666666667	ERN2	chr16	23706506	23706507	cg01460202	ERN2	CpG_Ocean	II
cg21097036	chr6	127840490	127840791	6.45161290322581e-05	-1.4336917562724e-05	-6.51252998519879e-06	0.0197464052287582	C6orf174	chr6	127840640	127840641	cg21097036	C6orf174	S_Shelf	II
cg07281879	chr11	32459476	32459777	0.000883362251783304	1.31147540983607e-05	0.000115165750543891	0.0196850679370654	WIT1	chr11	32459626	32459627	cg07281879	WIT1	Island	I
cg24259244	chr13	100624129	100624430	1.58730158730159e-06	2.1128841607565e-05	1.86732091048932e-05	0.0196612276612277	ZIC5	chr13	100624279	100624280	cg24259244	ZIC5	Island	II
cg17717124	chr14	96180697	96180998	0	-6.71140939597315e-06	-6.04229607250755e-06	0.0195358024691358	TCL1A	chr14	96180847	96180848	cg17717124	TCL1A	Island	II
cg27448110	chr7	157484497	157484798	-0.000105555555555556	2.77542526677475e-05	1.21580547112462e-05	0.0195328671328671	PTPRN2	chr7	157484647	157484648	cg27448110	PTPRN2	Island	II
cg23097402	chr1	50883244	50883545	0.00105263157894737	-1.39875530341008e-05	0.0001121881118409	0.0194144237405107	DMRTA2	chr1	50883394	50883395	cg23097402	DMRTA2	Island	I
cg01867395	chr11	31839478	31839779	0.00134697855750487	1.11490177715343e-07	0.000152941176470588	0.0193688655892672	PAX6	chr11	31839628	31839629	cg01867395	PAX6	Island	I
cg02471153	chr8	99440181	99440482	-6.25e-05	2.76912826986465e-05	1.84077332884656e-05	0.0192789550290482	KCNS2	chr8	99440331	99440332	cg02471153	KCNS2	Island	I
cg07772660	chr1	17085713	17086014	-9.32400932400933e-06	-6.68224890887055e-06	-6.07691064814605e-06	0.0192728569331559	MST1P9	chr1	17085863	17085864	cg07772660	MST1P9	Island	II
cg07816637	chr5	140782605	140782906	0.00130206677265501	0	0.000143822111873813	0.0192517612161661	PCDHGA4	chr5	140782755	140782756	cg07816637	PCDHGA4	S_Shelf	I
cg21609640	chr1	166890230	166890531	0.00129265919718796	-1.34808073962922e-05	0.000143022450873282	0.0192367755370145	ILDR2	chr1	166890380	166890381	cg21609640	ILDR2	Island	I
cg03655683	chr2	63281233	63281534	4.76190476190476e-05	6.43086816720257e-06	1.2037942145469e-05	0.0191196581196581	OTX1	chr2	63281383	63281384	cg03655683	OTX1	N_Shore	II
cg18560204	chr15	83953559	83953860	0.0010446247464503	6.66666666666667e-06	9.90712074303406e-05	0.0191025089605735	BNC1	chr15	83953709	83953710	cg18560204	BNC1	Island	I
cg17563034	chr4	5021118	5021419	0	0	0	0.0190450970632155	CYTL1	chr4	5021268	5021269	cg17563034	CYTL1	Island	I
cg06645921	chr12	8025244	8025545	0.00136630036630037	3.9184770728395e-07	0.000154180072113125	0.0190280632411067	SLC2A14	chr12	8025394	8025395	cg06645921	SLC2A14	Island	I
cg03422911	chr1	237205145	237205446	0.000823529411764706	-7.11743772241993e-06	8.25396825396825e-05	0.0189534510433387	RYR2	chr1	237205295	237205296	cg03422911	RYR2	Island	II
cg04156293	chr7	100488792	100489093	-5.71428571428571e-05	7.14285714285714e-06	3.23107918044627e-07	0.0188791208791209	ACHE	chr7	100488942	100488943	cg04156293	ACHE	N_Shore	I
cg01302656	chr14	29254703	29255004	0	-7.06713780918728e-06	-6.30914826498423e-06	0.0186666666666667	C14orf23	chr14	29254853	29254854	cg01302656	C14orf23	Island	II
cg18336674	chr5	170735114	170735415	0.000842105263157895	-2.15827338129496e-05	8.22784810126582e-05	0.0186666666666667	TLX3	chr5	170735264	170735265	cg18336674	TLX3	Island	I
cg25212090	chr1	197882020	197882321	0.00115151515151515	-6.94187338022954e-06	0.000110585533869116	0.0185002970885324	LHX9	chr1	197882170	197882171	cg25212090	LHX9	S_Shore	II
cg14717557	chr6	100895468	100895769	-5e-05	2.5701655186594e-07	-5.9559026545182e-06	0.0184166666666667	SIM1	chr6	100895618	100895619	cg14717557	SIM1	N_Shore	II
cg03989260	chr1	119529210	119529511	0.00191129032258065	-4.93244902972243e-05	0.000143972591825353	0.0183561386359349	TBX15	chr1	119529360	119529361	cg03989260	TBX15	N_Shore	II
cg26128092	chr1	3567400	3567701	0.00128205128205128	-2.78989303379547e-05	0.000128872109485606	0.018355366235801	WDR8	chr1	3567550	3567551	cg26128092	WDR8	Island	II
cg20366906	chr13	53422231	53422532	0.000307692307692308	6.71140939597315e-06	4.15430267062314e-05	0.0183365079365079	PCDH8	chr13	53422381	53422382	cg20366906	PCDH8	Island	II
cg06896909	chr7	19813147	19813448	0	6.52477163299285e-07	5.89079930783109e-07	0.0183174603174603	TMEM196	chr7	19813297	19813298	cg06896909	TMEM196	S_Shore	II
cg06511917	chr10	23482105	23482406	0.0021993031358885	-3.52603917821309e-05	0.00022640699908594	0.0181940937819357	PTF1A	chr10	23482255	23482256	cg06511917	PTF1A	Island	I
cg07660236	chr6	28367733	28368034	0	1.3745704467354e-05	1.25391849529781e-05	0.0180920836758622	ZSCAN12	chr6	28367883	28367884	cg07660236	ZSCAN12	S_Shore	II
cg23634124	chr17	48049802	48050103	0.000611111111111111	0	6.64311728141515e-05	0.0180799561883899	DLX4	chr17	48049952	48049953	cg23634124	DLX4	Island	I
cg11234328	chr10	135043436	135043737	0.000205128205128205	-4.1622866591862e-05	-1.22139966807765e-05	0.0180701754385965	UTF1	chr10	135043586	135043587	cg11234328	UTF1	Island	II
cg07061728	chr17	1880791	1881092	0	0	0	0.0180333163352031	RTN4RL1	chr17	1880941	1880942	cg07061728	RTN4RL1	Island	II
cg09614300	chr10	124893926	124894227	0.00106081081081081	1.30293159609121e-05	0.000134983045300412	0.0180019793072425	HMX3	chr10	124894076	124894077	cg09614300	HMX3	Island	II
cg15233892	chr6	117591283	117591584	0.00102439024390244	-6.75675675675676e-06	0.000118694362017804	0.017988228999465	VGLL2	chr6	117591433	117591434	cg15233892	VGLL2	N_Shore	I
cg24006126	chr1	155290663	155290964	0.000975757575757576	2.74502088854428e-05	0.000122927285480477	0.017967587967588	RUSC1	chr1	155290813	155290814	cg24006126	RUSC1	Island	II
cg19830270	chr19	22193199	22193500	6.66666666666667e-05	2.73332109567807e-05	3.05567724218463e-05	0.0179198851757372	ZNF208	chr19	22193349	22193350	cg19830270	ZNF208	Island	II
cg05671386	chr16	3550089	3550390	0.00011300505050505	7.03196347031963e-06	1.82600732600733e-05	0.0178493633817163	CLUAP1	chr16	3550239	3550240	cg05671386	CLUAP1	Island	I
cg03129884	chr2	95692577	95692878	0.0009375	-2.78745644599303e-05	6.89655172413793e-05	0.0177643569150825	MAL	chr2	95692727	95692728	cg03129884	MAL	S_Shore	I
cg15251385	chr12	8025432	8025733	8.51063829787234e-05	-7.01754385964912e-06	6.02409638554217e-06	0.0176931216931217	SLC2A14	chr12	8025582	8025583	cg15251385	SLC2A14	Island	I
cg10602757	chr2	114256631	114256932	0.00149736842105263	5.51448991188405e-06	0.000182832330326815	0.0176240241449306	FOXD4L1	chr2	114256781	114256782	cg10602757	FOXD4L1	Island	I
cg22070406	chr18	55019558	55019859	0.000205128205128205	-2.6578073089701e-05	0	0.0175811965811966	ST8SIA3	chr18	55019708	55019709	cg22070406	ST8SIA3	Island	II
cg22821981	chr3	122296285	122296586	0.00137142857142857	-6.94444444444444e-06	0.000143777868644975	0.0175728088720745	PARP15	chr3	122296435	122296436	cg22821981	PARP15	N_Shore	II
cg10056132	chr10	50887581	50887882	-0.000181818181818182	-2.72805367880941e-05	-4.27575147311106e-05	0.0173531135531135	C10orf53	chr10	50887731	50887732	cg10056132	C10orf53	Island	I
cg02245378	chr2	223161621	223161922	0.000142857142857143	0	1.25786163522013e-05	0.0172653846153846	PAX3	chr2	223161771	223161772	cg02245378	PAX3	Island	II
cg12614105	chr7	24324285	24324586	0.00197885835095137	2.08337226969574e-05	0.00025110009736744	0.0171736451532396	NPY	chr7	24324435	24324436	cg12614105	NPY	Island	II
cg15466862	chr13	112722183	112722484	5.40540540540541e-05	1.28815649731063e-05	1.76701267161116e-05	0.0170234939043124	SOX1	chr13	112722333	112722334	cg15466862	SOX1	Island	I
cg03111498	chr20	25062710	25063011	0.000281182795698925	-4.84157251661242e-05	-1.21000051756425e-05	0.0169744469906372	VSX1	chr20	25062860	25062861	cg03111498	VSX1	Island	I
cg19876672	chr10	118891116	118891417	3.28738069989395e-05	1.32890365448505e-05	1.76991150442478e-05	0.0168571428571429	VAX1	chr10	118891266	118891267	cg19876672	VAX1	N_Shore	II
cg22881914	chr14	52535997	52536298	-6.06060606060606e-05	6.89859071646794e-07	-5.76312576312577e-06	0.0168570616652458	NID2	chr14	52536147	52536148	cg22881914	NID2	Island	II
cg18168101	chr8	104153477	104153778	0	7.09219858156028e-06	6.23052959501558e-06	0.0166466165413534	C8orf56	chr8	104153627	104153628	cg18168101	C8orf56	S_Shore	I
cg01294808	chr5	3599536	3599837	5.71428571428571e-05	-1.41342756183746e-05	-6.34808675718568e-06	0.0166205478700044	IRX1	chr5	3599686	3599687	cg01294808	IRX1	Island	I
cg24199400	chr3	113160280	113160581	0.000788124156545209	9.84966942047007e-08	9.23280905706253e-05	0.0166021347073979	WDR52	chr3	113160430	113160431	cg24199400	WDR52	Island	I
cg20829347	chr13	112720777	112721078	0.000179054054054054	7.2463768115942e-06	2.57896677455037e-05	0.0165498737373737	SOX1	chr13	112720927	112720928	cg20829347	SOX1	Island	II
cg17804356	chr1	200009777	200010078	0.000114285714285714	-1.5301549828404e-07	1.29032258064516e-05	0.0165201465201465	NR5A2	chr1	200009927	200009928	cg17804356	NR5A2	Island	II
cg11207307	chr12	8025443	8025744	0.00117478991596639	-1.4947044700072e-05	0.00011455222033722	0.0164902255639098	SLC2A14	chr12	8025593	8025594	cg11207307	SLC2A14	Island	I
cg21346043	chr8	86350917	86351218	0.000915966386554622	-6.9204152249135e-06	9.4598404098987e-05	0.0163843974630021	CA3	chr8	86351067	86351068	cg21346043	CA3	Island	II
cg21931419	chr14	74893019	74893320	0.0026219512195122	-2.02668936600028e-05	0.000282815327087773	0.0163490249433107	TMEM90A	chr14	74893169	74893170	cg21931419	TMEM90A	Island	I
cg26151467	chr13	112724071	112724372	0.00178429565929566	7.04225352112676e-06	0.000202774818663077	0.0162015103562811	SOX1	chr13	112724221	112724222	cg26151467	SOX1	S_Shore	II
cg02493939	chr19	33794596	33794897	0.00125691056910569	-2.03394489108773e-07	0.000127306752310176	0.0161907689658142	LOC80054	chr19	33794746	33794747	cg02493939	LOC80054	Island	II
cg00164949	chr17	43037277	43037578	-0.000112698412698413	4.3010752688172e-05	2.56551832935655e-05	0.0161666666666667	C1QL1	chr17	43037427	43037428	cg00164949	C1QL1	Island	I
cg07323141	chr2	239140019	239140320	0.00178571428571429	-1.39372822299652e-05	0.000163651732882502	0.0161508490600342	LOC151174	chr2	239140169	239140170	cg07323141	LOC151174	Island	I
cg04456238	chr11	32449954	32450255	0.000105263157894737	-2.78508771929825e-05	-1.22325303007631e-05	0.0160679245283019	WT1	chr11	32450104	32450105	cg04456238	WT1	S_Shore	II
cg10743390	chr19	30020578	30020879	-0.000105555555555556	6.87285223367698e-06	-6.04229607250755e-06	0.0160035133948177	VSTM2B	chr19	30020728	30020729	cg10743390	VSTM2B	Island	II
cg18087477	chr1	115397447	115397748	0	6.80272108843537e-06	6.06049373563644e-06	0.0159795751633987	SYCP1	chr1	115397597	115397598	cg18087477	SYCP1	Island	II
cg26381313	chr10	102279305	102279606	0.000244530244530245	6.9204152249135e-06	3.63220133752608e-05	0.0158222222222222	SEC31B	chr10	102279455	102279456	cg26381313	SEC31B	Island	I
cg07336617	chr5	76934930	76935231	0.000122119815668203	0	1.37176832829007e-05	0.0156410256410256	OTP	chr5	76935080	76935081	cg07336617	OTP	Island	II
cg24960947	chr11	65816313	65816614	0.00030952380952381	2.33808744447042e-07	3.82356466498861e-05	0.0155238095238095	GAL3ST3	chr11	65816463	65816464	cg24960947	GAL3ST3	Island	I
cg00034468	chr1	229567927	229568228	0.000206896551724138	-1.38949196699957e-05	5.95303276159e-06	0.0155076923076923	ACTA1	chr1	229568077	229568078	cg00034468	ACTA1	Island	II
cg21694941	chr8	57358440	57358741	-6.25e-05	0	-6.17283950617284e-06	0.0154545454545455	PENK	chr8	57358590	57358591	cg21694941	PENK	Island	I
cg23652859	chr19	59092542	59092843	0.000158108108108108	-1.42857142857143e-05	6.05769230769231e-06	0.0153463601532567	MGC2752	chr19	59092692	59092693	cg23652859	MGC2752	Island	II
cg00157572	chr14	60977811	60978112	0.00103703703703704	-6.73400673400673e-06	8.02469135802469e-05	0.0153191489361702	SIX6	chr14	60977961	60977962	cg00157572	SIX6	Island	II
cg25456849	chr15	79575184	79575485	0.00192607992607993	-2.02043010208301e-05	0.000200006140431672	0.015243763092236	ANKRD34C	chr15	79575334	79575335	cg25456849	ANKRD34C	N_Shore	II
cg20049415	chr20	21377521	21377822	-0.000133333333333333	6.75532540896787e-06	-6.0790273556231e-06	0.0152307692307692	NKX2-4	chr20	21377671	21377672	cg20049415	NKX2-4	Island	I
cg23705224	chr15	48483798	48484099	0.000242857142857143	0	2.46237770979932e-05	0.0152222222222222	CTXN2	chr15	48483948	48483949	cg23705224	CTXN2	CpG_Ocean	II
cg17800654	chr1	50888440	50888741	0	0	0	0.0152121212121212	DMRTA2	chr1	50888590	50888591	cg17800654	DMRTA2	Island	I
cg06523224	chr15	83953733	83954034	0.000833333333333333	-2.07612456747405e-05	7.38461538461539e-05	0.0151313079077785	BNC1	chr15	83953883	83953884	cg06523224	BNC1	Island	I
cg15484532	chr1	4714021	4714322	-3.66795366795367e-05	-6.09075692765483e-06	-1.22740963855422e-05	0.0150857142857143	AJAP1	chr1	4714171	4714172	cg15484532	AJAP1	Island	I
cg12457909	chr7	39649209	39649510	0.00139393939393939	-6.84931506849315e-06	0.000135384615384615	0.0150700430004778	LOC646999	chr7	39649359	39649360	cg12457909	LOC646999	Island	I
cg14546076	chr6	29796270	29796571	0	-1.36518771331058e-05	-1.17994100294985e-05	0.0150208209869227	HLA-G	chr6	29796420	29796421	cg14546076	HLA-G	Island	I
cg10119075	chr10	7709588	7709889	-5e-05	6.22837370242215e-05	4.86322188449848e-05	0.0149507523939808	ITIH5	chr10	7709738	7709739	cg10119075	ITIH5	CpG_Ocean	II
cg18406033	chr2	223159719	223160020	-0.000105263157894737	0	-1.21212121212121e-05	0.0149333333333333	PAX3	chr2	223159869	223159870	cg18406033	PAX3	Island	I
cg08499046	chr11	31824177	31824478	0.0020682261208577	-3.35956169493501e-05	0.000177218062173814	0.0149249267835692	PAX6	chr11	31824327	31824328	cg08499046	PAX6	N_Shore	I
cg23075337	chr7	8481310	8481611	-0.000326319145544397	-1.41843971631206e-05	-4.97508313685099e-05	0.0149083004199103	NXPH1	chr7	8481460	8481461	cg23075337	NXPH1	N_Shore	II
cg27494647	chr7	150038748	150039049	0.00111111111111111	-1.40350877192982e-05	8.33333333333333e-05	0.0148095454133019	RARRES2	chr7	150038898	150038899	cg27494647	RARRES2	Island	I
cg26521404	chr7	27204831	27205132	0.00122222222222222	-1.32013201320132e-05	0.000117994100294985	0.0148086956521739	HOXA9	chr7	27204981	27204982	cg26521404	HOXA9	Island	I
cg23368787	chr19	36049192	36049493	0.00122222222222222	2.12014134275618e-05	0.000158471275559883	0.0147747701736466	ATP4A	chr19	36049342	36049343	cg23368787	ATP4A	Island	I
cg13482308	chr9	37002535	37002836	0.00124324324324324	-2.66666666666667e-05	0.000112759643916914	0.0147515006002401	PAX5	chr9	37002685	37002686	cg13482308	PAX5	Island	I
cg22967396	chr14	57283792	57284093	0.001	-7.35294117647059e-06	0.000103053065649623	0.0147443037974684	OTX2OS1	chr14	57283942	57283943	cg22967396	OTX2OS1	N_Shore	II
cg08186924	chr1	179544571	179544872	0.00109090909090909	0	0.000142433234421365	0.0147230046948357	NPHS2	chr1	179544721	179544722	cg08186924	NPHS2	Island	II
cg09649610	chr1	235813889	235814190	0.00136363636363636	-6.96864111498258e-06	9.06148867313916e-05	0.0146875069282785	GNG4	chr1	235814039	235814040	cg09649610	GNG4	Island	II
cg07247419	chr20	21376334	21376635	0	0	0	0.01466003470214	NKX2-4	chr20	21376484	21376485	cg07247419	NKX2-4	Island	II
cg16529477	chr2	223164704	223165005	0.000385964912280702	-1.40350877192982e-05	3.70326526585775e-05	0.0146593406593407	PAX3	chr2	223164854	223164855	cg16529477	PAX3	S_Shore	I
cg08510658	chr6	10882777	10883078	4.35919790758501e-05	-1.36305584581447e-05	-5.81309011681146e-06	0.0146134532134532	GCM2	chr6	10882927	10882928	cg08510658	GCM2	Island	II
cg04273871	chr10	102894077	102894378	-5.40540540540541e-05	3.35159817351598e-05	2.39520958083832e-05	0.0145334020838849	TLX1	chr10	102894227	102894228	cg04273871	TLX1	Island	II
cg06908778	chr10	22634452	22634753	0	7.09219858156028e-06	6.25e-06	0.0144857142857143	SPAG6	chr10	22634602	22634603	cg06908778	SPAG6	Island	II
cg13654588	chr10	120353931	120354232	1.40350877192982e-05	1.35135135135135e-05	1.21391799816892e-05	0.0144093515638971	PRLHR	chr10	120354081	120354082	cg13654588	PRLHR	Island	II
cg15066416	chr17	45501478	45501779	-4.76190476190476e-05	7.01754385964912e-06	0	0.0143666666666667	LOC100272146	chr17	45501628	45501629	cg15066416	LOC100272146	Island	I
cg24576050	chr5	140810412	140810713	0.000968067226890756	-1.40845070422535e-05	8.92688957042827e-05	0.0143020755500207	PCDHGA4	chr5	140810562	140810563	cg24576050	PCDHGA4	Island	I
cg22719623	chr6	154360582	154360883	0.000263157894736842	-4.02684563758389e-05	-5.95238095238095e-06	0.0142105263157895	OPRM1	chr6	154360732	154360733	cg22719623	OPRM1	Island	II
cg14507337	chr14	60978011	60978312	3.3044846577498e-05	1.40332872250234e-05	1.8300956178192e-05	0.0141285714285714	SIX6	chr14	60978161	60978162	cg14507337	SIX6	Island	I
cg18242103	chr14	52734103	52734404	0	1.37931034482759e-05	1.21212121212121e-05	0.0141066666666667	PTGDR	chr14	52734253	52734254	cg18242103	PTGDR	Island	II
cg21410991	chr5	50678301	50678602	0	-6.68896321070234e-06	-5.84795321637427e-06	0.0140307692307692	ISL1	chr5	50678451	50678452	cg21410991	ISL1	N_Shore	II
cg17078116	chr8	24772194	24772495	0	6.8259385665529e-06	6.13496932515337e-06	0.014030303030303	NEFM	chr8	24772344	24772345	cg17078116	NEFM	Island	I
cg27527922	chr1	6260031	6260332	7.40740740740741e-05	-7.01754385964912e-06	0	0.0140121212121212	RPL22	chr1	6260181	6260182	cg27527922	RPL22	S_Shore	II
cg04692403	chr6	134210662	134210963	2e-04	6.94444444444444e-06	3.07704068956291e-05	0.0139428785868414	TCF21	chr6	134210812	134210813	cg04692403	TCF21	Island	II
cg14770827	chr19	1775125	1775426	-4.87804878048781e-05	-9.57854406130262e-08	-6.11575863873865e-06	0.0139406737053796	ONECUT3	chr19	1775275	1775276	cg14770827	ONECUT3	Island	II
cg17098147	chr10	22633992	22634293	0.000848484848484849	-6.8259385665529e-06	7.97546012269939e-05	0.0139311340206186	SPAG6	chr10	22634142	22634143	cg17098147	SPAG6	Island	I
cg09938227	chr1	156389974	156390275	0.000282942282942283	-1.32450331125828e-05	1.21389804225625e-05	0.0139079812206573	C1orf61	chr1	156390124	156390125	cg09938227	C1orf61	N_Shore	II
cg26814075	chr7	127881148	127881449	0.000111196911196911	7.01686700505166e-06	1.86930491937768e-05	0.0137533024722792	LEP	chr7	127881298	127881299	cg26814075	LEP	Island	I
cg14314744	chr6	100897295	100897596	-5.26315789473684e-05	6.80272108843537e-06	1.24391370792907e-07	0.013731460195828	SIM1	chr6	100897445	100897446	cg14314744	SIM1	Island	I
cg06122660	chr12	8025367	8025668	0	-2.10517505651274e-05	-1.85450836034383e-05	0.0136952321754444	SLC2A14	chr12	8025517	8025518	cg06122660	SLC2A14	Island	II
cg01889237	chr6	137816473	137816774	6.06060606060606e-05	-6.84931506849315e-06	0	0.0136888888888889	OLIG3	chr6	137816623	137816624	cg01889237	OLIG3	Island	II
cg10122865	chr2	63283982	63284283	0.000740740740740741	-1.93953742487707e-05	4.23328037906684e-05	0.0136435643564356	OTX1	chr2	63284132	63284133	cg10122865	OTX1	Island	I
cg17241310	chr1	91182706	91183007	8.44594594594594e-06	0	3.52211890673427e-08	0.0136061884669479	BARHL2	chr1	91182856	91182857	cg17241310	BARHL2	Island	II
cg12268637	chr2	176964352	176964653	0	-6.68896321070234e-06	-5.84795321637427e-06	0.0134857142857143	HOXD12	chr2	176964502	176964503	cg12268637	HOXD12	Island	II
cg22344727	chr12	81101885	81102186	-5.88235294117647e-05	-2.04100652376514e-05	-2.4354657687991e-05	0.0134666666666667	MYF6	chr12	81102035	81102036	cg22344727	MYF6	Island	II
cg18569734	chr6	108496310	108496611	0.000171428571428571	6.66666666666667e-06	2.47521948456528e-05	0.0134333333333333	NR2E1	chr6	108496460	108496461	cg18569734	NR2E1	N_Shore	II
cg24318763	chr7	139208829	139209130	0	6.89655172413793e-06	6.25e-06	0.0134095238095238	CLEC2L	chr7	139208979	139208980	cg24318763	CLEC2L	Island	I
cg03662014	chr16	29086121	29086422	-6.89655172413793e-05	1.33333333333333e-05	6.0790273556231e-06	0.0133969363969364	RRN3P2	chr16	29086271	29086272	cg03662014	RRN3P2	Island	II
cg23317501	chr5	35991065	35991366	0	6.26461988304094e-05	5.56168719218085e-05	0.0131790338907735	UGT3A1	chr5	35991215	35991216	cg23317501	UGT3A1	CpG_Ocean	II
cg08280468	chr16	12997384	12997685	-0.000148843026891807	6.84931506849315e-06	-1.20481927710843e-05	0.0131333333333333	SHISA9	chr16	12997534	12997535	cg08280468	SHISA9	Island	II
cg10717463	chr18	76740812	76741113	0.0012	6.70759171248408e-06	0.00011732158882006	0.012956524223851	SALL3	chr18	76740962	76740963	cg10717463	SALL3	Island	II
cg12018098	chr19	38885331	38885632	0.000172514619883041	1.38803837517861e-05	3.14702382846508e-05	0.0129522652785811	SPRED3	chr19	38885481	38885482	cg12018098	SPRED3	Island	I
cg03242698	chr10	102997232	102997533	-5.40540540540541e-05	4.62046204620462e-05	3.52941176470588e-05	0.0128505747126437	FLJ41350	chr10	102997382	102997383	cg03242698	FLJ41350	S_Shore	I
cg16264705	chr12	54071044	54071345	0	0	0	0.0126666666666667	ATP5G2	chr12	54071194	54071195	cg16264705	ATP5G2	Island	I
cg04088697	chr7	96626900	96627201	0	1.42857142857143e-05	1.26182965299685e-05	0.0125714285714286	DLX6AS	chr7	96627050	96627051	cg04088697	DLX6AS	CpG_Ocean	II
cg25622366	chr2	63280989	63281290	0	3.52112676056338e-05	3.11526479750779e-05	0.012503144654088	OTX1	chr2	63281139	63281140	cg25622366	OTX1	Island	I
cg11442732	chrX	133117938	133118239	-1e-04	1.51515151515152e-05	3.93174490839036e-07	0.0124780284043442	GPC3	chrX	133118088	133118089	cg11442732	GPC3	Island	I
cg18941614	chr17	42287565	42287866	0.000986076986076986	-2.14307427297599e-05	9.52380952380952e-05	0.0123821645021645	UBTF	chr17	42287715	42287716	cg18941614	UBTF	Island	II
cg06680369	chr14	38679243	38679544	0	-1.13559743071081e-06	-1.0970304520522e-06	0.0123809649398595	SSTR1	chr14	38679393	38679394	cg06680369	SSTR1	Island	II
cg02457680	chr1	154474989	154475290	-0.000122448979591837	7.01754385964912e-06	-1.19760479041916e-05	0.01225	TDRD10	chr1	154475139	154475140	cg02457680	TDRD10	Island	I
cg23625660	chr5	135266366	135266667	0	2.05479452054794e-05	1.82370820668693e-05	0.0122	FBXL21	chr5	135266516	135266517	cg23625660	FBXL21	Island	II
cg20119106	chr7	153750271	153750572	0.000169934640522876	-7.06713780918728e-06	1.25786163522013e-05	0.0121818181818182	DPP6	chr7	153750421	153750422	cg20119106	DPP6	Island	II
cg00920572	chr12	54349199	54349500	0.00179097744360902	-2.08635607849782e-05	0.000186156319866824	0.0121653059231896	HOXC12	chr12	54349349	54349350	cg00920572	HOXC12	Island	II
cg26509691	chr5	134363366	134363667	0	1.96078431372549e-05	1.76470588235294e-05	0.0121008403361345	PITX1	chr5	134363516	134363517	cg26509691	PITX1	Island	II
cg15892784	chr1	200842606	200842907	0	7.10491222700741e-06	6.10824786992209e-06	0.0120779487179487	GPR25	chr1	200842756	200842757	cg15892784	GPR25	Island	II
cg00369477	chrX	113818485	113818786	0	-7.09219858156028e-06	-6.26959247648903e-06	0.0120727272727273	HTR2C	chrX	113818635	113818636	cg00369477	HTR2C	Island	II
cg03576469	chr19	46916911	46917212	0	0	0	0.012	CCDC8	chr19	46917061	46917062	cg03576469	CCDC8	S_Shore	II
cg13848598	chr10	115804428	115804729	5.71428571428571e-05	4.22295081398671e-05	4.35345393995375e-05	0.0118090201465201	ADRB1	chr10	115804578	115804579	cg13848598	ADRB1	Island	II
cg25109019	chr3	181441195	181441496	0.000171717171717172	2.07373821739649e-05	3.69992855441772e-05	0.0118074074074074	SOX2OT	chr3	181441345	181441346	cg25109019	SOX2OT	N_Shelf	II
cg09219877	chr16	2287144	2287445	0.00185527462946818	0	0.000197781323607629	0.0117759830530915	DNASE1L2	chr16	2287294	2287295	cg09219877	DNASE1L2	Island	II
cg16852704	chr2	74743093	74743394	0	-1.92926045016077e-05	-1.72910662824208e-05	0.0117619047619048	TLX2	chr2	74743243	74743244	cg16852704	TLX2	Island	II
cg16185834	chr20	25062669	25062970	5.71428571428571e-05	7.2202166064982e-06	1.28205128205128e-05	0.011680564288856	VSX1	chr20	25062819	25062820	cg16185834	VSX1	Island	I
cg26282792	chr19	58554329	58554630	0.00163501708760523	7.06050690217328e-06	0.000168913511326246	0.0116729168729169	ZSCAN1	chr19	58554479	58554480	cg26282792	ZSCAN1	Island	I
cg18113535	chr1	35351035	35351336	0	2.57231719009424e-07	7.62107990702277e-08	0.0116666666666667	DLGAP3	chr1	35351185	35351186	cg18113535	DLGAP3	Island	II
cg20801476	chr7	27281315	27281616	0	-2.09814358351493e-05	-1.86792577304042e-05	0.0116	EVX1	chr7	27281465	27281466	cg20801476	EVX1	N_Shore	II
cg04424215	chrX	111324993	111325294	-7.14285714285714e-05	2.04820666589782e-05	1.23499142367067e-05	0.0116	TRPC5	chrX	111325143	111325144	cg04424215	TRPC5	Island	II
cg19962990	chr18	904373	904674	0.00111111111111111	6.96864111498258e-06	0.000130030959752322	0.0114619883040936	ADCYAP1	chr18	904523	904524	cg19962990	ADCYAP1	N_Shore	II
