	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg05694921	chr1	29586967	29587268	0	0	0	0	PTPRU	chr1	29587117	29587118	cg05694921	PTPRU	Island	I
cg01031101	chr6	28226941	28227242	0	0	0	0	NKAPL	chr6	28227091	28227092	cg01031101	NKAPL	Island	I
cg11893763	chr10	125425538	125425839	0	0	0	0	GPR26	chr10	125425688	125425689	cg11893763	GPR26	Island	II
cg02051616	chr5	172660982	172661283	0	0	0	0	NKX2-5	chr5	172661132	172661133	cg02051616	NKX2-5	Island	II
cg04552206	chr10	102896396	102896697	0	0	0	0	TLX1	chr10	102896546	102896547	cg04552206	TLX1	Island	II
cg03400785	chr5	140794812	140795113	0	0	0	0	PCDHGA4	chr5	140794962	140794963	cg03400785	PCDHGA4	Island	II
cg25593948	chr6	50786520	50786821	0	0	0	0	TFAP2B	chr6	50786670	50786671	cg25593948	TFAP2B	N_Shore	II
cg10633601	chr1	47696551	47696852	0	0	0	0	TAL1	chr1	47696701	47696702	cg10633601	TAL1	Island	I
cg20965743	chr14	104552059	104552360	0	0	0	0	ASPG	chr14	104552209	104552210	cg20965743	ASPG	Island	I
cg13585776	chr9	126783397	126783698	0	0	0	0	LHX2	chr9	126783547	126783548	cg13585776	LHX2	N_Shore	I
cg25542878	chr4	6474632	6474933	0	0	0	0	PPP2R2C	chr4	6474782	6474783	cg25542878	PPP2R2C	S_Shore	I
cg04548856	chr14	57284378	57284679	0	0	0	0	OTX2OS1	chr14	57284528	57284529	cg04548856	OTX2OS1	Island	II
cg21694941	chr8	57358440	57358741	0	0	0	0	PENK	chr8	57358590	57358591	cg21694941	PENK	Island	I
cg27494497	chr7	35292930	35293231	0	0	0	0	TBX20	chr7	35293080	35293081	cg27494497	TBX20	Island	II
cg09164580	chr8	97157728	97158029	0	0	0	0	GDF6	chr8	97157878	97157879	cg09164580	GDF6	Island	II
cg05597836	chr7	96655416	96655717	0	0	0	0	DLX5	chr7	96655566	96655567	cg05597836	DLX5	S_Shore	II
cg10904109	chr6	146755344	146755645	0	0	0	0	GRM1	chr6	146755494	146755495	cg10904109	GRM1	Island	I
cg25044651	chr5	115298570	115298871	0	0	0	0	LVRN	chr5	115298720	115298721	cg25044651	LVRN	Island	II
cg03576469	chr19	46916911	46917212	0	0	0	0	CCDC8	chr19	46917061	46917062	cg03576469	CCDC8	S_Shore	II
cg24394631	chr17	43862850	43863151	0	0	0	0	CRHR1	chr17	43863000	43863001	cg24394631	CRHR1	S_Shore	II
cg04339613	chr10	131757153	131757454	0	0	0	0	EBF3	chr10	131757303	131757304	cg04339613	EBF3	Island	I
cg21280510	chr1	40136939	40137240	0	0	0	0	NT5C1A	chr1	40137089	40137090	cg21280510	NT5C1A	Island	II
cg01763051	chr6	150286007	150286308	0	0	0	0	ULBP1	chr6	150286157	150286158	cg01763051	ULBP1	Island	II
cg03330485	chr8	21647446	21647747	0	0	0	0	GFRA2	chr8	21647596	21647597	cg03330485	GFRA2	Island	II
cg20574436	chr14	99701266	99701567	0	0	0	0	BCL11B	chr14	99701416	99701417	cg20574436	BCL11B	CpG_Ocean	I
cg10457539	chr4	85418434	85418735	0	0	0	0	NKX6-1	chr4	85418584	85418585	cg10457539	NKX6-1	Island	II
cg17525102	chr14	29236071	29236372	0	0	0	0	FOXG1	chr14	29236221	29236222	cg17525102	FOXG1	N_Shore	II
cg16808373	chr11	122849990	122850291	0	0	0	0	BSX	chr11	122850140	122850141	cg16808373	BSX	S_Shore	II
cg03888033	chr1	156818755	156819056	0	0	0	0	NTRK1	chr1	156818905	156818906	cg03888033	NTRK1	Island	II
cg23031493	chr12	113902649	113902950	0	0	0	0	LHX5	chr12	113902799	113902800	cg23031493	LHX5	Island	II
cg08455778	chr5	87975648	87975949	0	0	0	0	LOC645323	chr5	87975798	87975799	cg08455778	LOC645323	N_Shore	I
cg06970510	chr12	52401298	52401599	0	0	0	0	GRASP	chr12	52401448	52401449	cg06970510	GRASP	Island	II
cg23792314	chr12	25056093	25056394	0	0	0	0	BCAT1	chr12	25056243	25056244	cg23792314	BCAT1	Island	II
cg22455694	chr2	176973851	176974152	0	0	0	0	HOXD11	chr2	176974001	176974002	cg22455694	HOXD11	S_Shore	II
cg07362328	chr1	50886243	50886544	0	0	0	0	DMRTA2	chr1	50886393	50886394	cg07362328	DMRTA2	Island	II
cg20279283	chr8	11566713	11567014	0	0	0	0	GATA4	chr8	11566863	11566864	cg20279283	GATA4	Island	II
cg18150120	chr2	71134786	71135087	0	0	0	0	VAX2	chr2	71134936	71134937	cg18150120	VAX2	S_Shore	II
cg05256269	chr2	176956691	176956992	0	0	0	0	HOXD13	chr2	176956841	176956842	cg05256269	HOXD13	N_Shore	II
cg17003736	chr3	147111158	147111459	0	0	0	0	ZIC4	chr3	147111308	147111309	cg17003736	ZIC4	Island	II
cg22256677	chr4	85416801	85417102	0	0	0	0	NKX6-1	chr4	85416951	85416952	cg22256677	NKX6-1	N_Shore	II
cg07376535	chr18	905300	905601	0	0	0	0	ADCYAP1	chr18	905450	905451	cg07376535	ADCYAP1	Island	II
cg09042277	chr12	114840704	114841005	0	0	0	0	TBX5	chr12	114840854	114840855	cg09042277	TBX5	Island	II
cg22942200	chr6	151560842	151561143	0	0	0	0	AKAP12	chr6	151560992	151560993	cg22942200	AKAP12	Island	I
cg09511126	chr10	100993447	100993748	0	0	0	0	HPSE2	chr10	100993597	100993598	cg09511126	HPSE2	N_Shore	II
cg09338251	chr16	86546829	86547130	0	0	0	0	FOXF1	chr16	86546979	86546980	cg09338251	FOXF1	S_Shore	II
cg23588217	chr1	119529898	119530199	0	0	0	0	TBX15	chr1	119530048	119530049	cg23588217	TBX15	Island	II
cg17657179	chr19	52227159	52227460	0	0	0	0	HAS1	chr19	52227309	52227310	cg17657179	HAS1	CpG_Ocean	I
cg13066983	chr3	68057156	68057457	0	0	0	0	FAM19A1	chr3	68057306	68057307	cg13066983	FAM19A1	S_Shore	II
cg26511321	chr7	27196640	27196941	0	0	0	0	HOXA7	chr7	27196790	27196791	cg26511321	HOXA7	N_Shore	II
cg22131234	chr7	54609818	54610119	0	0	0	0	VSTM2A	chr7	54609968	54609969	cg22131234	VSTM2A	Island	I
cg03053579	chr10	102987333	102987634	0	0	0	0	LBX1	chr10	102987483	102987484	cg03053579	LBX1	Island	II
cg04900080	chr1	229570515	229570816	0	0	0	0	ACTA1	chr1	229570665	229570666	cg04900080	ACTA1	Island	I
cg13655674	chr1	119522236	119522537	0	0	0	0	TBX15	chr1	119522386	119522387	cg13655674	TBX15	Island	II
cg20317123	chr6	134213876	134214177	0	0	0	0	TCF21	chr6	134214026	134214027	cg20317123	TCF21	Island	II
cg00175709	chr1	207669864	207670165	0	0	0	0	CR1	chr1	207670014	207670015	cg00175709	CR1	Island	II
cg19813025	chr5	5139493	5139794	0	0	0	0	ADAMTS16	chr5	5139643	5139644	cg19813025	ADAMTS16	Island	II
cg15775921	chr2	223155986	223156287	0	0	0	0	PAX3	chr2	223156136	223156137	cg15775921	PAX3	Island	I
cg17852224	chr22	51042611	51042912	0	0	0	0	MAPK8IP2	chr22	51042761	51042762	cg17852224	MAPK8IP2	Island	I
cg00814752	chr18	56941556	56941857	0	0	0	0	RAX	chr18	56941706	56941707	cg00814752	RAX	S_Shore	II
cg19516515	chr1	155290464	155290765	0	0	0	0	RUSC1	chr1	155290614	155290615	cg19516515	RUSC1	Island	II
cg09191036	chr4	9783213	9783514	0	0	0	0	DRD5	chr4	9783363	9783364	cg09191036	DRD5	Island	II
cg13210467	chr7	99775293	99775594	0	0	0	0	STAG3	chr7	99775443	99775444	cg13210467	STAG3	Island	II
cg08942939	chr1	119532392	119532693	0	0	0	0	TBX15	chr1	119532542	119532543	cg08942939	TBX15	S_Shore	II
cg21101743	chr7	39649104	39649405	0	0	0	0	LOC646999	chr7	39649254	39649255	cg21101743	LOC646999	Island	II
cg08393041	chr3	147109276	147109577	0	0	0	0	ZIC4	chr3	147109426	147109427	cg08393041	ZIC4	Island	II
cg01258751	chr6	100911799	100912100	0	0	0	0	SIM1	chr6	100911949	100911950	cg01258751	SIM1	N_Shore	II
cg03326762	chr1	75597154	75597455	0	0	0	0	LHX8	chr1	75597304	75597305	cg03326762	LHX8	S_Shore	I
cg18534176	chr7	152133764	152134065	0	0	0	0	FABP5L3	chr7	152133914	152133915	cg18534176	FABP5L3	CpG_Ocean	II
cg18267381	chr3	21792284	21792585	0	0	0	0	ZNF385D	chr3	21792434	21792435	cg18267381	ZNF385D	CpG_Ocean	II
cg16462254	chr11	131780128	131780429	0	0	0	0	NTM	chr11	131780278	131780279	cg16462254	NTM	N_Shore	II
cg18685594	chr6	134211067	134211368	0	0	0	0	TCF21	chr6	134211217	134211218	cg18685594	TCF21	Island	II
cg17382918	chr20	57042394	57042695	0	0	0	0	APCDD1L	chr20	57042544	57042545	cg17382918	APCDD1L	Island	I
cg21051580	chr7	4998265	4998566	0	0	0	0	MMD2	chr7	4998415	4998416	cg21051580	MMD2	Island	II
cg09815793	chrX	82763089	82763390	0	0	0	0	POU3F4	chrX	82763239	82763240	cg09815793	POU3F4	N_Shore	I
cg01650904	chr20	37354739	37355040	0	0	0	0	SLC32A1	chr20	37354889	37354890	cg01650904	SLC32A1	Island	II
cg12614105	chr7	24324285	24324586	0	0	0	0	NPY	chr7	24324435	24324436	cg12614105	NPY	Island	II
cg04028570	chr1	248100277	248100578	0	0	0	0	OR2L13	chr1	248100427	248100428	cg04028570	OR2L13	Island	I
cg19962990	chr18	904373	904674	0	0	0	0	ADCYAP1	chr18	904523	904524	cg19962990	ADCYAP1	N_Shore	II
cg08280468	chr16	12997384	12997685	0	0	0	0	SHISA9	chr16	12997534	12997535	cg08280468	SHISA9	Island	II
cg14631053	chr20	23015749	23016050	0	0	0	0	SSTR4	chr20	23015899	23015900	cg14631053	SSTR4	Island	I
cg08867825	chr1	102312458	102312759	0	0	0	0	OLFM3	chr1	102312608	102312609	cg08867825	OLFM3	CpG_Ocean	I
cg13929328	chr10	129535748	129536049	0	0	0	0	FOXI2	chr10	129535898	129535899	cg13929328	FOXI2	Island	II
cg12127282	chr2	177014535	177014836	0	0	0	0	HOXD4	chr2	177014685	177014686	cg12127282	HOXD4	N_Shore	II
cg14293300	chr21	34399211	34399512	0	0	0	0	OLIG2	chr21	34399361	34399362	cg14293300	OLIG2	Island	II
cg06340987	chr11	20182545	20182846	0	0	0	0	DBX1	chr11	20182695	20182696	cg06340987	DBX1	N_Shore	II
cg19011478	chrX	25027907	25028208	0	0	0	0	ARX	chrX	25028057	25028058	cg19011478	ARX	N_Shelf	II
cg24719321	chr11	122850340	122850641	0	0	0	0	BSX	chr11	122850490	122850491	cg24719321	BSX	N_Shore	II
cg18984724	chr2	220299454	220299755	0	0	0	0	SPEG	chr2	220299604	220299605	cg18984724	SPEG	Island	I
cg10242160	chr4	48493200	48493501	0	0	0	0	ZAR1	chr4	48493350	48493351	cg10242160	ZAR1	Island	II
cg16167240	chr11	122852134	122852435	0	0	0	0	BSX	chr11	122852284	122852285	cg16167240	BSX	N_Shore	II
cg21591624	chr11	20623049	20623350	0	0	0	0	SLC6A5	chr11	20623199	20623200	cg21591624	SLC6A5	Island	II
cg24818566	chr9	122131904	122132205	0	0	0	0	DBC1	chr9	122132054	122132055	cg24818566	DBC1	Island	II
cg11293190	chr19	1523706	1524007	0	0	0	0	PLK5P	chr19	1523856	1523857	cg11293190	PLK5P	Island	I
cg20792062	chr12	5153138	5153439	0	0	0	0	KCNA5	chr12	5153288	5153289	cg20792062	KCNA5	Island	II
cg17916835	chr7	96654894	96655195	0	0	0	0	DLX5	chr7	96655044	96655045	cg17916835	DLX5	S_Shore	II
cg10746542	chr14	38678774	38679075	0	0	0	0	SSTR1	chr14	38678924	38678925	cg10746542	SSTR1	Island	II
cg13209441	chr7	96626001	96626302	0	0	0	0	DLX6AS	chr7	96626151	96626152	cg13209441	DLX6AS	CpG_Ocean	II
cg22989843	chr2	223154051	223154352	0	0	0	0	PAX3	chr2	223154201	223154202	cg22989843	PAX3	N_Shore	II
cg19516404	chr3	147123325	147123626	0	0	0	0	ZIC4	chr3	147123475	147123476	cg19516404	ZIC4	N_Shelf	II
cg09173768	chr2	176989199	176989500	0	0	0	0	HOXD9	chr2	176989349	176989350	cg09173768	HOXD9	Island	I
cg24345062	chr2	200334289	200334590	0	0	0	0	FLJ32063	chr2	200334439	200334440	cg24345062	FLJ32063	N_Shore	I
cg14274989	chr2	119606152	119606453	0	0	0	0	EN1	chr2	119606302	119606303	cg14274989	EN1	Island	I
cg10269365	chr2	223166839	223167140	0	0	0	0	CCDC140	chr2	223166989	223166990	cg10269365	CCDC140	N_Shore	I
cg13967702	chr1	217311910	217312211	0	0	0	0	ESRRG	chr1	217312060	217312061	cg13967702	ESRRG	S_Shore	II
cg15325875	chr10	102892637	102892938	0	0	0	0	TLX1	chr10	102892787	102892788	cg15325875	TLX1	N_Shore	II
cg04583232	chr11	22362724	22363025	0	0	0	0	SLC17A6	chr11	22362874	22362875	cg04583232	SLC17A6	Island	II
cg04688351	chr2	223153990	223154291	0	0	0	0	PAX3	chr2	223154140	223154141	cg04688351	PAX3	N_Shore	I
cg06469345	chr4	9783096	9783397	0	0	0	0	DRD5	chr4	9783246	9783247	cg06469345	DRD5	Island	I
cg10343742	chr3	137483356	137483657	0	0	0	0	SOX14	chr3	137483506	137483507	cg10343742	SOX14	Island	II
cg18236477	chr13	26042916	26043217	0	0	0	0	ATP8A2	chr13	26043066	26043067	cg18236477	ATP8A2	Island	II
cg11500797	chr7	96651973	96652274	0	0	0	0	DLX5	chr7	96652123	96652124	cg11500797	DLX5	Island	II
cg12006284	chr11	32449488	32449789	0	0	0	0	WT1	chr11	32449638	32449639	cg12006284	WT1	Island	II
cg06374325	chr4	85414336	85414637	0	0	0	0	NKX6-1	chr4	85414486	85414487	cg06374325	NKX6-1	Island	I
cg06284231	chr14	38724105	38724406	0	0	0	0	CLEC14A	chr14	38724255	38724256	cg06284231	CLEC14A	Island	II
cg24318763	chr7	139208829	139209130	0	0	0	0	CLEC2L	chr7	139208979	139208980	cg24318763	CLEC2L	Island	I
cg16656895	chr10	119305167	119305468	0	0	0	0	EMX2	chr10	119305317	119305318	cg16656895	EMX2	Island	I
cg09071889	chr8	80523263	80523564	0	0	0	0	STMN2	chr8	80523413	80523414	cg09071889	STMN2	N_Shore	II
cg07621046	chr10	118429508	118429809	0	0	0	0	C10orf82	chr10	118429658	118429659	cg07621046	C10orf82	Island	II
cg07788092	chr19	9473541	9473842	0	0	0	0	ZNF177	chr19	9473691	9473692	cg07788092	ZNF177	Island	II
cg15562220	chr6	25652245	25652546	0	0	0	0	SCGN	chr6	25652395	25652396	cg15562220	SCGN	Island	I
cg15825116	chr2	223169436	223169737	0	0	0	0	CCDC140	chr2	223169586	223169587	cg15825116	CCDC140	N_Shore	I
cg18898125	chr8	24770231	24770532	0	0	0	0	NEFM	chr8	24770381	24770382	cg18898125	NEFM	N_Shore	I
cg14443467	chr5	140604256	140604557	0	0	0	0	PCDHB14	chr5	140604406	140604407	cg14443467	PCDHB14	N_Shore	II
cg05184456	chr8	145557489	145557790	0	0	0	0	SCRT1	chr8	145557639	145557640	cg05184456	SCRT1	Island	I
cg19685491	chr12	2800128	2800429	0	0	0	0	CACNA1C	chr12	2800278	2800279	cg19685491	CACNA1C	Island	I
cg23302570	chr2	139538451	139538752	0	0	0	0	NXPH2	chr2	139538601	139538602	cg23302570	NXPH2	Island	I
cg16033633	chr13	100624705	100625006	0	0	0	0	ZIC5	chr13	100624855	100624856	cg16033633	ZIC5	S_Shore	I
cg23668285	chr13	112724095	112724396	0	0	0	0	SOX1	chr13	112724245	112724246	cg23668285	SOX1	S_Shore	I
cg04407305	chr2	223157115	223157416	0	0	0	0	PAX3	chr2	223157265	223157266	cg04407305	PAX3	S_Shore	II
cg26365299	chr7	27205231	27205532	0	0	0	0	HOXA9	chr7	27205381	27205382	cg26365299	HOXA9	Island	I
cg13958974	chr4	48486004	48486305	0	0	0	0	SLC10A4	chr4	48486154	48486155	cg13958974	SLC10A4	Island	II
cg27596495	chr6	55039145	55039446	0	0	0	0	HCRTR2	chr6	55039295	55039296	cg27596495	HCRTR2	Island	I
cg20073553	chr4	13545141	13545442	0	0	0	0	NKX3-2	chr4	13545291	13545292	cg20073553	NKX3-2	Island	II
cg26278454	chr20	982473	982774	0	0	0	0	RSPO4	chr20	982623	982624	cg26278454	RSPO4	N_Shore	I
cg25226247	chr6	50785002	50785303	0	0	0	0	TFAP2B	chr6	50785152	50785153	cg25226247	TFAP2B	N_Shelf	II
cg03840594	chr6	99283403	99283704	0	0	0	0	POU3F2	chr6	99283553	99283554	cg03840594	POU3F2	Island	I
cg06095270	chr6	100060830	100061131	0	0	0	0	PRDM13	chr6	100060980	100060981	cg06095270	PRDM13	Island	II
cg19585597	chr5	150326043	150326344	0	0	0	0	LOC134466	chr5	150326193	150326194	cg19585597	LOC134466	Island	II
cg11827910	chr11	31825606	31825907	0	0	0	0	PAX6	chr11	31825756	31825757	cg11827910	PAX6	Island	I
cg27595860	chr8	145557486	145557787	0	0	0	0	SCRT1	chr8	145557636	145557637	cg27595860	SCRT1	Island	I
cg02919936	chr8	70982135	70982436	0	0	0	0	PRDM14	chr8	70982285	70982286	cg02919936	PRDM14	Island	II
cg02787087	chr16	55361397	55361698	0	0	0	0	IRX6	chr16	55361547	55361548	cg02787087	IRX6	N_Shore	II
cg10297473	chr16	51184002	51184303	0	0	0	0	SALL1	chr16	51184152	51184153	cg10297473	SALL1	Island	II
cg17707140	chr4	111559205	111559506	0	0	0	0	PITX2	chr4	111559355	111559356	cg17707140	PITX2	N_Shore	II
cg01293179	chr2	176996135	176996436	0	0	0	0	HOXD8	chr2	176996285	176996286	cg01293179	HOXD8	S_Shore	II
cg15621260	chr11	27015663	27015964	0	0	0	0	FIBIN	chr11	27015813	27015814	cg15621260	FIBIN	CpG_Ocean	I
cg24926711	chr10	100993512	100993813	0	0	0	0	HPSE2	chr10	100993662	100993663	cg24926711	HPSE2	N_Shore	II
cg26252167	chr6	110300423	110300724	0	0	0	0	GPR6	chr6	110300573	110300574	cg26252167	GPR6	Island	I
cg03876032	chr10	26500915	26501216	0	0	0	0	MYO3A	chr10	26501065	26501066	cg03876032	MYO3A	Island	I
cg16158681	chr16	56622959	56623260	0	0	0	0	MT3	chr16	56623109	56623110	cg16158681	MT3	Island	I
cg14327531	chr10	8097181	8097482	0	0	0	0	GATA3	chr10	8097331	8097332	cg14327531	GATA3	Island	II
cg01499197	chr13	28544664	28544965	0	0	0	0	CDX2	chr13	28544814	28544815	cg01499197	CDX2	Island	II
cg00074145	chr15	53075355	53075656	0	0	0	0	ONECUT1	chr15	53075505	53075506	cg00074145	ONECUT1	N_Shore	I
cg18911395	chr12	113906972	113907273	0	0	0	0	LHX5	chr12	113907122	113907123	cg18911395	LHX5	N_Shore	I
cg17437939	chr7	97361102	97361403	0	0	0	0	TAC1	chr7	97361252	97361253	cg17437939	TAC1	Island	II
cg14087168	chr1	156450519	156450820	0	0	0	0	MEF2D	chr1	156450669	156450670	cg14087168	MEF2D	CpG_Ocean	I
cg16301890	chr10	119301314	119301615	0	0	0	0	EMX2	chr10	119301464	119301465	cg16301890	EMX2	Island	II
cg04374393	chr3	137483353	137483654	0	0	0	0	SOX14	chr3	137483503	137483504	cg04374393	SOX14	Island	II
cg13974394	chr5	1882038	1882339	0	0	0	0	IRX4	chr5	1882188	1882189	cg13974394	IRX4	Island	II
cg10543035	chr1	179545640	179545941	0	0	0	0	NPHS2	chr1	179545790	179545791	cg10543035	NPHS2	S_Shore	II
cg03817667	chr7	54609803	54610104	0	0	0	0	VSTM2A	chr7	54609953	54609954	cg03817667	VSTM2A	Island	I
cg26128092	chr1	3567400	3567701	0	0	0	0	WDR8	chr1	3567550	3567551	cg26128092	WDR8	Island	II
cg16438688	chr1	156815379	156815680	0	0	0	0	NTRK1	chr1	156815529	156815530	cg16438688	NTRK1	Island	II
cg18158990	chr12	33592135	33592436	0	0	0	0	SYT10	chr12	33592285	33592286	cg18158990	SYT10	Island	II
cg11842415	chr1	75599517	75599818	0	0	0	0	LHX8	chr1	75599667	75599668	cg11842415	LHX8	N_Shore	II
cg21131024	chr8	104153493	104153794	0	0	0	0	C8orf56	chr8	104153643	104153644	cg21131024	C8orf56	S_Shore	I
cg17583946	chr2	63274884	63275185	0	0	0	0	LOC100132215	chr2	63275034	63275035	cg17583946	LOC100132215	Island	II
cg03109101	chr10	119304945	119305246	0	0	0	0	EMX2	chr10	119305095	119305096	cg03109101	EMX2	Island	II
cg18206481	chr1	165204352	165204653	0	0	0	0	LMX1A	chr1	165204502	165204503	cg18206481	LMX1A	Island	II
cg02257405	chr5	131346835	131347136	0	0	0	0	ACSL6	chr5	131346985	131346986	cg02257405	ACSL6	Island	II
cg02347074	chr2	223155775	223156076	0	0	0	0	PAX3	chr2	223155925	223155926	cg02347074	PAX3	Island	I
cg23495279	chr8	4849677	4849978	0	0	0	0	CSMD1	chr8	4849827	4849828	cg23495279	CSMD1	Island	I
cg10966582	chr1	17085710	17086011	0	0	0	0	MST1P9	chr1	17085860	17085861	cg10966582	MST1P9	Island	I
cg07434271	chr11	31840548	31840849	0	0	0	0	PAX6	chr11	31840698	31840699	cg07434271	PAX6	N_Shore	I
cg00158789	chr17	59534533	59534834	0	0	0	0	TBX4	chr17	59534683	59534684	cg00158789	TBX4	Island	II
cg19786627	chr14	29235754	29236055	0	0	0	0	FOXG1	chr14	29235904	29235905	cg19786627	FOXG1	Island	II
cg26383972	chrX	113817259	113817560	0	0	0	0	HTR2C	chrX	113817409	113817410	cg26383972	HTR2C	N_Shore	I
cg19704558	chr17	35296582	35296883	0	0	0	0	LHX1	chr17	35296732	35296733	cg19704558	LHX1	Island	I
cg04406454	chr6	10398344	10398645	0	0	0	0	TFAP2A	chr6	10398494	10398495	cg04406454	TFAP2A	N_Shore	I
cg18295183	chr5	161494561	161494862	0	0	0	0	GABRG2	chr5	161494711	161494712	cg18295183	GABRG2	CpG_Ocean	II
cg09614415	chr10	129535359	129535660	0	0	0	0	FOXI2	chr10	129535509	129535510	cg09614415	FOXI2	Island	I
cg01237056	chr22	43739842	43740143	0	0	0	0	SCUBE1	chr22	43739992	43739993	cg01237056	SCUBE1	Island	I
cg18175809	chr3	62355375	62355676	0	0	0	0	FEZF2	chr3	62355525	62355526	cg18175809	FEZF2	Island	II
cg14410476	chr2	95692873	95693174	0	0	0	0	MAL	chr2	95693023	95693024	cg14410476	MAL	S_Shore	II
cg16185834	chr20	25062669	25062970	0	0	0	0	VSX1	chr20	25062819	25062820	cg16185834	VSX1	Island	I
cg03442378	chr11	44332235	44332536	0	0	0	0	ALX4	chr11	44332385	44332386	cg03442378	ALX4	Island	I
cg25830182	chr4	85416927	85417228	0	0	0	0	NKX6-1	chr4	85417077	85417078	cg25830182	NKX6-1	N_Shore	II
cg22546168	chr10	135050176	135050477	0	0	0	0	VENTX	chr10	135050326	135050327	cg22546168	VENTX	Island	I
cg23944005	chr6	26271245	26271546	0	0	0	0	HIST1H3G	chr6	26271395	26271396	cg23944005	HIST1H3G	Island	II
cg04935449	chr7	139208721	139209022	0	0	0	0	CLEC2L	chr7	139208871	139208872	cg04935449	CLEC2L	Island	II
cg11367354	chr7	96651833	96652134	0	0	0	0	DLX5	chr7	96651983	96651984	cg11367354	DLX5	Island	I
cg18100702	chr5	3600422	3600723	0	0	0	0	IRX1	chr5	3600572	3600573	cg18100702	IRX1	Island	II
cg24974365	chr4	174448399	174448700	0	0	0	0	HAND2	chr4	174448549	174448550	cg24974365	HAND2	Island	II
cg15412759	chr6	50683063	50683364	0	0	0	0	TFAP2D	chr6	50683213	50683214	cg15412759	TFAP2D	Island	II
cg02119348	chr16	6069581	6069882	0	0	0	0	A2BP1	chr16	6069731	6069732	cg02119348	A2BP1	Island	II
cg09194159	chr17	46655438	46655739	0	0	0	0	HOXB4	chr17	46655588	46655589	cg09194159	HOXB4	Island	II
cg22614239	chr3	147106058	147106359	0	0	0	0	ZIC4	chr3	147106208	147106209	cg22614239	ZIC4	N_Shelf	I
cg02643054	chr7	27206394	27206695	0	0	0	0	HOXA9	chr7	27206544	27206545	cg02643054	HOXA9	S_Shore	II
cg18731327	chr3	147114202	147114503	0	0	0	0	ZIC4	chr3	147114352	147114353	cg18731327	ZIC4	Island	II
cg01202666	chr7	19157500	19157801	0	0	0	0	TWIST1	chr7	19157650	19157651	cg01202666	TWIST1	Island	II
cg24114154	chr17	46655679	46655980	0	0	0	0	HOXB4	chr17	46655829	46655830	cg24114154	HOXB4	S_Shore	II
cg14791413	chr12	129338720	129339021	0	0	0	0	GLT1D1	chr12	129338870	129338871	cg14791413	GLT1D1	S_Shore	II
cg04472725	chr3	141516082	141516383	0	0	0	0	GRK7	chr3	141516232	141516233	cg04472725	GRK7	Island	II
cg03631131	chr3	147115356	147115657	0	0	0	0	ZIC4	chr3	147115506	147115507	cg03631131	ZIC4	N_Shore	II
cg06525987	chr5	161494495	161494796	0	0	0	0	GABRG2	chr5	161494645	161494646	cg06525987	GABRG2	CpG_Ocean	II
cg11814235	chr18	28621340	28621641	0	0	0	0	DSC3	chr18	28621490	28621491	cg11814235	DSC3	Island	II
cg14451926	chr8	23562768	23563069	0	0	0	0	NKX2-6	chr8	23562918	23562919	cg14451926	NKX2-6	Island	II
cg09698471	chr5	63257697	63257998	0	0	0	0	HTR1A	chr5	63257847	63257848	cg09698471	HTR1A	Island	I
cg09182138	chr1	156612286	156612587	0	0	0	0	BCAN	chr1	156612436	156612437	cg09182138	BCAN	Island	II
cg26315277	chr11	31839399	31839700	0	0	0	0	PAX6	chr11	31839549	31839550	cg26315277	PAX6	Island	II
cg18347642	chr4	21950616	21950917	0	0	0	0	KCNIP4	chr4	21950766	21950767	cg18347642	KCNIP4	Island	I
cg19381810	chr19	21105877	21106178	0	0	0	0	ZNF85	chr19	21106027	21106028	cg19381810	ZNF85	CpG_Ocean	II
cg11909912	chr17	43974769	43975070	0	0	0	0	MAPT	chr17	43974919	43974920	cg11909912	MAPT	Island	II
cg04112787	chr22	17090768	17091069	0	0	0	0	psiTPTE22	chr22	17090918	17090919	cg04112787	psiTPTE22	Island	II
cg16265906	chr5	115152176	115152477	0	0	0	0	CDO1	chr5	115152326	115152327	cg16265906	CDO1	Island	II
cg24274579	chr17	59534487	59534788	0	0	0	0	TBX4	chr17	59534637	59534638	cg24274579	TBX4	Island	II
cg21535947	chr13	25874983	25875284	0	0	0	0	NUPL1	chr13	25875133	25875134	cg21535947	NUPL1	Island	I
cg10676084	chr15	27017410	27017711	0	0	0	0	GABRB3	chr15	27017560	27017561	cg10676084	GABRB3	Island	II
cg25115993	chr6	150285325	150285626	0	0	0	0	ULBP1	chr6	150285475	150285476	cg25115993	ULBP1	Island	I
cg20584905	chr2	223163634	223163935	0	0	0	0	PAX3	chr2	223163784	223163785	cg20584905	PAX3	Island	II
cg18824990	chr12	54360112	54360413	0	0	0	0	HOTAIR	chr12	54360262	54360263	cg18824990	HOTAIR	N_Shore	II
cg03404143	chr10	102986823	102987124	0	0	0	0	LBX1	chr10	102986973	102986974	cg03404143	LBX1	Island	I
cg22799132	chrX	111325345	111325646	0	0	0	0	TRPC5	chrX	111325495	111325496	cg22799132	TRPC5	S_Shore	II
cg18815647	chr13	25744526	25744827	0	0	0	0	FAM123A	chr13	25744676	25744677	cg18815647	FAM123A	Island	II
cg07231479	chr5	140794209	140794510	0	0	0	0	PCDHGA4	chr5	140794359	140794360	cg07231479	PCDHGA4	Island	II
