Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
2.350909e-10	0.265	0.337	0.071	0.225	0.045	6.161413e-09	4.906681e-59	0.255	0.326	0.07	0.212	0.044	1.248708e-57	chr3	142837995	142837996	cg19442495	CHST2	Island	I
6.751346e-09	0.231	0.577	0.346	0.16	0.123	9.348898e-08	1.065539e-17	0.223	0.567	0.344	0.199	0.12	3.679393e-17	chr7	96655981	96655982	cg19451167	cg19451167	S_Shore	I
4.508874e-08	0.218	0.404	0.186	0.224	0.047	4.549364e-07	6.132248e-37	0.195	0.38	0.185	0.226	0.047	4.667119e-36	chr12	48398730	48398731	cg19451673	COL2A1	Island	II
1.560948e-08	0.172	0.469	0.297	0.16	0.076	1.870781e-07	5.607905e-14	0.119	0.415	0.296	0.167	0.074	1.640334e-13	chr8	22457658	22457659	cg19455335	C8orf58	Island	II
1.244911e-07	0.262	0.297	0.035	0.282	0.027	1.077833e-06	1.792485e-59	0.271	0.306	0.035	0.258	0.027	4.695995e-58	chr14	60976285	60976286	cg19456540	SIX6	Island	I
2.354786e-06	0.23	0.435	0.205	0.279	0.079	1.385807e-05	1.424187e-24	0.205	0.411	0.206	0.259	0.078	6.513066e-24	chr5	95768418	95768419	cg19456953	PCSK1	N_Shore	I
1.401291e-10	0.207	0.713	0.506	0.153	0.07	4.090826e-09	7.079095e-23	0.171	0.674	0.503	0.181	0.074	3.028562e-22	chr19	39108609	39108610	cg19457477	MAP4K1	N_Shore	I
7.692028e-17	0.464	0.554	0.09	0.242	0.049	7.692921e-14	2.024317e-99	0.441	0.534	0.092	0.241	0.05	2.958528e-96	chr15	76627666	76627667	cg19464917	ISL2	Island	I
1.803841e-07	0.186	0.515	0.329	0.186	0.093	1.479352e-06	8.22179e-13	0.133	0.461	0.328	0.175	0.091	2.275538e-12	chr2	131130103	131130104	cg19465165	PTPN18	Island	II
1.021155e-05	0.187	0.287	0.1	0.252	0.043	5.066694e-05	1.751715e-38	0.201	0.3	0.1	0.237	0.042	1.426824e-37	chr3	46854231	46854232	cg19468029	cg19468029	S_Shore	II
3.01774e-05	0.153	0.214	0.061	0.206	0.05	0.0001330181	8.468465e-26	0.145	0.206	0.06	0.198	0.049	4.067453e-25	chr17	77020166	77020167	cg19472078	C1QTNF1	Island	I
5.459972e-05	0.176	0.204	0.027	0.265	0.011	0.0002258938	1.681665e-51	0.24	0.268	0.028	0.258	0.011	2.663875e-50	chr7	27285831	27285832	cg19480724	EVX1	Island	I
7.520837e-06	0.179	0.215	0.035	0.237	0.028	3.862324e-05	2.488472e-37	0.164	0.199	0.035	0.208	0.028	1.925407e-36	chr2	127414108	127414109	cg19484420	GYPC	Island	I
1.730849e-08	0.275	0.367	0.091	0.266	0.037	2.039475e-07	3.072368e-59	0.279	0.372	0.093	0.257	0.038	7.92896e-58	chr19	54668565	54668566	cg19488620	TMC4	Island	I
3.300881e-05	0.153	0.201	0.049	0.221	0.012	0.0001440843	1.569958e-29	0.134	0.183	0.049	0.206	0.012	8.763748e-29	chr2	217236040	217236041	cg19492047	MARCH4	Island	I
6.053238e-12	0.389	0.42	0.031	0.282	0.008	3.46056e-10	4.915277e-86	0.355	0.387	0.031	0.26	0.008	1.379709e-83	chr13	79176272	79176273	cg19497031	POU4F1	Island	I
2.134466e-07	0.212	0.274	0.062	0.241	0.038	1.709269e-06	4.293901e-35	0.184	0.245	0.061	0.237	0.037	3.015682e-34	chr3	49314655	49314656	cg19498237	USP4	Island	I
1.305596e-06	0.189	0.221	0.033	0.225	0.017	8.257232e-06	2.88149e-51	0.213	0.245	0.033	0.228	0.017	4.50787e-50	chr5	153862394	153862395	cg19504702	cg19504702	Island	I
7.859193e-06	0.16	0.22	0.06	0.204	0.032	4.015572e-05	2.976389e-23	0.106	0.166	0.06	0.171	0.031	1.292889e-22	chr13	35517410	35517411	cg19508437	NBEA	NA	I
8.998185e-11	0.221	0.527	0.306	0.159	0.047	2.885021e-09	7.967071e-43	0.195	0.498	0.303	0.18	0.048	7.974017e-42	chr5	87441918	87441919	cg19513071	cg19513071	NA	II
1.146445e-07	0.306	0.36	0.054	0.327	0.017	1.003307e-06	2.360077e-58	0.306	0.361	0.055	0.3	0.018	5.729353e-57	chr2	105470561	105470562	cg19513834	POU3F3	Island	I
3.192514e-07	0.275	0.308	0.033	0.308	0.034	2.42249e-06	1.193651e-26	0.158	0.192	0.033	0.247	0.034	5.934467e-26	chr5	111754862	111754863	cg19529326	EPB41L4A	Island	I
2.950393e-05	0.153	0.242	0.089	0.233	0.048	0.0001303484	1.19929e-08	0.077	0.165	0.088	0.214	0.047	2.680735e-08	chr19	19051190	19051191	cg19530551	HOMER3	Island	I
2.645494e-05	0.154	0.187	0.034	0.231	0.038	0.0001182404	1.401354e-24	0.128	0.162	0.034	0.198	0.037	6.410645e-24	chr5	72744581	72744582	cg19541747	FOXD1	N_Shelf	I
2.810666e-13	0.411	0.515	0.103	0.267	0.072	3.14554e-11	1.180883e-53	0.348	0.451	0.103	0.277	0.071	2.121502e-52	chr2	88752056	88752057	cg19544662	FOXI3	Island	I
8.10204e-08	0.226	0.289	0.062	0.241	0.022	7.464201e-07	2.807359e-63	0.264	0.326	0.062	0.242	0.022	9.580361e-62	chr17	75369051	75369052	cg19554255	SEPT9	Island	II
4.108039e-06	0.186	0.346	0.16	0.234	0.039	2.262243e-05	2.569645e-25	0.147	0.311	0.163	0.221	0.043	1.210407e-24	chr18	53447211	53447212	cg19560701	cg19560701	Island	II
1.990847e-06	0.163	0.224	0.061	0.202	0.021	1.195157e-05	1.047726e-24	0.098	0.159	0.061	0.161	0.021	4.817474e-24	chr19	41857554	41857555	cg19580847	TGFB1	Island	I
1.234911e-05	0.192	0.432	0.239	0.255	0.083	5.999154e-05	2.474802e-26	0.217	0.459	0.242	0.234	0.082	1.214284e-25	chr1	25255920	25255921	cg19590532	RUNX3	Island	I
1.44713e-05	0.191	0.271	0.08	0.257	0.056	6.904847e-05	2.026273e-23	0.171	0.249	0.078	0.264	0.055	8.857816e-23	chr6	28129416	28129417	cg19592336	ZNF389	NA	I
6.444405e-08	0.303	0.65	0.347	0.261	0.16	6.144533e-07	5.821796e-13	0.23	0.574	0.344	0.269	0.159	1.623112e-12	chr12	133065939	133065940	cg19595750	FBRSL1	Island	I
9.54219e-05	0.154	0.217	0.063	0.24	0.013	0.0003717871	2.55068e-33	0.147	0.21	0.064	0.209	0.013	1.661161e-32	chr18	53254863	53254864	cg19597776	TCF4	N_Shelf	II
9.107118e-05	0.166	0.199	0.034	0.262	0.014	0.0003566672	4.485477e-23	0.119	0.153	0.034	0.213	0.014	1.934513e-22	chr1	40254712	40254713	cg19613400	BMP8B	Island	I
7.955284e-05	0.151	0.397	0.245	0.215	0.071	0.000316121	1.292442e-27	0.193	0.439	0.246	0.215	0.069	6.682912e-27	chr3	126113918	126113919	cg19628148	CCDC37	Island	I
1.32945e-06	0.198	0.291	0.094	0.232	0.031	8.390678e-06	1.229571e-34	0.158	0.251	0.093	0.208	0.03	8.471602e-34	chr1	36549719	36549720	cg19644018	TEKT2	Island	II
2.291565e-07	0.163	0.25	0.087	0.172	0.034	1.817435e-06	1.594848e-39	0.144	0.229	0.085	0.158	0.033	1.361872e-38	chr19	47137444	47137445	cg19657814	GNG8	N_Shore	I
6.537315e-06	0.16	0.207	0.048	0.209	0.03	3.412727e-05	2.365923e-38	0.166	0.214	0.047	0.205	0.03	1.914789e-37	chr15	83316838	83316839	cg19665362	CPEB1	Island	I
2.255698e-08	0.248	0.283	0.035	0.238	0.027	2.543486e-07	6.323737e-57	0.235	0.269	0.035	0.228	0.027	1.400241e-55	chr11	13030474	13030475	cg19665644	RASSF10	Island	I
4.201779e-06	0.166	0.297	0.131	0.207	0.03	2.307448e-05	7.274595e-34	0.151	0.283	0.132	0.2	0.03	4.849465e-33	chr6	74019630	74019631	cg19690766	C6orf147	Island	II
3.990155e-10	0.228	0.702	0.474	0.164	0.117	9.446833e-09	7.270963e-18	0.217	0.692	0.475	0.154	0.116	2.529335e-17	chr6	29521631	29521632	cg19690984	cg19690984	Island	I
1.865477e-09	0.325	0.418	0.093	0.281	0.108	3.276933e-08	1.169719e-31	0.32	0.414	0.095	0.259	0.106	7.108538e-31	chr10	134600915	134600916	cg19701540	NKX6-2	Island	I
8.759533e-12	0.257	0.527	0.27	0.184	0.088	4.610425e-10	2.160138e-26	0.226	0.494	0.268	0.2	0.088	1.062735e-25	chr1	151103869	151103870	cg19706516	cg19706516	Island	II
3.866967e-05	0.214	0.258	0.044	0.316	0.017	0.0001660311	1.37335e-27	0.159	0.203	0.044	0.254	0.017	7.093304e-27	chr14	24682805	24682806	cg19711258	CHMP4A	Island	I
1.648202e-05	0.167	0.207	0.04	0.232	0.011	7.750978e-05	5.47032e-32	0.153	0.195	0.041	0.224	0.012	3.369731e-31	chr12	113229374	113229375	cg19712198	RPH3A	NA	I
5.956887e-07	0.238	0.274	0.036	0.278	0.019	4.16428e-06	5.520001e-56	0.252	0.288	0.036	0.253	0.019	1.147954e-54	chr13	53422777	53422778	cg19712603	PCDH8	Island	I
5.044767e-09	0.256	0.303	0.047	0.235	0.028	7.360677e-08	1.065506e-48	0.22	0.266	0.046	0.238	0.027	1.440945e-47	chr19	19843923	19843924	cg19714957	ZNF14	Island	I
6.915606e-07	0.222	0.273	0.051	0.269	0.026	4.739543e-06	1.463798e-40	0.206	0.256	0.051	0.254	0.026	1.312325e-39	chr1	29139021	29139022	cg19715410	OPRD1	Island	I
1.434327e-05	0.222	0.27	0.048	0.309	0.03	6.851022e-05	1.749951e-34	0.188	0.236	0.048	0.255	0.03	1.197695e-33	chr1	113051353	113051354	cg19722720	WNT2B	Island	I
5.0824e-06	0.191	0.242	0.05	0.255	0.04	2.730882e-05	6.086759e-32	0.174	0.224	0.05	0.235	0.039	3.742184e-31	chr19	51830960	51830961	cg19725343	IGLON5	Island	I
6.163708e-07	0.269	0.344	0.075	0.289	0.085	4.288727e-06	1.028875e-32	0.272	0.347	0.075	0.29	0.083	6.531727e-32	chr6	26501981	26501982	cg19729116	BTN1A1	Island	I
9.876029e-05	0.176	0.531	0.355	0.26	0.111	0.0003833875	3.736183e-08	0.127	0.477	0.35	0.274	0.112	8.119548e-08	chr7	138720989	138720990	cg19734163	ZC3HAV1L	Island	I
1.446828e-13	0.345	0.439	0.094	0.224	0.054	1.915234e-11	2.742088e-54	0.27	0.364	0.094	0.227	0.053	5.124063e-53	chr2	86263270	86263271	cg19741167	POLR1A	NA	II
7.50455e-08	0.258	0.413	0.155	0.274	0.09	6.99132e-07	6.228783e-24	0.221	0.375	0.154	0.266	0.088	2.779221e-23	chr19	4304573	4304574	cg19752891	FSD1	Island	I
3.813141e-07	0.206	0.223	0.018	0.231	0.006	2.826123e-06	1.929521e-52	0.2	0.218	0.018	0.212	0.006	3.232176e-51	chr5	178487310	178487311	cg19761115	ZNF354C	Island	I
2.4696e-06	0.202	0.221	0.02	0.249	0.008	1.445216e-05	8.061996e-47	0.203	0.223	0.02	0.233	0.008	9.86156e-46	chr19	50316468	50316469	cg19763319	FUZ	Island	I
5.051252e-06	0.193	0.232	0.039	0.249	0.016	2.716431e-05	1.410558e-44	0.181	0.22	0.039	0.212	0.016	1.537772e-43	chr2	98703475	98703476	cg19763809	VWA3B	Island	I
1.019972e-07	0.274	0.404	0.13	0.295	0.104	9.084832e-07	6.374822e-19	0.21	0.338	0.128	0.275	0.102	2.318498e-18	chr19	38755103	38755104	cg19767215	SPINT2	Island	I
6.731885e-07	0.193	0.566	0.373	0.221	0.071	4.630378e-06	5.472646e-18	0.145	0.52	0.374	0.213	0.07	1.913151e-17	chr21	26934197	26934198	cg19769982	MIR155HG	N_Shore	II
1.540408e-05	0.151	0.212	0.061	0.213	0.022	7.299788e-05	2.380221e-42	0.143	0.203	0.06	0.167	0.022	2.328744e-41	chr19	58951434	58951435	cg19776201	ZNF132	Island	II
9.595502e-08	0.164	0.21	0.046	0.175	0.026	8.625216e-07	1.975427e-39	0.141	0.187	0.046	0.171	0.025	1.679649e-38	chr3	142838003	142838004	cg19788429	CHST2	Island	I
3.273922e-06	0.233	0.26	0.027	0.294	0.019	1.85217e-05	6.717431e-40	0.215	0.242	0.027	0.272	0.019	5.836948e-39	chr5	101632310	101632311	cg19788741	SLCO4C1	Island	I
1.586139e-09	0.33	0.394	0.065	0.281	0.036	2.874464e-08	3.921718e-63	0.318	0.383	0.065	0.287	0.036	1.325529e-61	chr1	46951354	46951355	cg19807257	cg19807257	Island	I
5.363732e-12	0.452	0.536	0.084	0.32	0.074	3.143979e-10	1.465348e-61	0.403	0.487	0.084	0.303	0.072	4.42425e-60	chr1	47882265	47882266	cg19809499	FOXE3	Island	I
2.195714e-08	0.237	0.408	0.171	0.215	0.091	2.486193e-07	5.171857e-22	0.201	0.369	0.168	0.205	0.09	2.136367e-21	chr10	97804137	97804138	cg19837790	CCNJ	Island	I
3.201387e-08	0.267	0.314	0.046	0.269	0.026	3.406198e-07	2.216453e-53	0.245	0.291	0.047	0.252	0.025	3.91884e-52	chr15	55880997	55880998	cg19850348	PYGO1	Island	I
1.900727e-07	0.306	0.362	0.057	0.33	0.032	1.547562e-06	1.124353e-56	0.307	0.364	0.057	0.302	0.032	2.447872e-55	chr11	20618399	20618400	cg19859290	cg19859290	Island	I
1.492818e-11	0.31	0.357	0.047	0.234	0.015	7.028685e-10	5.19243e-85	0.312	0.359	0.046	0.23	0.015	1.299141e-82	chr19	46456325	46456326	cg19861117	NOVA2	Island	I
7.873968e-06	0.199	0.279	0.08	0.274	0.06	4.022291e-05	6.379973e-24	0.172	0.25	0.078	0.249	0.059	2.845686e-23	chr8	142139002	142139003	cg19863210	DENND3	Island	I
1.238054e-09	0.223	0.253	0.03	0.197	0.014	2.349206e-08	7.854452e-62	0.193	0.222	0.029	0.181	0.014	2.416588e-60	chr3	158288872	158288873	cg19865133	MLF1	Island	I
2.24472e-09	0.267	0.317	0.05	0.247	0.039	3.809311e-08	2.036022e-60	0.259	0.308	0.049	0.228	0.039	5.694492e-59	chr11	12030838	12030839	cg19867649	DKK3	Island	I
5.895699e-10	0.296	0.384	0.087	0.244	0.042	1.295611e-08	1.809906e-68	0.31	0.397	0.087	0.252	0.041	9.245975e-67	chr14	57264287	57264288	cg19871940	cg19871940	N_Shore	I
3.121384e-13	0.306	0.721	0.415	0.201	0.073	3.402893e-11	4.393421e-41	0.27	0.684	0.414	0.219	0.072	4.037028e-40	chr12	6881629	6881630	cg19872463	LAG3	N_Shore	I
1.670379e-11	0.31	0.413	0.103	0.236	0.053	7.68384e-10	3.583338e-47	0.244	0.346	0.102	0.226	0.053	4.460618e-46	chr10	73846858	73846859	cg19879075	SPOCK2	Island	I
3.63654e-08	0.222	0.427	0.205	0.219	0.043	3.790878e-07	1.13192e-54	0.223	0.429	0.206	0.19	0.043	2.163259e-53	chr10	8098005	8098006	cg19883813	GATA3	Island	II
4.240746e-08	0.281	0.37	0.089	0.272	0.074	4.318637e-07	4.065092e-29	0.231	0.318	0.087	0.28	0.074	2.231673e-28	chr1	41267981	41267982	cg19900615	KCNQ4	Island	I
2.690237e-06	0.171	0.215	0.044	0.21	0.024	1.558604e-05	1.977882e-36	0.168	0.212	0.044	0.222	0.024	1.471366e-35	chr4	115519574	115519575	cg19908577	UGT8	Island	I
2.094621e-06	0.163	0.251	0.088	0.207	0.032	1.249256e-05	4.565748e-44	0.183	0.271	0.088	0.203	0.032	4.850679e-43	chr10	124907708	124907709	cg19909787	HMX2	Island	I
3.3973e-06	0.18	0.253	0.073	0.226	0.031	1.913823e-05	3.079989e-44	0.205	0.277	0.072	0.233	0.031	3.299637e-43	chr1	165323692	165323693	cg19924619	LMX1A	Island	I
1.283671e-12	0.282	0.6	0.318	0.17	0.118	1.020303e-10	1.842185e-20	0.244	0.558	0.315	0.199	0.117	7.14709e-20	chr7	28998195	28998196	cg19929126	TRIL	Island	I
3.671538e-05	0.202	0.246	0.044	0.294	0.016	0.0001585667	1.377213e-33	0.18	0.224	0.044	0.254	0.016	9.073405e-33	chr2	39893078	39893079	cg19935171	TMEM178	N_Shore	I
2.008422e-10	0.212	0.645	0.433	0.155	0.1	5.437594e-09	3.837526e-20	0.209	0.639	0.43	0.17	0.101	1.468696e-19	chr17	48546431	48546432	cg19961043	CHAD	Island	I
6.552977e-05	0.176	0.221	0.045	0.285	0.136	0.0002658596	3.278775e-07	0.128	0.173	0.045	0.241	0.133	6.742583e-07	chr15	99191055	99191056	cg19963768	cg19963768	Island	I
7.201703e-11	0.307	0.44	0.133	0.247	0.062	2.424843e-09	7.027289e-45	0.267	0.399	0.132	0.252	0.061	7.774695e-44	chr11	74022477	74022478	cg19975933	P4HA3	Island	I
6.551906e-10	0.156	0.699	0.544	0.135	0.072	1.410831e-08	4.078486e-18	0.137	0.678	0.541	0.147	0.072	1.433633e-17	chr14	24641077	24641078	cg19989295	REC8	Island	I
7.424662e-07	0.222	0.267	0.044	0.255	0.02	5.042178e-06	2.76079e-36	0.18	0.224	0.044	0.241	0.019	2.040708e-35	chr22	21333817	21333818	cg19990744	AIFM3	N_Shelf	I
2.680721e-09	0.226	0.417	0.191	0.187	0.053	4.392532e-08	1.330464e-34	0.176	0.366	0.19	0.171	0.053	9.152096e-34	chr19	19729375	19729376	cg19996355	PBX4	Island	II
1.065968e-09	0.28	0.311	0.031	0.242	0.02	2.084284e-08	7.375481e-66	0.264	0.294	0.031	0.236	0.019	3.057163e-64	chr12	64784252	64784253	cg19998368	C12orf56	Island	I
1.772769e-06	0.168	0.273	0.105	0.202	0.036	1.080186e-05	3.026657e-25	0.122	0.226	0.105	0.184	0.035	1.422059e-24	chr5	41870316	41870317	cg20010012	OXCT1	Island	II
7.304468e-13	0.35	0.505	0.156	0.226	0.069	6.545349e-11	6.216699e-53	0.317	0.472	0.155	0.232	0.067	1.071507e-51	chr10	17272117	17272118	cg20018469	VIM	Island	I
2.289607e-06	0.191	0.226	0.035	0.239	0.027	1.351788e-05	2.266377e-44	0.18	0.215	0.034	0.205	0.027	2.444467e-43	chr7	112726549	112726550	cg20019019	GPR85	NA	I
4.715279e-06	0.192	0.243	0.051	0.247	0.034	2.555916e-05	2.091962e-33	0.189	0.24	0.05	0.259	0.033	1.366956e-32	chr18	21719352	21719353	cg20022589	CABYR	Island	I
1.06719e-11	0.243	0.73	0.487	0.167	0.104	5.394724e-10	7.251919e-22	0.234	0.726	0.492	0.163	0.105	2.977887e-21	chr6	29521781	29521782	cg20034792	cg20034792	Island	I
2.000795e-05	0.154	0.201	0.047	0.209	0.038	9.210298e-05	7.892884e-33	0.147	0.194	0.046	0.186	0.037	5.034943e-32	chr7	19156902	19156903	cg20052718	TWIST1	Island	I
5.702925e-05	0.179	0.206	0.027	0.272	0.013	0.0002348268	5.877293e-26	0.145	0.173	0.028	0.242	0.013	2.839634e-25	chr11	43963907	43963908	cg20062650	LOC387763	Island	I
4.347468e-07	0.237	0.325	0.088	0.275	0.074	3.167083e-06	2.659933e-31	0.24	0.325	0.085	0.272	0.074	1.594145e-30	chr14	102248073	102248074	cg20070026	PPP2R5C	Island	I
6.619011e-05	0.203	0.235	0.032	0.309	0.024	0.0002682423	8.769394e-34	0.201	0.233	0.031	0.282	0.024	5.825841e-33	chr4	11430717	11430718	cg20075156	HS3ST1	Island	I
1.392101e-05	0.217	0.265	0.048	0.278	0.134	6.673798e-05	3.479445e-12	0.186	0.233	0.047	0.268	0.131	9.349931e-12	chr7	50344331	50344332	cg20078466	IKZF1	Island	I
2.965906e-06	0.177	0.232	0.055	0.218	0.037	1.698194e-05	1.499998e-36	0.176	0.231	0.055	0.218	0.037	1.121847e-35	chr11	88242488	88242489	cg20090108	GRM5	Island	I
6.239576e-06	0.223	0.661	0.437	0.289	0.107	3.275211e-05	3.76505e-20	0.224	0.661	0.437	0.224	0.108	1.441529e-19	chr18	54789058	54789059	cg20092531	cg20092531	Island	I
3.463633e-06	0.16	0.182	0.023	0.203	0.006	1.946622e-05	1.022807e-33	0.125	0.148	0.023	0.178	0.006	6.776708e-33	chr4	148653624	148653625	cg20111118	ARHGAP10	Island	I
3.309049e-09	0.307	0.354	0.046	0.284	0.021	5.211542e-08	1.882675e-66	0.277	0.323	0.046	0.246	0.021	8.202196e-65	chr19	54483532	54483533	cg20122943	CACNG8	Island	I
2.237067e-15	0.491	0.641	0.15	0.277	0.071	8.454427e-13	1.909812e-69	0.431	0.581	0.15	0.299	0.069	1.054965e-67	chr8	104512317	104512318	cg20129213	RIMS2	Island	I
1.509181e-06	0.159	0.222	0.063	0.196	0.025	9.375775e-06	2.09716e-38	0.147	0.209	0.062	0.183	0.024	1.701724e-37	chr11	31832931	31832932	cg20131194	PAX6	Island	I
1.481739e-13	0.381	0.44	0.059	0.245	0.036	1.945194e-11	5.465876e-97	0.374	0.433	0.059	0.236	0.035	5.727096e-94	chr1	248020697	248020698	cg20146541	TRIM58	Island	I
1.865407e-05	0.198	0.239	0.041	0.267	0.075	8.655877e-05	3.587717e-20	0.168	0.208	0.04	0.235	0.074	1.37491e-19	chr17	35078843	35078844	cg20147819	cg20147819	Island	I
2.385431e-15	0.19	0.452	0.262	0.114	0.049	8.904672e-13	1.575809e-37	0.168	0.432	0.263	0.145	0.048	1.229605e-36	chr7	32802032	32802033	cg20159608	cg20159608	S_Shore	II
3.747723e-06	0.231	0.282	0.052	0.298	0.047	2.085922e-05	6.709312e-29	0.19	0.242	0.052	0.272	0.046	3.650872e-28	chr12	113592444	113592445	cg20166714	CCDC42B	Island	I
3.640938e-17	0.549	0.59	0.041	0.276	0.017	4.437071e-14	3.428238e-143	0.547	0.588	0.041	0.251	0.017	1.357805e-137	chr2	25439110	25439111	cg20172627	cg20172627	Island	I
2.127801e-13	0.374	0.436	0.062	0.236	0.03	2.569078e-11	6.965857e-79	0.299	0.36	0.061	0.227	0.03	9.135537e-77	chr2	238583504	238583505	cg20218460	LRRFIP1	NA	II
1.320945e-05	0.195	0.236	0.042	0.269	0.033	6.368207e-05	5.084136e-38	0.196	0.237	0.041	0.245	0.032	4.050954e-37	chr7	121946018	121946019	cg20222926	FEZF1	Island	I
3.206457e-07	0.256	0.287	0.031	0.285	0.005	2.431254e-06	3.761993e-37	0.19	0.221	0.031	0.255	0.005	2.888201e-36	chr7	93519855	93519856	cg20230721	TFPI2	Island	I
5.057102e-13	0.37	0.435	0.064	0.243	0.05	4.933352e-11	3.747832e-79	0.346	0.41	0.064	0.221	0.049	5.045497e-77	chr19	38747174	38747175	cg20232102	PPP1R14A	Island	I
4.408487e-07	0.187	0.25	0.063	0.208	0.021	3.206404e-06	2.015657e-44	0.163	0.227	0.064	0.188	0.022	2.179922e-43	chr12	109162748	109162749	cg20236513	cg20236513	S_Shore	I
4.569316e-08	0.267	0.334	0.067	0.255	0.041	4.598516e-07	2.422409e-48	0.256	0.323	0.067	0.27	0.04	3.210411e-47	chr17	47271156	47271157	cg20243351	cg20243351	S_Shore	I
1.102416e-09	0.325	0.356	0.03	0.288	0.049	2.14128e-08	4.128108e-72	0.375	0.405	0.03	0.292	0.048	2.906148e-70	chr17	75369484	75369485	cg20275528	SEPT9	Island	I
2.953989e-07	0.164	0.196	0.032	0.181	0.008	2.265762e-06	5.715664e-41	0.11	0.143	0.033	0.137	0.008	5.222207e-40	chr1	54204364	54204365	cg20275889	cg20275889	Island	I
3.003093e-05	0.19	0.238	0.048	0.284	0.039	0.0001324447	5.956437e-19	0.127	0.175	0.047	0.238	0.038	2.168962e-18	chr3	99595026	99595027	cg20276377	C3orf26	Island	I
6.406438e-05	0.185	0.213	0.028	0.28	0.015	0.0002604831	7.667613e-30	0.176	0.204	0.028	0.269	0.015	4.334489e-29	chr4	13524143	13524144	cg20291855	cg20291855	Island	I
6.509939e-07	0.188	0.32	0.131	0.217	0.046	4.497635e-06	2.021787e-19	0.122	0.255	0.133	0.206	0.046	7.505334e-19	chr1	156897330	156897331	cg20298273	C1orf92	Island	I
2.076385e-06	0.172	0.209	0.037	0.205	0.022	1.239631e-05	1.12449e-37	0.156	0.194	0.038	0.201	0.022	8.832173e-37	chr12	133484621	133484622	cg20307302	cg20307302	N_Shore	I
2.101576e-09	0.288	0.386	0.098	0.245	0.059	3.6097e-08	1.798985e-47	0.257	0.354	0.097	0.22	0.058	2.275388e-46	chr10	17271994	17271995	cg20319091	VIM	Island	I
4.00663e-11	0.3	0.434	0.134	0.217	0.081	1.525705e-09	6.339258e-45	0.326	0.458	0.132	0.223	0.08	7.029392e-44	chr20	825268	825269	cg20353496	FAM110A	Island	I
1.159249e-05	0.209	0.606	0.396	0.238	0.172	5.673132e-05	2.871301e-08	0.176	0.566	0.39	0.239	0.174	6.281848e-08	chr11	66624256	66624257	cg20358834	LRFN4	Island	II
6.704158e-08	0.219	0.274	0.056	0.219	0.031	6.352958e-07	6.257721e-53	0.213	0.269	0.057	0.211	0.031	1.078484e-51	chr22	22862884	22862885	cg20361154	ZNF280B	Island	I
2.084138e-09	0.247	0.518	0.271	0.159	0.131	3.584411e-08	1.184992e-16	0.228	0.496	0.268	0.187	0.13	3.909649e-16	chr20	825240	825241	cg20364050	FAM110A	N_Shore	II
6.436024e-08	0.255	0.292	0.038	0.263	0.017	6.137934e-07	2.265591e-52	0.243	0.281	0.038	0.257	0.017	3.776605e-51	chr7	96650668	96650669	cg20377305	DLX5	Island	I
2.041217e-07	0.255	0.483	0.227	0.272	0.09	1.644705e-06	5.966439e-30	0.26	0.486	0.226	0.245	0.09	3.388391e-29	chr21	46898137	46898138	cg20383948	COL18A1	Island	I
5.484976e-10	0.285	0.422	0.138	0.237	0.047	1.220728e-08	3.724285e-59	0.273	0.409	0.136	0.23	0.047	9.559682e-58	chr6	1625111	1625112	cg20384898	GMDS	Island	II
3.393622e-07	0.236	0.34	0.104	0.265	0.046	2.553226e-06	9.577781e-29	0.174	0.278	0.105	0.243	0.045	5.180433e-28	chr8	144511212	144511213	cg20387387	cg20387387	Island	I
3.064919e-09	0.342	0.368	0.026	0.312	0.016	4.900913e-08	2.307295e-53	0.285	0.311	0.026	0.298	0.015	4.074726e-52	chr8	104383724	104383725	cg20392240	CTHRC1	Island	I
7.871143e-13	0.368	0.432	0.064	0.247	0.048	6.975798e-11	3.040943e-70	0.343	0.406	0.063	0.268	0.047	1.801123e-68	chr21	47717575	47717576	cg20399509	C21orf57	Island	I
5.407905e-10	0.403	0.462	0.06	0.345	0.049	1.20717e-08	1.685553e-80	0.426	0.486	0.06	0.31	0.048	2.619021e-78	chr12	25055967	25055968	cg20399616	BCAT1	Island	I
5.960853e-06	0.237	0.266	0.028	0.31	0.008	3.145834e-05	9.088042e-35	0.214	0.242	0.029	0.298	0.009	6.296717e-34	chr22	20790985	20790986	cg20401551	SCARF2	Island	I
1.874593e-05	0.151	0.294	0.143	0.19	0.065	8.694123e-05	5.145541e-19	0.137	0.277	0.14	0.191	0.065	1.878728e-18	chr5	41870875	41870876	cg20405584	OXCT1	Island	I
2.677805e-07	0.175	0.196	0.021	0.194	0.003	2.080884e-06	3.252902e-38	0.132	0.153	0.021	0.174	0.003	2.615025e-37	chr5	79865995	79865996	cg20414996	ANKRD34B	Island	I
2.018936e-07	0.197	0.503	0.306	0.222	0.087	1.629437e-06	2.140861e-16	NA	NA	0.3	NA	0.089	6.980047e-16	chr10	123923881	123923882	cg20426866	TACC2	S_Shore	I
2.955333e-07	0.265	0.286	0.022	0.295	0.009	2.266661e-06	5.716558e-57	0.261	0.283	0.022	0.261	0.009	1.269415e-55	chr2	107103716	107103717	cg20435725	cg20435725	N_Shore	I
