	GBM	LGG	Normal	MeanDecreaseAccuracy	MeanDecreaseGini
cg21396456	3.40953914599176e-05	0.000130606462300331	0.00148497378526998	0.000665988433791552	0.638936134155345
cg21424782	0.000687441883347979	-6.24257576286737e-05	0.00214489255928096	0.00102924884929012	0.839899932769617
cg21427300	0.000121095990968648	9.83560549499085e-05	0.00161654773026954	0.00074926159151899	0.505227693879164
cg21451378	0.000230564183435031	0.00017840900548558	0.000510485826541508	0.000318073472018301	0.382150644964021
cg21453451	7.67082379800828e-05	0.0010237322820319	0.00270298962508957	0.00150172126554561	1.32209335376129
cg21472506	2.64445598939722e-06	1.14181387045439e-06	0.00019600699050304	7.900866167418e-05	0.0948167814614468
cg21484228	0.000977433221213279	-1.09803194219012e-05	0.00575004866069804	0.00258596942781486	2.214630496915
cg21485895	-0.000165416316531662	5.08766463615009e-05	0.000277201389139775	8.66771360741094e-05	0.280014406915475
cg21493127	0.00013344965768104	0.00125201027054033	0.000617256538930952	0.000739051529469657	0.173462816281512
cg21523564	3.4633353159125e-05	0.0001896631878794	3.60577864199303e-05	8.96794107343933e-05	0.0906300595294387
cg21554552	-1.3986013986014e-06	1.13323025383327e-05	0.000684356875684187	0.000270988492125426	0.0946040538247116
cg21555796	-0.000171229626869915	0.00174580241272519	0.000752619319079251	0.000897966531612566	0.342586367525342
cg21558545	-0.000182704043960205	0.000272664967794301	0.00132697512476924	0.00059001876378804	0.78309979032297
cg21573047	7.42941530041161e-05	0.000409845153271139	0.000535062247936525	0.000384100314009193	0.349840373642488
cg21596313	5.92732814534103e-05	0.000123410619285834	0.00196717751705836	0.000880445113634577	0.697212425762492
cg21608489	-0.000125371214637032	5.14432499261215e-05	1.70930963282162e-05	-3.41185973573499e-06	0.0493354115255409
cg21615583	-0.000113806342929639	0.000171102567248565	0.00010805777954523	7.63516531802471e-05	0.103995565469548
cg21618333	4.49633321345314e-05	6.45246543731579e-05	0.00023653688056282	0.000127223286603397	0.225316525111435
cg21619653	-6.74118261877637e-05	9.47780326434088e-05	0.000303474525272921	0.000144242429012116	0.286218821093238
cg21634064	-0.000181344255541169	0.000204988519645348	0.000159530102790015	9.5008759387448e-05	0.175526586321208
cg21643403	0.000273440898987225	-7.48230538689143e-05	0.00238562025810717	0.00103990789448779	0.935339784105105
cg21647189	4.18511155659245e-05	0.000231590549306033	4.48419505023279e-05	0.000111075209752314	0.134721927274475
cg21695485	4.28656030555319e-06	0.000362772787118796	0.000324697571376696	0.000249389680527398	0.159066603293794
cg21697851	0.000121326716027286	3.25368444628911e-05	0.00064000309630685	0.000289396616530408	0.390219064851772
cg21703222	2.75498243770863e-05	0.000336058091950213	0.000681629877197422	0.000400632830357958	1.14760389802999
cg21709909	1.22762786334673e-06	4.01125967628431e-05	0.000115953746827035	6.15112418376618e-05	0.0725994581027901
cg21714809	0.000153769644930123	0.000424073907060086	0.000219122918774509	0.000280974448021627	0.194008997657703
cg21755725	-1.27285409644144e-05	0.000846914117526353	0.000985639753136378	0.000696622500364301	0.926588101813797
cg21764190	0.000232528973438428	0.000232901663904758	0.000553443040366303	0.000366208242904874	0.309583537790909
cg21773220	-0.000114239077233023	8.53135617568161e-05	0.000728015123182812	0.000306329855505981	0.0840519351858679
cg21784036	8.04671130251536e-05	0.000138410942411982	0.00078158072513244	0.000400441344764552	0.132049406677318
cg21793948	0.000169919361110627	0.00136965533708406	8.32119825254826e-08	0.000517368230256162	0.347437625663037
cg21839138	6.50881613273161e-05	7.08493889334485e-05	7.6507046165841e-05	6.94251580060366e-05	0.0848760057190614
cg21844316	0.000262118653650336	0.00017439071631054	2.74642558203563e-05	0.000140139719564187	0.167921116888108
cg21859434	-8.64955803567763e-05	0.00131479863328136	0.000148837209302326	0.000499909647115149	0.127305617016801
cg21859623	0.000210915029945852	0.000347109441801478	0.000570872981410532	0.000397813490929849	0.708846490952408
cg21868134	2.12408077386988e-05	0.000121408733905996	0.00213313749406889	0.000941938671636758	0.19467846902145
cg21872764	7.67742022648229e-05	0.000743057636834207	0.00112349209064922	0.000740286992242473	0.864291290510318
cg21890551	6.83708840970996e-05	0.00174781692048013	0.000847961709818405	0.000969179659194279	0.752281117828835
cg21905630	6.07889540542754e-05	0.000712620763883546	0.000496352240131655	0.000471863929572988	0.357132410901875
cg21913319	-6.33585217490457e-05	0.000866039350955188	0.0010927591196976	0.000716950029498227	0.945017305253221
cg21920775	4.53468480730878e-05	9.28926818981458e-05	0.00120095648695146	0.000554422559132967	0.519352332869447
cg21940568	-1.13759685020063e-05	0.00165802807847266	4.48709954231096e-05	0.0005790136382025	0.327702603474661
cg21949512	8.30652583931609e-05	8.2979633330461e-07	0.00194718517160632	0.000804046645838465	0.149755205745527
cg21964551	-0.000149445076055804	0.00102211993319706	0.00140373639586505	0.00088573388346566	0.781692253734224
cg21975377	-2.07752946840753e-05	0.000735546141283491	0.001243439334652	0.000749623866643159	1.14363420355095
cg21981270	0.000190257935859691	0.000338302836448194	0.000508364865661259	0.00035661986292961	0.462050388677663
cg22049569	1.75009917098397e-05	0.000624485759342126	7.38014149702804e-05	0.000241563445661272	0.180494720936518
cg22049858	9.46855798962279e-05	0.000191110908430482	0.000151462432413504	0.000143314293622212	0.16123140037954
cg22054918	0.000426625274014221	7.95437042178631e-06	0.00153965077421125	0.000731156062698929	1.22567946927161
cg22055728	9.15913310542483e-05	-4.31721475081954e-05	0.00149934810381803	0.00064223617493954	0.458486778445757
cg22055815	7.30969941631391e-05	2.90457912768441e-05	0.00113185539606592	0.000501893778539515	0.585354986485308
cg22082800	9.73718625118106e-05	0.000116032441266953	0.000134688458754475	0.000119799887041845	0.130344561050963
cg22094750	-7.72929664086528e-05	0.000385956062881562	0.000968006879502341	0.00051592011346288	1.00987297554441
cg22111078	-9.80900976490084e-06	0.000855715917680182	0.000248792965162935	0.000397981405609445	0.408376933322357
cg22122410	8.72750859199877e-05	-1.31161175116061e-06	-2.91360421304955e-05	1.03466629260773e-05	0.0784230866353574
cg22149516	2.64170254392196e-05	0.000402715117455894	0.00273478174071178	0.00126498828521029	0.36119416996211
cg22156700	5.98834055301845e-05	1.12271757575986e-05	0.00149399410412147	0.000643496642147766	0.42078280137685
cg22158769	0.000588295070460203	-3.08351949948116e-05	0.00219240682071411	0.0010402800645945	0.438167442127295
cg22160000	0.000354630441045179	6.2908878098793e-06	0.000355995279551944	0.000236189112455485	0.143335901437559
cg22196952	-9.05015084172095e-06	0.000153971604351588	0.00163642875255458	0.000731388023338923	0.297031022366218
cg22213386	-1.95812453043003e-06	0.00137677151256907	0.000202411274117692	0.000540079292636214	0.206719688337432
cg22238152	0.000216451663682759	0.000475669465084053	0.000586877787681137	0.000453183028580492	0.79800192660549
cg22272282	8.23088252438037e-05	0.000140104634993715	5.43549517680616e-05	9.12759272918714e-05	0.0972207942747473
cg22277636	0.000143534112850588	0.000216871452610574	0.000486886175365462	0.0002980640554384	0.226232577952008
cg22281380	1.12426101780747e-05	0.00161992813557225	0.000526642109507069	0.000818357788234574	0.600564475150504
cg22284043	-0.000310959454222363	0.000847124449203419	2.67202371664846e-05	0.000239657944040039	0.166399333517208
cg22287064	-4.24904723017864e-05	3.51348114511628e-05	2.81872278455757e-05	1.0591147303626e-05	0.199341823627745
cg22295787	7.30477886321011e-05	0.00034845651458375	0.00125199418588307	0.000633968093267749	0.129546468380352
cg22304169	-1.23971100095377e-05	-3.96109397844926e-05	0.000618031360558594	0.000234371600178552	0.15026826463759
cg22319311	0.000414341561576609	-9.66179613491701e-05	0.000832746001626457	0.000428779707302384	0.780043420493637
cg22321237	0.00028177925849015	9.86012781270886e-05	0.00086382739473705	0.000444532043953848	0.199720177992497
cg22331108	-1.32131039417048e-05	0.00365256681017579	0.00152923387840301	0.00189929164528441	2.1250031474083
cg22340072	-6.22063928010794e-05	4.35445970977687e-05	2.92682926829268e-05	1.16966949212679e-05	0.0590671258738043
cg22346380	1.57506750148428e-05	2.89390829219078e-05	9.7750718755285e-05	5.52892882008261e-05	0.0773986371384963
cg22358236	5.28561191617316e-06	0.000152576147193862	2.49908834224153e-05	6.1729842953064e-05	0.116931544812783
cg22371972	-1.63576784957383e-05	0.000353152559808462	0.000448204944698049	0.000303308535771186	1.21958818351855
cg22372930	-0.000151508214625598	1.4398587438845e-05	0.00120441395793049	0.000436043675900896	0.393093300861016
cg22388634	0.00011702064724499	0.00114581742564014	0.000559692714842314	0.000662164703034032	0.176067135375783
cg22396755	-5.59696224521822e-05	0.000267401470451559	0.00125913338404447	0.000569449563899778	0.347424829729956
cg22399133	6.08666550116807e-05	0.000150235562372992	0.000916434217970778	0.000421911861010019	0.143929802549033
cg22409854	0.000393883614616329	0.000645580387710683	0.000882030425937844	0.000684471107271102	1.06370477890303
cg22441543	7.88725618063153e-06	0.00153928365584377	6.26175142489131e-05	0.000550624843172324	0.221536280173312
cg22465516	0.000632143500250966	0.00120854434946667	0.0026135445502181	0.00164935696009028	2.05886437116993
cg22471255	-3.93307543990414e-05	0.000456267551301649	0.000311985042824914	0.000276243142820423	0.282472000030839
cg22474464	8.91631982758425e-07	5.89297398487515e-07	0.000380237291618911	0.000149791585540841	0.0778691723000321
cg22488797	9.05545639622908e-05	4.11244455768521e-05	0.00111961732080989	0.000493191171638278	0.123576860718618
cg22502206	-6.15740963114142e-05	0.000389878981248662	0	0.000129701148347783	0.0841089538365613
cg22504580	9.47929630085069e-05	4.17996237294955e-05	0.000205400489032679	0.000121118315647675	0.209944491087972
cg22513169	0.000594476444669522	-4.20877191031274e-05	0.00100741678828458	0.000532408128491173	0.563278831819221
cg22538054	5.74495598234778e-05	-2.99687717903022e-05	0.00110510819949817	0.000463287125929507	0.181005221896248
cg22546318	-5.94929904813393e-05	0.000614705481226683	3.41457562528885e-05	0.000206572031178556	0.277081776154861
cg22549986	0.000185602030885561	0.000120160190207517	0.000784366286072033	0.000398888238363573	0.240284719140015
cg22550549	-2.83831606327891e-05	3.36667069580725e-05	0.000385625609362146	0.000161636042421573	0.0959654734759659
cg22557662	-0.000106712738122025	1.82718512577602e-06	7.0097604259095e-05	3.20415948915552e-06	0.117710652313495
cg22580173	5.79082752995796e-06	0.000136226276932523	0.000277686806738701	0.00016355618605404	0.164069462638309
cg22618164	4.11505753665461e-05	0.000339230482427596	0.00112758539694393	0.000597757374160716	1.3803413434979
cg22630875	4.22641979916888e-05	-0.000157608477960462	0.00199307913360868	0.00076945901325388	1.01357512449399
cg22638593	1.87857365485835e-05	0.00020625529087549	1.67021165312598e-05	8.17054171733344e-05	0.57017707672612
cg22639293	2.73299549274704e-05	7.26371699167597e-05	0.00155257390316661	0.000676547159326789	0.486307238472594
cg22645427	0.000302729867989798	-9.08834858300651e-05	0.000753103490834909	0.000353479567565868	1.12630579334428
cg22715760	7.00550138041763e-05	4.65766697610273e-05	9.86469859597888e-05	7.70836131254856e-05	0.138724881491413
cg22717014	7.69190232188701e-05	2.08971108819107e-05	0.00027157692726257	0.000141611035279905	0.085099900106701
cg22747897	0.00037560820490252	0.000628767460120303	0.00105702142146949	0.00074302167665215	0.838372327063249
cg22761704	1.29534020578247e-05	5.07104622643133e-06	0.000167225140050893	7.33945343674558e-05	0.110004548773206
cg22762844	1.52030711348817e-05	-3.97527761272378e-05	0.000238466842353234	8.54267427526292e-05	0.164644826641527
cg22774088	1.54377051161e-05	0.000153407710992273	0.000800683149303738	0.000387603047831429	0.146441711222886
cg22777062	-2.88176897738625e-05	-3.52061404552847e-05	0.000473677324586341	0.000183013447810278	0.166659527742564
cg22777670	2.98491008432284e-05	-1.04727692656877e-05	6.39884735994575e-07	3.8192947425489e-06	0.0630331958977897
cg22783363	-1.57173236120605e-05	0.000272136066126509	0.000535299423502914	0.000310847860138098	0.270980651381126
cg22801675	-6.83109790042816e-06	9.20443633090037e-05	0.000154548899067988	9.29441460338113e-05	0.0854532172064565
cg22809626	0.000341786279916103	6.25893625029954e-05	1.81587684045894e-05	0.000110123806179692	0.183014165470393
cg22823146	9.78976254392227e-05	-5.35291830284403e-05	0.000646236125981282	0.000262079265213925	0.253139112366784
cg22827124	4.10951558753912e-05	0.000930057508609777	0.000450948821161587	0.000503755165452832	0.135348926922305
cg22834653	-6.09002208277113e-05	7.80442166673855e-05	5.32931628146618e-05	3.26135787625086e-05	0.0969989888957809
cg22856324	0.000155037009991946	0.000744719665480419	0.00150698827562952	0.000911749124696508	0.985424970267355
cg22863209	-0.000134495803113259	0.000806555277824942	0.00125960212921693	0.000752410490812873	0.249669162266998
cg22863920	4.45340722670063e-05	-1.15595277145485e-05	-1.75243500268425e-05	-6.3060209238076e-07	0.0792593587306032
cg22865720	0.00012840760511112	1.00502512562814e-05	0.000210243353167993	0.000118558902771299	0.113076798700774
cg22884020	-9.46998523741013e-06	3.39252116867609e-05	8.43881856540084e-06	1.13953389752949e-05	0.0864693702390058
cg22884516	0.000128830771724042	0.000139255636482024	7.67254588647277e-05	0.000110920439691957	0.0994601218342106
cg22889573	0.000130417731355855	0.000105523392229984	0.000377880184331797	0.000219942548535017	0.205324309157725
cg22893248	0.000163937635120298	6.2264415742654e-05	0.00162455259010465	0.000736889852174797	0.233781965837521
cg22963915	0.00129207668088928	8.74720460277003e-05	0.00159880117040038	0.00098544400249188	0.769134931468594
cg22973789	-5.44295058921292e-05	0.00161401196910185	0.00126779323442646	0.00106803780940238	0.833445342850783
cg22979783	0.000114669612996415	0.00113567767075676	0.00137083785855644	0.000973624908164147	0.333847057575484
cg22984571	9.90090805350938e-06	8.37635566457733e-05	0.000452146027288776	0.000216971270079439	0.142189277576147
cg22991512	-5.70787421007286e-05	0.00118380367591937	9.25034116210587e-06	0.000380596200032588	0.411162009168883
cg22991959	0.000200069492823194	6.92320466572738e-05	0.00175173504747546	0.000815890429495649	0.32477672258337
cg22997194	0.00028311219679974	0.000105554321656382	0.000152155791216444	0.000167597939679545	0.394621245885664
cg23009046	0.000232787195486004	0.000340986087237804	0.000109241892762546	0.000209090175175891	0.395519422483552
cg23009123	0.000293368168479928	0.000820992941020684	0.00116144202783165	0.00082412456840521	1.05740910816878
cg23018092	0.00018884149288536	0.00027974752316787	0.000308189054474752	0.000264089275828995	0.316923851017519
cg23037648	0.000329284173256158	0.0002460835342318	0.000586540856874533	0.000395210990937716	0.940046704370151
cg23048068	3.33201948086707e-05	0.000115189675179316	0.0036700664178476	0.00156366948741801	0.734179779966608
cg23054189	0.000252955911051916	4.26158268607121e-05	0.000844302846023181	0.000411740489208765	0.114649402521952
cg23058177	1.38583889203991e-06	0.000121340321116206	-1.89520624303233e-05	3.57745625581637e-05	0.0571615315790324
cg23075983	0.000192771922847552	0.000636042235457455	0.000510111229641921	0.000486959738411378	0.309820426307107
cg23094728	0.000347279801193695	1.98871065773337e-05	0.000616573695960092	0.000338365980709944	0.166539007074463
cg23097534	4.68797713942445e-05	0.00120815776659463	0.0011680366297966	0.000893295190090424	1.12220641110656
cg23100152	0.000119796756691699	0.000185607446320956	0.00161488862117563	0.000771272512247813	0.175907082177255
cg23112192	1.07186909949278e-05	8.70283206441261e-05	2.84407665505226e-05	4.82432108769406e-05	0.339180547137803
cg23125200	5.15121917842334e-05	1.33213782502882e-06	5.55555555555556e-05	3.32584869217459e-05	0.100734723636651
cg23137531	0.000163790701425224	0.000310178733465564	0.00225286163998618	0.00108051655769784	0.262693671911843
cg23152885	-9.4727506291319e-05	0.00035467863830778	0.000479202366983147	0.000299767381230085	0.261368820394134
cg23164183	0.000150309636289144	3.70755295702159e-05	0.00189683492080394	0.000833933880795235	0.700487875202372
cg23166865	2.90896859879456e-05	0.000240033380504053	0.000662468365236538	0.000367343804240775	0.250983451767313
cg23173307	0.000193298379513991	0.00088981571404622	3.4029006660007e-05	0.000395047803215145	0.145435774059172
cg23201032	-1.1627545756782e-05	-5.05563426484068e-06	0.000570546484247959	0.00022700631683429	0.0873969335956542
cg23210852	-0.000119641514712729	1.88650353469256e-05	0.000291868425446652	9.23672332318438e-05	0.141858267216685
cg23230584	7.10494284467111e-05	0.000930695494937071	0.00168465264285279	0.00103520471651497	1.06771117658622
cg23233404	8.44616247474335e-05	0.000131627039936657	9.24316730608079e-05	0.0001007871597962	0.169887085043694
cg23244488	-5.38064930479907e-05	-3.07689225879773e-06	0.000638611394599288	0.000238784330465466	0.160114882027574
cg23244913	-0.000106651899019785	0.000176275292214571	0.000180422366727111	0.000107703845662777	0.41672266540757
cg23264525	0.000227234605411955	0.000118143022968309	0.000781241191371595	0.000421520318523528	0.155708493856855
cg23265500	2.32561291762653e-05	0.00294035796484667	0.00012427084456175	0.00105066219128106	0.606122114592174
cg23278196	4.79436281232494e-05	0.000158128639837389	8.51179974437764e-05	9.91251546467334e-05	0.103359357221382
cg23319046	7.19376454857963e-05	9.62190316097547e-05	0.000276486248481155	0.000168669604531541	0.205762571941286
cg23338503	-6.34740048562441e-05	9.45961563505376e-05	0.00200637128102666	0.000814833269274716	0.281739675457818
cg23361355	1.63108311630772e-05	0.00075038529555248	0.000119442579537706	0.000319873971349245	0.131028144067002
cg23376821	7.04574104163461e-06	0.00123025816387937	0.000697266454130045	0.00070296117746292	0.85315154152201
cg23393521	1.60640591196071e-07	-4.22724547653092e-05	0.000526307348270212	0.000200356763993572	0.123936662719822
cg23401912	2.83420081851411e-06	0.00120719080111297	0.00177923155491751	0.00113764696727505	0.940611204125255
cg23433889	-5.11747630204806e-05	0.000109265409414586	0.000457604444298913	0.000207802735957125	0.149274044071196
cg23435746	0.000157374500484267	-1.2116183771935e-05	0.000860673587736864	0.00040596389907545	0.21330063335004
cg23460843	-7.10677328515562e-05	-2.074637253082e-05	0.000658035625552759	0.00026263840306399	0.355436328756089
cg23462956	0.000103420858762891	-4.35377077401e-05	0.000467967618876579	0.000202858647152382	0.123023158422973
cg23473955	2.90490104450386e-05	0.000700589266254713	0.00136222357525749	0.000817585991104527	0.15630332781542
cg23493132	8.50647495249329e-05	0.000156435943471862	0.00018477579167175	0.000149632558510323	0.179088502195317
cg23497383	0.000301238627342987	0.000279647111561845	0.000713972442056721	0.000453819558371738	0.327986328808032
cg23498771	0.000105260639084288	0.000117611677692836	0.00062812456095784	0.00032143317026189	0.124391647475329
cg23514619	-7.86279366296809e-05	0.000153885781718008	0.000367963548346271	0.000189314435387649	0.228280140107103
cg23516463	-0.000138676483248467	0.00146456951115195	0.00125019432598391	0.000981803818526515	0.882036240517045
cg23523648	3.13391466764707e-05	0.000200325499719487	0.000226688988733973	0.00017155161966871	0.16632300345246
cg23526973	0.000110059274745713	-0.00010643084833176	0.00199723017092941	0.00080919458315462	0.759858350730662
cg23528400	0.000574313003131002	1.82410585705343e-07	0.00248669225234117	0.00118208830219084	0.760663192691836
cg23547017	0.000305918627329822	-4.98867369636704e-05	0.000588675226105251	0.000288688273039309	0.489815571082196
cg23561979	1.2094148307131e-05	0.000956180054486807	0.00067514961613481	0.000611329749681291	0.297585518545607
cg23567562	5.45038931319385e-05	0.00100819189902103	0.000459957921266783	0.000527385462146959	0.614002607494267
cg23616100	-0.00014391143274846	6.23695594057398e-05	0.00165624990243647	0.000656840942214614	0.429736033154503
cg23631229	8.41528724672231e-06	4.91730975498245e-05	0.000130290794541002	7.44546969067745e-05	0.203373656956187
cg23642587	4.16700983505551e-05	0.000180448343792881	0.000501380683277678	0.000280497478177873	0.625802222831507
cg23660154	1.41321356400443e-05	0.000102953771118398	0.000620133742816812	0.000293300622433758	0.211733322096928
cg23677039	9.38608398300915e-05	0.000138151818192059	1.69792907629825e-05	8.00230060495908e-05	0.181958247440011
cg23684074	-7.17387150106802e-07	3.22688103254485e-05	0.000988049284338614	0.000401608855249815	0.213487104243767
cg23685597	-0.00026188041073823	0.000859469629665382	0.00148719655298164	0.000820900188075929	1.3174260316214
cg23695707	0.000455965094436697	-2.02794208130946e-05	0.00124169468527535	0.000603406430306447	0.257719241303887
cg23708763	-9.22399544341005e-05	0.000197847453029485	0	4.75477959796054e-05	0.0858597900940153
cg23748923	0.000128571830815627	7.74725380688855e-05	0.000600064415043655	0.00028905289772357	0.2749812669219
cg23757738	0.000199273874002619	0.000164303039539599	4.50428113602973e-05	0.00012263619279163	0.129835827206217
cg23782734	0.000219908733041678	0.000258833425576879	0.000663179967204098	0.000412049100451228	1.00927011854391
cg23808946	6.72054134861043e-05	0.000288042523561811	0.00126225622402575	0.000642139427942207	0.179987646160449
cg23813012	0.000104913214656761	-9.22221902386816e-06	0.00134897722711073	0.00059965386779337	0.222572538827812
cg23829024	3.98837750422648e-05	8.81186897801033e-05	0.000248486306328621	0.000134507023390644	0.404857056246824
cg23837799	0.000130347104985366	4.69669831146855e-05	0.00121130459252693	0.000550106092348848	0.466889280141454
cg23844174	-9.91906157846251e-06	1.03023175395892e-05	-1.74575373352326e-05	-7.3571822476639e-06	0.186448508701245
cg23844623	1.69355061627525e-06	0.000187035641379157	0.00073477121194966	0.000390186142577167	0.229829396471569
cg23868141	0.000146624723022202	0.000264901575177794	0.000677206706354521	0.000406043913886514	0.27615458119036
cg23871640	8.53417988964553e-05	-0.00013889353919301	0.0025005252206644	0.000993399472238081	0.625126419046941
cg23874561	7.36831098387162e-05	-5.3604067734662e-05	0.000402734572576117	0.0001653028437169	0.0900033224066645
cg23881926	-5.08608850246904e-05	6.71399254339199e-05	0.000212826186113557	0.000101079901933415	0.162113022950828
cg23882658	0.000753931441499734	0.000644425990105968	0.00115327840343674	0.000878158185289416	0.882276543280602
cg23883409	5.40971499682407e-05	3.31658417005282e-05	0.00142888934183259	0.000624922369629441	0.985215288336893
cg23889086	0.000386140800332008	6.68751921304871e-05	4.4613358693418e-05	0.000135079407762052	0.165604788139657
cg23889236	-9.5878125717181e-05	0.000372798279567331	0.000937465173917786	0.000493014997638509	0.609041503859023
cg23907926	4.82910251031227e-05	0.000122261697141433	0.00148310874452855	0.00066567190764552	0.965868120507295
cg23910835	-0.000105113292152396	0.000345474519863998	0.00193526401270968	0.00090523505009418	0.845069911544994
cg23930856	0.00032303540295929	5.17212037476857e-05	0.000540287102798806	0.000315544081761343	0.243058839976442
cg23952189	1.70096299170092e-05	4.32066325538152e-05	0.00164207968617802	0.000694731631913689	0.210582490133202
cg23967540	0.000204955518857851	0.000307213175558781	5.53364726996751e-05	0.000179114455861161	0.10905502645873
cg23982858	0.000201571614734772	0.000133189325962102	0.00128606014038979	0.000632413332239481	0.884211412949345
cg24000285	0.000252859320514336	0.000328511489025432	0.000816233621336895	0.000505615952969849	0.756600108462236
cg24015081	0.000229547266472242	0.000295861649264957	9.56937799043062e-06	0.000160547167630577	0.267209841930648
cg24033330	0.000396414587147592	-8.69309486235632e-05	0.000365690821150128	0.000227361906432094	0.163575130005822
cg24034005	-9.53950265947698e-05	0.000952577599306273	0.00251793196113756	0.00136305224336666	0.363988319200619
cg24041541	0.000131895669129848	0.000652988894289097	0.000293786857629829	0.000360020062140543	0.170778203311081
cg24051554	-6.80460879531882e-05	0.000598777969476023	0.000229897913912775	0.000300874516311613	0.472442081676205
cg24085809	-6.85592855214811e-05	0.000129493041893612	0.000383770585940411	0.000182702657499951	0.190361897284273
cg24106636	4.35091065455689e-05	2.78535581873781e-05	2.68025078369906e-05	3.20254042698893e-05	0.107880010956308
cg24110050	-5.90853144282212e-05	2.56505673559334e-05	0.00115205847714958	0.000491381501445255	0.776174964392667
cg24114154	2.71924690798901e-05	-6.25491737386492e-05	0.000673427322986648	0.000272380185988653	0.200232885789025
cg24115264	0.000332872391830827	0.000120531139999499	0.0013793982345386	0.000679993700535251	0.633650835922188
cg24120696	0.00034667003196826	6.87939967592549e-05	0.000608597812754462	0.000359632466156471	0.721218378321031
cg24120847	6.28568185232763e-05	0.000528536057349828	0.000113873364170266	0.000230933593515052	0.177675061767228
cg24155129	-4.04643148871134e-05	-5.3434727571262e-05	0.000647087814006021	0.000225819699187376	0.136849239229569
cg24164564	-7.61521485383879e-05	0.000706422055556078	0.000507563616174702	0.000416935406930432	0.140748247185215
cg24182470	-4.75578246147377e-05	0.000664183174541471	-2.49877970402078e-05	0.000213688979366801	0.168092162411547
cg24194467	-1.86355188564525e-05	4.31572603124265e-05	0.000235235486900951	0.000104679926464093	0.265463682885794
cg24213719	0.000106493481005045	7.17213228657542e-05	0.00138425316988478	0.000622873073788182	0.208647818932812
cg24219308	-0.000131159543195713	0.000774464581442013	0.000523543358743298	0.000463749438691393	0.233090480751654
cg24226281	-1.79873575109312e-05	0.000495889704580142	9.69766861225724e-06	0.000178028448041553	0.199719485265547
cg24231037	2.09669395069981e-05	0.000153370523273083	0.000503723467054611	0.000255997356332108	0.567934245506271
cg24267283	-4.27652563191322e-07	0.000622816619357022	0.00249507330494914	0.0012633439504312	0.464069977041044
cg24276681	-2.86822384723772e-05	1.9377764767109e-05	0.00052779824363826	0.000211902149502081	0.138631214253937
cg24311947	-2.51155318995626e-05	2.80616167098918e-05	0.000803363157798772	0.000322913756528067	0.791962944950049
cg24324815	5.56773211343027e-05	0.000758202086302492	0.000344939271255061	0.000412862555017262	0.298153752740241
cg24328125	0.000204326564867286	-9.13500286504368e-06	0.0010503288075756	0.000465680882597757	0.336260343525673
cg24336989	0.000306666876224626	2.94211994366722e-05	0.00195545929491221	0.000894854458546196	0.449426325014383
cg24339193	0.000119490246619661	0.000353476516944944	0.00092995938163268	0.000539170098719607	0.618188854021226
cg24352971	-0.000164196929032092	-5.28628195566882e-05	0.000663374971465305	0.000222169134519363	0.40154618698002
cg24366211	0.000105263933791079	0.000717927037769378	0.00210162727789068	0.00114745338658437	0.967103331669543
cg24369185	0.000182559665626224	0.000105207990585483	0.000480262201157216	0.000282482355936293	0.780536611828812
cg24393699	-6.82081546541502e-06	0.000628920966319585	6.58368111421732e-05	0.000238783698219187	0.663072377144773
cg24395801	2.57047236015804e-05	0.000821746772757935	0.00202148575730877	0.00110453464536335	0.995026896007647
cg24397815	3.78201054907201e-06	-6.32158343981525e-05	0.00132120797491676	0.00052984625622302	0.243276702225385
cg24400921	0.000323534036280113	-5.52638337455455e-05	0.00101689141219914	0.000485281663790576	0.49804065327752
cg24411913	1.90776709360408e-05	8.64590759643302e-05	7.52875530872821e-05	6.49058521986147e-05	0.11667676959036
cg24416513	7.15190063167154e-05	3.79976971250344e-05	0.000454045709552317	0.000229120451215314	0.255035795954525
cg24428325	7.50532337030588e-05	0.000256703262769033	2.68027549580948e-05	0.000116061298113505	0.0747135802579905
cg24432073	0.000101625177226598	9.05854557853648e-05	0.00142587943887304	0.000638524985609075	0.910003138782756
cg24440302	7.25312661120804e-05	0.000142371084096453	0.00107138394713419	0.000506547410913219	0.845209877847333
cg24448269	1.11888578840104e-05	4.00530657792198e-05	0.00121809629993109	0.000498815041732842	0.346918668212031
cg24453580	6.25509184625669e-05	5.58850199654883e-05	0.000822062151096756	0.000381275722608704	0.340942862012149
cg24479590	0.000228633410759273	2.87343244856198e-05	0.000227292842769681	0.000161417385984416	0.134110691088545
cg24481868	3.05003070787432e-05	0.000204419717847743	0.00168863488395861	0.000785364516423318	0.695965147044599
cg24504927	-0.000115117046872981	0.000154726878291432	0.0010539214893281	0.000456991317611771	0.124826428004002
cg24507921	-4.28160807854786e-05	9.9376680438416e-05	0.000153237771465636	8.76229446485146e-05	0.112399506429317
cg24515970	0.000322619146217734	0.000376410068741172	0.000134713555648545	0.000272402097378752	0.17022100078019
cg24520538	4.43770273185945e-05	0.000138301432778821	0.00111142220010863	0.000528470431325921	0.139067439535586
cg24539668	0.000120767411396754	0.000338846250197558	0.000723301604474975	0.00045383508659123	0.262232376466431
cg24563094	0.000151194753293099	1.61003887593804e-08	0.000318964039440409	0.000175526530795931	0.148795891482964
cg24590788	-2.05599771677282e-05	0.000222977944435559	4.77700164746206e-05	9.71314263317054e-05	0.296562782815808
