	intercept	f	pval	qval
cg05742954	0.863881002311739	9.73996701110374	0.00311199929646535	0.0467091233645015
cg25673720	0.892308323075483	9.73988657229737	0.00311211140444156	0.0467091233645015
cg17821483	0.757997191155787	9.73987191868432	0.00311213182771633	0.0467091233645015
cg15829915	0.917849433743143	9.73974051979827	0.00311231496945951	0.0467106156495841
cg00636067	0.880144466912869	9.73951349205809	0.00311263142404712	0.0467130753799038
cg08883451	0.916581632443537	9.73950282251925	0.00311264629718244	0.0467130753799038
cg14409083	0.0395840424838354	9.73940670215744	0.00311278029053224	0.0467138298630427
cg22694935	0.92616771957326	9.73933689203672	0.00311287761079602	0.0467140339634391
cg21644689	0.917833027841775	9.73914103009308	0.00311315067340322	0.0467157399825027
cg01874713	0.0402866866843853	9.73908843430555	0.00311322400457945	0.0467157399825027
cg13142917	0.833609510871957	9.7389687076649	0.00311339093911118	0.0467157399825027
cg00734471	0.802709894943752	9.73889238023576	0.00311349736717356	0.0467157399825027
cg18499545	0.0346335185403972	9.7388620473363	0.00311353966328099	0.0467157399825027
cg11032045	0.862284734541486	9.73884595870209	0.00311356209747234	0.0467157399825027
cg17518290	0.901568683143157	9.73883501607965	0.00311357735609851	0.0467157399825027
cg00500304	0.928537026854055	9.73865248107316	0.00311383189845138	0.0467171132487825
cg15393946	0.927371112534875	9.73860419888751	0.00311389923091652	0.0467171132487825
cg01004967	0.374344224012902	9.73852014752909	0.00311401644935213	0.0467171132487825
cg20137750	0.819968029465229	9.73850062784462	0.00311404367226632	0.0467171132487825
cg24685025	0.911458181592383	9.73843469882155	0.00311413562131431	0.0467171132487825
cg25687901	0.901047070068473	9.7383534329039	0.00311424896417179	0.0467171132487825
cg23741719	0.0203284338491773	9.73831806119725	0.00311429829900986	0.0467171132487825
cg04784618	0.896029474576831	9.73828910401105	0.00311433868778269	0.0467171132487825
cg05541722	0.940611824079361	9.73810630135838	0.00311459366920589	0.0467174465765318
cg10809252	0.348572327647149	9.73810484465678	0.00311459570116782	0.0467174465765318
cg06372909	0.910967143051951	9.73809309774359	0.00311461208705975	0.0467174465765318
cg02897385	0.583484630465736	9.73802003898252	0.00311471399953265	0.0467177193541928
cg24360909	0.880007607290411	9.73791795245143	0.00311485640985556	0.0467185995297268
cg08908522	0.921147925526185	9.73776585362084	0.00311506859990057	0.0467193781210154
cg04913963	0.0314073287717439	9.73776070719348	0.00311507577984571	0.0467193781210154
cg09420988	0.0340193428999301	9.73759610617552	0.00311530542920061	0.0467215665420282
cg24209045	0.933069337823396	9.73744925684515	0.00311551032670575	0.0467227962207112
cg09202145	0.55686330111791	9.73737960335371	0.0031156075185507	0.0467227962207112
cg08354388	0.0185584089705082	9.73730661553117	0.00311570936643054	0.0467227962207112
cg14225532	0.368775671355493	9.73726296281093	0.00311577028151867	0.0467227962207112
cg09323878	0.630748322057302	9.73723729482554	0.00311580610043709	0.0467227962207112
cg14425468	0.0349271877959204	9.73696419867269	0.00311618722501042	0.0467272555692678
cg23036931	0.0355352234769519	9.73689535059121	0.00311628331504079	0.0467274406974652
cg25417675	0.482262981264415	9.73664076824678	0.00311663865822347	0.0467315131101396
cg04182591	0.911034324681631	9.7364877836283	0.00311685221302151	0.0467334593572384
cg19399805	0.829796691632051	9.73625250795354	0.00311718066998241	0.046737128273522
cg01666848	0.846536580580787	9.73599039676009	0.00311754663375472	0.0467413593320516
cg09762732	0.88367831006036	9.73578199917264	0.00311783763412353	0.0467444662675166
cg12085903	0.915941932534804	9.73563761554156	0.00311803926407498	0.0467462331778571
cg13878176	0.844809263139074	9.73529845375839	0.00311851295346868	0.0467515763813539
cg03529555	0.837853106102227	9.73521066161196	0.00311863558051557	0.0467515763813539
cg23160436	0.935508187701771	9.73520246827653	0.00311864702513079	0.0467515763813539
cg19102271	0.0362536020413163	9.73498999187061	0.00311894383192478	0.0467540424676371
cg02135040	0.880409548361469	9.73496278509887	0.00311898183902682	0.0467540424676371
cg20146506	0.832059917991342	9.73487749668669	0.00311910098773216	0.0467540424676371
cg08759764	0.0943802022402258	9.73483890272477	0.0031191549054357	0.0467540424676371
cg26966630	0.0837242693460542	9.734784802095	0.00311923048839014	0.0467540424676371
cg27026638	0.281317513307883	9.73443976048668	0.00311971258492469	0.0467595487242114
cg05572930	0.907726283406066	9.73439720131828	0.00311977205458861	0.0467595487242114
cg06490052	0.912927747939036	9.73434196014301	0.00311984924712405	0.0467595487242114
cg20816712	0.0339901491053751	9.7341450226772	0.00312012445866581	0.046762417453447
cg08269329	0.899206527998381	9.73403113881987	0.00312028361810199	0.0467625244058033
cg22061465	0.687140548486669	9.73401998357676	0.00312029920867602	0.0467625244058033
cg23458174	0.0373797260098652	9.73388882849245	0.00312048251726509	0.0467640155526437
cg13112511	0.926853643594892	9.7338102722514	0.00312059231665272	0.0467644030852801
cg19344682	0.924748125551236	9.73373355645638	0.00312069954755554	0.0467644030852801
cg09039483	0.903640227132276	9.73368606419039	0.00312076593268734	0.0467644030852801
cg12473985	0.853904574735592	9.7336304892168	0.00312084361779675	0.0467644030852801
cg02751873	0.89040921351986	9.73351223765348	0.00312100892175853	0.0467656241976555
cg22411092	0.900496805223333	9.73344077138432	0.00312110882900021	0.0467658653573718
cg11006112	0.827360956516035	9.73312151184792	0.00312155518345189	0.0467712974376784
cg16682960	0.78297223380041	9.73302564933094	0.00312168922130364	0.0467720498086324
cg02473600	0.0149234733260924	9.73283646137125	0.00312195376742826	0.0467747574829403
cg17337938	0.175834500086176	9.73254837443669	0.00312235665187048	0.0467785016263919
cg22641632	0.895637287895901	9.7325378728466	0.00312237133919418	0.0467785016263919
cg18315007	0.880914029136661	9.73232045119894	0.00312267543735871	0.0467809864142168
cg08434948	0.279076176006914	9.73226724391814	0.00312274986082253	0.0467809864142168
cg22888671	0.755579990073046	9.73223946742173	0.00312278871382611	0.0467809864142168
cg00464852	0.358299008217823	9.73210278273807	0.00312297991206081	0.0467825178437389
cg23407997	0.60754439515829	9.73204651290636	0.00312305862741654	0.0467825178437389
cg22274964	0.856012155969892	9.7319164883735	0.00312324052556747	0.0467826824767466
cg19695225	0.0172904603670717	9.73186164756911	0.00312331724860481	0.0467826824767466
cg23054534	0.933343200202927	9.73183854420149	0.00312334957112879	0.0467826824767466
cg04006565	0.92178999613802	9.73179893270501	0.00312340498999921	0.0467826824767466
cg20456954	0.905049905242913	9.73168393943915	0.00312356587839039	0.0467838364389075
cg23604090	0.871651026161491	9.73157805038627	0.00312371403671331	0.046784799677078
cg13011999	0.909862049731871	9.73144764668652	0.00312389650574809	0.0467862767315427
cg14490945	0.80894379083332	9.73117989321931	0.00312427119847578	0.0467899258441052
cg08252966	0.906948079468035	9.73115369173374	0.00312430786723976	0.0467899258441052
cg15890574	0.870988618957401	9.73100400588389	0.00312451736007317	0.046791279232161
cg04764010	0.896367493454847	9.73096928625755	0.00312456595404616	0.046791279232161
cg16624659	0.918099765109529	9.73058055836345	0.00312511007640126	0.0467964285802761
cg05091003	0.912626898902093	9.73057233247473	0.00312512159168037	0.0467964285802761
cg08627058	0.668631258380848	9.73054388623364	0.00312516141342588	0.0467964285802761
cg01500620	0.797925433520782	9.73036713866087	0.00312540885344626	0.0467964406869624
cg03483654	0.980942390417662	9.73035152717138	0.00312543070994463	0.0467964406869624
cg05385723	0.801417672139158	9.73035013470475	0.00312543265944261	0.0467964406869624
cg24671880	0.817837276805452	9.73022079212	0.00312561374881174	0.0467964406869624
cg14448891	0.865731922192145	9.73016921108564	0.00312568596923881	0.0467964406869624
cg11282844	0.0775318432339211	9.73014528824571	0.00312571946504968	0.0467964406869624
cg15814766	0.756495104733571	9.73007314150918	0.00312582048434185	0.0467964406869624
cg09087191	0.916044216444126	9.73006408634117	0.0031258331635603	0.0467964406869624
cg02249030	0.916483223307598	9.72998457865335	0.00312594449406884	0.0467968518180103
cg27106936	0.918243516172123	9.72961502390433	0.00312646201746365	0.0468033436614324
cg02166782	0.0457818620668596	9.72955279723473	0.00312654916841086	0.0468033926252997
cg19782283	0.882808754358224	9.72934737247202	0.00312683689224735	0.0468057187232884
cg24286174	0.913853731020573	9.72932207644769	0.00312687232452085	0.0468057187232884
cg09493818	0.899015957247048	9.72921416164268	0.00312702348611527	0.0468059194252992
cg09831562	0.843954770291884	9.72919273394315	0.00312705350187002	0.0468059194252992
cg03130663	0.804984985680394	9.72897409182114	0.00312735979144563	0.0468089858836331
cg27407428	0.479011048274092	9.72892672600873	0.00312742614905004	0.0468089858836331
cg07645886	0.90011536748165	9.72871239939048	0.00312772643063751	0.046812224582122
cg07142667	0.268327893606533	9.72848796214644	0.00312804091031987	0.0468156596676981
cg18172495	0.927733387537125	9.72842884682077	0.00312812374780014	0.0468156596676981
cg21368089	0.76818001203208	9.7283126012881	0.00312828664779863	0.0468157758363547
cg05184436	0.691632525150905	9.7282930942979	0.00312831398468327	0.0468157758363547
cg04002063	0.919769426397146	9.7281729257693	0.00312848239312073	0.0468157758363547
cg12133544	0.737209838928936	9.72812636199279	0.0031285476518221	0.0468157758363547
cg26248787	0.828323116180251	9.72812395751022	0.00312855102172117	0.0468157758363547
cg21005412	0.464736134548589	9.72793577967813	0.00312881476615397	0.0468167584431498
cg03530219	0.157606235147009	9.72790799109243	0.00312885371579596	0.0468167584431498
cg09229257	0.915345450979393	9.72779037533775	0.00312901857661892	0.0468167584431498
cg17431052	0.125285516855415	9.72775182284141	0.00312907261726239	0.0468167584431498
cg13705047	0.914230576816829	9.72773049030022	0.00312910252039947	0.0468167584431498
cg09701688	0.883221250924268	9.72768973399322	0.00312915965186472	0.0468167584431498
cg24892092	0.836852505176964	9.72764149984055	0.00312922726706414	0.0468167584431498
cg18755350	0.851799519369405	9.72759823383324	0.00312928791917201	0.0468167584431498
cg02927136	0.906518611611863	9.72746851827149	0.00312946976734031	0.0468171014510336
cg04552889	0.0386901427380552	9.72746217825648	0.00312947865568961	0.0468171014510336
cg00753353	0.798118330181398	9.72733528795273	0.00312965655446202	0.0468185075672205
cg02607299	0.923398663191243	9.72705237299397	0.00313005323649057	0.0468221221360291
cg03662648	0.028042400208211	9.72704326819163	0.00313006600343994	0.0468221221360291
cg21319018	0.888699445524021	9.7269355364671	0.0031302170713528	0.0468231266570535
cg02245875	0.869273527204067	9.7265684390998	0.00313073189521494	0.0468293381165565
cg17521500	0.915724178680559	9.72647006950727	0.00313086986566772	0.0468293381165565
cg02054559	0.0271977192609173	9.7264599214017	0.00313088409948353	0.0468293381165565
cg09341389	0.703660504660681	9.72636779655203	0.00313101331767687	0.0468300155340358
cg20627903	0.82321764854916	9.72609638757473	0.00313139404007629	0.0468338717576325
cg20819345	0.82043166740646	9.7260153773011	0.00313150768774331	0.0468338717576325
cg06080616	0.862422060577308	9.72595220277743	0.00313159631702201	0.0468338717576325
cg16864953	0.868503661606264	9.72594467329771	0.00313160688051309	0.0468338717576325
cg23062713	0.864026161685269	9.72570475003041	0.00313194350080488	0.0468376493944378
cg20172452	0.923724123125732	9.72559235508468	0.00313210120778031	0.0468376493944378
cg15053706	0.918751551469617	9.72540651680386	0.0031323619851734	0.0468376493944378
cg22233255	0.380899560908305	9.72536806465612	0.00313241594597659	0.0468376493944378
cg21318909	0.842823166526884	9.7253675449607	0.00313241667528412	0.0468376493944378
cg16871475	0.862397808070676	9.72534782411992	0.00313244435039142	0.0468376493944378
cg09410874	0.897770694900994	9.72531801646065	0.0031324861812567	0.0468376493944378
cg10573235	0.708678099860472	9.72528607341328	0.00313253100949423	0.0468376493944378
cg07706065	0.864633714914548	9.7251946637895	0.00313265929568612	0.0468383124183052
cg08276693	0.773709488141429	9.72493953849318	0.00313301737325533	0.0468412455874134
cg03541846	0.970126276783637	9.72485898569499	0.00313313044099559	0.0468412455874134
cg15310415	0.858443077749584	9.72485733813477	0.00313313275363447	0.0468412455874134
cg05177409	0.83893929429275	9.72480894908055	0.00313320067693813	0.0468412455874134
cg01920792	0.921603195334176	9.72475585023998	0.00313327521311826	0.0468412455874134
cg07209338	0.597761117882974	9.72426833489181	0.00313395963822155	0.0468502222459902
cg02996355	0.466892118199529	9.72409522755697	0.00313420270241088	0.0468526006031496
cg11615282	0.871305744372301	9.72399159873482	0.00313434821966894	0.0468535206614026
cg24722976	0.834679789141167	9.7237661321018	0.00313466484818984	0.0468554989578666
cg19216592	0.882896438228851	9.72376479348529	0.00313466672814388	0.0468554989578666
cg07472196	0.855631019357684	9.72367644697644	0.0031347908046803	0.0468554989578666
cg18919204	0.72045201360208	9.7236259245704	0.00313486176222213	0.0468554989578666
cg12349837	0.893018950096251	9.72354746049607	0.00313497196654867	0.0468554989578666
cg01791798	0.537166065536939	9.72353860640552	0.00313498440254885	0.0468554989578666
cg25847386	0.860055604513676	9.72311459080973	0.00313558001403771	0.0468631456973346
cg17862722	0.0340113182389547	9.72305305405562	0.00313566646417889	0.0468631825057426
cg19624462	0.890819778463914	9.72285123999041	0.00313595000109445	0.0468661647358087
cg26427896	0.862056779244869	9.72272937418271	0.00313612122851227	0.0468674684074141
cg03929848	0.915349679883462	9.72242628306432	0.0031365471291681	0.0468725778474824
cg27649838	0.677021876058918	9.72236456997352	0.0031366338552803	0.0468726185233408
cg07350311	0.904754198155591	9.72180622110354	0.00313741862444791	0.0468825284721556
cg05932517	0.910860134693863	9.72177319071108	0.0031374650557417	0.0468825284721556
cg04705039	0.842297943029071	9.72159503884501	0.00313771549887339	0.0468850152042551
cg07850454	0.911841385904179	9.72150416922763	0.00313784325010352	0.0468853248418585
cg05017760	0.801715609148726	9.72146076355636	0.00313790427494568	0.0468853248418585
cg12412364	0.0496529909841192	9.72131287634575	0.00313811220174121	0.0468869984523858
cg16056150	0.790464268737635	9.72126156709513	0.0031381843450375	0.0468869984523858
cg26512468	0.715652713471735	9.72118693437929	0.00313828928538453	0.0468873108614393
cg05823875	0.937441799528764	9.72112540460641	0.00313837580459606	0.0468873480419195
cg09446870	0.905669950146809	9.72101157595809	0.00313853586976513	0.046888483967912
cg12189389	0.837003145383197	9.72090795244487	0.00313868159203062	0.0468892355755142
cg00548338	0.914986035464674	9.72085628881885	0.00313875424752154	0.0468892355755142
cg22281935	0.432136766765576	9.72061349550573	0.00313909571593356	0.0468926241461601
cg13276890	0.907357412672617	9.72054581689606	0.0031391909072083	0.0468926241461601
cg02573825	0.110870686676932	9.72045886092294	0.00313931321694262	0.0468926241461601
cg08920867	0.156823647501443	9.7204560022473	0.00313931723795779	0.0468926241461601
cg15288366	0.273194275243604	9.72030040087923	0.00313953611515802	0.0468938486450732
cg26202847	0.0400960620489308	9.72027823302871	0.00313956729895282	0.0468938486450732
cg04872448	0.928567001470365	9.72016642537631	0.0031397245851726	0.0468948884109526
cg19557455	0.828608798753323	9.72004031130336	0.00313990200703944	0.0468948884109526
cg21883766	0.522966237014787	9.72001704364835	0.00313993474198009	0.0468948884109526
cg21780747	0.730144019920275	9.71994615751076	0.00314003447292413	0.0468948884109526
cg15227791	0.932822747681944	9.71989812813472	0.00314010204819264	0.0468948884109526
cg06656414	0.936394988986897	9.71973409170203	0.00314033285198581	0.0468948884109526
cg05563368	0.489276657787606	9.71969809476497	0.00314038350306796	0.0468948884109526
cg23665147	0.871729877156891	9.71969151084253	0.00314039276736052	0.0468948884109526
cg10758466	0.826610686383237	9.71969112586451	0.00314039330906722	0.0468948884109526
cg23778117	0.892910224762466	9.71963117763077	0.0031404776640736	0.0468948930529467
cg02536150	0.927623156527141	9.71953504233627	0.00314061294400359	0.0468956581060671
cg08611331	0.893534454080482	9.71928073975736	0.00314097082388292	0.0468997468935544
cg13625892	0.914636461450079	9.71907874561667	0.00314125512081693	0.0469027367798779
cg21356460	0.915399892853385	9.71878999507713	0.0031416615703558	0.0469056398663428
cg11523059	0.887934478769536	9.71871885162279	0.00314176172146415	0.0469056398663428
cg26083841	0.85013119943349	9.71867261444431	0.00314182681295183	0.0469056398663428
cg16242080	0.858156570624803	9.71863373531428	0.00314188154707407	0.0469056398663428
cg14370910	0.0953177511748053	9.71859015417985	0.00314194290188519	0.0469056398663428
cg14564046	0.0770957117945404	9.7185546943721	0.00314199282418582	0.0469056398663428
cg16639105	0.891830519002458	9.71852260974385	0.00314203799544185	0.0469056398663428
cg05912466	0.880245588357149	9.71831602984669	0.00314232885124724	0.0469069503197343
cg19159297	0.905440580276905	9.71819688219069	0.00314249661906413	0.0469069503197343
cg09068759	0.741209472271714	9.71819570940872	0.00314249827046609	0.0469069503197343
cg09758680	0.716626267486381	9.71810756404568	0.0031426223911509	0.0469069503197343
cg17836940	0.0138431309181983	9.71809501264246	0.0031426400656584	0.0469069503197343
cg05844321	0.777458926202707	9.71807528458978	0.00314266784631944	0.0469069503197343
cg26718363	0.889573815279192	9.71789131392961	0.00314292692272029	0.0469069503197343
cg13966752	0.896045948179853	9.71771296329314	0.00314317810626406	0.0469069503197343
cg09808954	0.913462904672932	9.71769918005413	0.00314319751903589	0.0469069503197343
cg18305606	0.864929970440498	9.71757243975027	0.00314337603022673	0.0469069503197343
cg12145546	0.89361276965174	9.71756390639037	0.0031433880496787	0.0469069503197343
cg01989660	0.413834153718179	9.71755477428179	0.003143400912537	0.0469069503197343
cg03229431	0.918056054383208	9.71746523546755	0.00314352703367974	0.0469069503197343
cg15703087	0.885807132525997	9.71735527585753	0.00314368192612988	0.0469069503197343
cg04209766	0.890273794965008	9.71730030792633	0.0031437593586508	0.0469069503197343
cg19419776	0.82809921858411	9.71728769266397	0.00314377712987059	0.0469069503197343
cg07845235	0.745835069801625	9.71727688468924	0.00314379235523441	0.0469069503197343
cg21683635	0.905694026708128	9.71720250238281	0.00314389714087031	0.0469069503197343
cg18592742	0.577678531246812	9.71717135598315	0.00314394101927291	0.0469069503197343
cg04452536	0.868311099277314	9.7171635616868	0.0031439519998173	0.0469069503197343
cg20513643	0.0768717661166558	9.71706909424642	0.00314408508803678	0.0469069503197343
cg21904441	0.87247967802869	9.7170677100947	0.00314408703811043	0.0469069503197343
cg04489167	0.836534137946396	9.71704528880592	0.00314411862670727	0.0469069503197343
cg27340350	0.0220585693645566	9.71699657462533	0.00314418725962694	0.0469069503197343
cg08169875	0.954854632812956	9.71696806885597	0.00314422742185285	0.0469069503197343
cg00445202	0.891551241673826	9.71679143035877	0.00314447630268483	0.0469094090368784
cg16575694	0.983324373929061	9.71649316872639	0.00314489659580472	0.0469144246887812
cg17070775	0.923104999844867	9.71627082870785	0.00314520994315445	0.046917844737015
cg09837559	0.876144845399976	9.71614038361676	0.00314539379685753	0.046919332966505
cg12049107	0.924610844652118	9.71597874426559	0.00314562163254696	0.0469214771710973
cg14493161	0.0910422365902403	9.71565635085226	0.00314607610813317	0.0469266719156827
cg26682447	0.854779975436925	9.7156123855469	0.00314613809106862	0.0469266719156827
cg15798191	0.912819397807252	9.71546445291801	0.00314634665813944	0.0469285283560003
cg05974501	0.816661648508368	9.71535140514999	0.00314650605162895	0.0469296512807097
cg06892102	0.913844191273557	9.71477217305253	0.00314732288288945	0.0469385361840429
cg01037082	0.044826164155024	9.71472032999218	0.00314739600272614	0.0469385361840429
cg00682653	0.0408934233969216	9.71470789387402	0.00314741354298619	0.0469385361840429
cg15655935	0.884688147545809	9.71469037676555	0.00314743824979675	0.0469385361840429
cg10885961	0.0565299710237687	9.71459972522729	0.0031475661115221	0.0469391884626773
cg23494874	0.0340947639630533	9.71425042878836	0.00314805883669822	0.0469452817157705
cg23081026	0.588047971538934	9.71404191459767	0.00314835301019102	0.0469484138295195
cg06855087	0.890950609995723	9.7138433653862	0.00314863315199458	0.0469513365401284
cg00079778	0.851768082951198	9.71353950705574	0.00314906193003334	0.0469564754478034
cg19239592	0.835970474464293	9.71327989709839	0.00314942831752596	0.0469606837841444
cg01982748	0.888035513760363	9.71308104853689	0.00314970898291745	0.0469614366047093
cg24422707	0.779127459102777	9.71306377862259	0.00314973335983584	0.0469614366047093
cg19556948	0.0549365355655574	9.71301277598955	0.00314980535249821	0.0469614366047093
cg02424670	0.919009469212146	9.71300561605994	0.00314981545922131	0.0469614366047093
cg17170684	0.0775994837337967	9.71286341352051	0.00315001619478275	0.0469631745635514
cg14215919	0.922196553334846	9.71261301677837	0.00315036969199044	0.0469671898718365
cg05752573	0.858143055547016	9.71255061010535	0.00315045780103491	0.0469672485399833
cg21763210	0.902544074934468	9.71237550308407	0.00315070504029289	0.0469696794661327
cg04415654	0.927222273905016	9.71202563417889	0.00315119909287258	0.0469746544506312
cg03135713	0.215997956206032	9.7120032357132	0.00315123072470522	0.0469746544506312
cg07912501	0.922091280955178	9.71196032799031	0.00315129132130608	0.0469746544506312
cg25781480	0.0365376888327417	9.71189936031664	0.00315137742526022	0.0469746830234938
cg09376238	0.0387037330810944	9.71178193081031	0.00315154327662203	0.0469757132378752
cg21202824	0.800407283805983	9.71169648850662	0.00315166395670668	0.0469757132378752
cg16247961	0.894467161306776	9.71167160326473	0.00315169910594048	0.0469757132378752
cg17845570	0.0567727609228869	9.71149087015656	0.00315195439537774	0.0469771170966115
cg00347071	0.912299379488336	9.71144969745158	0.00315201255577114	0.0469771170966115
cg14026561	0.0537482082755204	9.7114141429848	0.00315206278077637	0.0469771170966115
cg25985873	0.870416336138196	9.71132222993555	0.00315219262304519	0.0469771170966115
cg04281344	0.835890547613485	9.71130319889581	0.00315221950821848	0.0469771170966115
cg08611689	0.764937138624455	9.71124732494634	0.00315229844281493	0.0469771170966115
cg22020399	0.849171948955864	9.71103651144116	0.00315259628338957	0.0469803009160855
cg00156947	0.971887129912095	9.71087512920717	0.00315282430678486	0.0469816825647496
cg13648417	0.892277464248873	9.7108517102511	0.00315285739780913	0.0469816825647496
cg05967855	0.0303092479125941	9.71066199603775	0.00315312547783287	0.0469816953921589
cg01571467	0.898519477818991	9.71060724339708	0.00315320285178479	0.0469816953921589
cg25742293	0.912020211596189	9.71060486633033	0.00315320621099328	0.0469816953921589
cg18216767	0.0345147127083287	9.71058092271531	0.00315324004769381	0.0469816953921589
cg17458253	0.274187589368333	9.71055317752113	0.00315327925719953	0.0469816953921589
cg18206116	0.0316350549595935	9.71046237156836	0.00315340758776362	0.0469823528939739
cg03413251	0.879868379664698	9.71025494229201	0.00315370075571239	0.0469829382913818
cg09051794	0.824987139180392	9.71022875561304	0.00315373776842123	0.0469829382913818
cg12841920	0.874426974013362	9.71015466341048	0.0031538424941181	0.0469829382913818
cg09180671	0.888449167336242	9.71003573361043	0.00315401060324052	0.0469829382913818
cg22158415	0.041701338989236	9.70999246558282	0.00315407176561833	0.0469829382913818
cg14071249	0.890392197000825	9.70999132642978	0.00315407337590761	0.0469829382913818
cg19160686	0.855800344626392	9.70994194743966	0.00315414317812566	0.0469829382913818
cg07010422	0.153651161171034	9.70988988172528	0.00315421678006837	0.0469829382913818
cg14572689	0.89056769622401	9.70984715727087	0.00315427717822918	0.0469829382913818
cg01829006	0.932367596126534	9.70981011053105	0.00315432955097969	0.0469829382913818
cg24004462	0.912744091078805	9.70977930562479	0.0031543731003874	0.0469829382913818
cg14387428	0.0305725945925092	9.70956641094155	0.00315467409049684	0.0469842177588257
cg04743442	0.560586560358057	9.70944899281864	0.00315484010899942	0.0469842177588257
cg03179052	0.926764959748789	9.70938475236694	0.00315493094303642	0.0469842177588257
cg15389881	0.517720474379961	9.70935043857668	0.00315497946281967	0.0469842177588257
cg08236767	0.0944345334795013	9.70926520481091	0.00315509998698263	0.0469842177588257
cg04538770	0.934005782893815	9.70920789796998	0.00315518102402204	0.0469842177588257
cg27429313	0.800779660009257	9.70919090010268	0.00315520506096148	0.0469842177588257
cg24567464	0.897981161350682	9.70908383337359	0.0031553564700768	0.0469842177588257
cg18387899	0.865421258622193	9.70906293500481	0.00315538602453677	0.0469842177588257
cg07812459	0.885846287179645	9.70900999040487	0.00315546090006514	0.0469842177588257
cg19824388	0.869728467222944	9.70900860419782	0.00315546286049774	0.0469842177588257
cg10135588	0.0393637684374011	9.70898195363874	0.00315550055109499	0.0469842177588257
cg26128614	0.37532008110772	9.70894440353513	0.003155553657198	0.0469842177588257
cg23691514	0.84402727422648	9.70887104494901	0.00315565740899937	0.0469845088021004
cg05467312	0.843692103446028	9.70879109430576	0.00315577048811762	0.0469848035253827
cg00777895	0.487611383985097	9.70872880377148	0.00315585859242209	0.0469848035253827
cg03546456	0.913199964407771	9.70867141463637	0.00315593976644169	0.0469848035253827
cg05869101	0.692269987390497	9.70859272916865	0.00315605106662747	0.0469848035253827
cg02988101	0.918603032646255	9.70853001152824	0.0031561397833733	0.0469848035253827
cg25592763	0.916779261480641	9.70849985963743	0.00315618243543118	0.0469848035253827
cg12128311	0.742595368727903	9.70833625767556	0.003156413873001	0.04698699525404
cg15421324	0.864024149506111	9.70826768068745	0.00315651088995264	0.046987185907483
cg09509462	0.73271159366679	9.70819674113899	0.00315661125256971	0.0469874263523273
cg09064713	0.894224643917752	9.70800812203393	0.00315687812021069	0.0469876458078755
cg17697226	0.833099470375709	9.70796646249442	0.00315693706540057	0.0469876458078755
cg01039849	0.855832445620867	9.70792341907538	0.00315699796989932	0.0469876458078755
cg10832949	0.0492925720654324	9.70782973297407	0.00315713053580172	0.0469876458078755
cg13870451	0.504400765058159	9.70780082961683	0.00315717143526014	0.0469876458078755
cg12302983	0.877012946745236	9.70778701419849	0.00315719098485214	0.0469876458078755
cg12214913	0.853717516205034	9.70776971228116	0.00315721546821608	0.0469876458078755
cg06363270	0.91146808231387	9.70765425021893	0.00315737885984874	0.0469888242011726
cg11390398	0.0367966242482548	9.70758734632243	0.00315747354037409	0.04698895737358
cg04243292	0.935548162394728	9.70747970249456	0.00315762588120552	0.04698895737358
cg19280396	0.907575271478097	9.70746941099761	0.00315764044645273	0.04698895737358
cg11277148	0.0384919390620593	9.70735276703809	0.00315780553411265	0.0469894706526769
cg20167290	0.905680134572745	9.70732603759501	0.00315784336591264	0.0469894706526769
cg06087185	0.0542923421833571	9.7072224837593	0.00315798993644885	0.0469896788193441
cg13994854	0.908613787608284	9.70719715821603	0.00315802578342313	0.0469896788193441
cg14213238	0.0280388240576564	9.7070920400194	0.0031581745772945	0.0469906397062147
cg01460619	0.0545669698645515	9.70700644060338	0.00315829574797508	0.0469911895459436
cg09608134	0.097510011591155	9.70671343366075	0.00315871055258387	0.0469961081174653
cg07116596	0.851573140086243	9.70653905213999	0.00315895744864721	0.0469985283067723
cg01920239	0.891324483604688	9.70618068102456	0.00315946490823822	0.0470015300917151
cg03598662	0.910859858259747	9.70617601647819	0.00315947151388273	0.0470015300917151
cg03095364	0.860410186399242	9.70611252492633	0.00315956142817513	0.0470015300917151
cg16554447	0.75603750995219	9.70607070007454	0.00315962066039715	0.0470015300917151
cg15911567	0.0374513841564038	9.70594279853465	0.00315980180142759	0.0470015300917151
cg12645526	0.929097770771413	9.70593357564239	0.00315981486380692	0.0470015300917151
cg22939043	0.981085549521393	9.70592341417623	0.00315982925555418	0.0470015300917151
cg21311570	0.829803762616805	9.70592070499201	0.00315983309260022	0.0470015300917151
cg02050968	0.82036285852479	9.70573321162344	0.00316009865337964	0.0470023483068047
cg11001890	0.756669158430123	9.70566113753083	0.00316020074354039	0.0470023483068047
cg06241045	0.899457697726299	9.70565874195304	0.00316020413684336	0.0470023483068047
cg03845337	0.737216738030679	9.70561087691847	0.00316027193781262	0.0470023483068047
cg13434626	0.858055475355545	9.7055845127135	0.00316030928344648	0.0470023483068047
cg03473087	0.893821246255846	9.70546049391847	0.00316048496579218	0.0470037083142841
cg10426797	0.930964119074876	9.70530268509244	0.00316070852927824	0.0470057803333911
cg09228985	0.923455823414451	9.70516653955747	0.00316090141638696	0.0470073960378124
cg01617955	0.768601824307364	9.70500481864178	0.00316113055411945	0.0470083819965148
cg19762564	0.93316067760445	9.70500082703546	0.00316113620993394	0.0470083819965148
