	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
chr8:104349104-104349201	NA	NA	NA	NA	NA	NA	1	NA	NA	0.166666666666667	NA	NA	NA	0.5	0.851851851851852	0.472222222222222	0.0833333333333333	0.5	0.523809523809524	0.576470588235294	0.288888888888889	0.555555555555555	0.125	0.179487179487179	1	0.4	0.904761904761905	1	0.811111111111111	0.4	NA	NA	NA	NA	NA	NA	NA	0.282407407407407	0.133333333333333	0.282407407407407	0.166666666666667	0.166666666666667	0.133333333333333	0.0289855072463768	0.166666666666667	0.0289855072463768	0.166666666666667	0.275	0.110294117647059	0.225925925925926	0.584586466165414	0.443518518518519	0.175925925925926	0.111111111111111	0.214160839160839	0.243055555555556
chr8:145566711-145566837	0	NA	0.0208333333333333	NA	NA	NA	0	0	NA	0	NA	NA	0.0555555555555556	0.19047619047619	0.714285714285714	0.714285714285714	0.714285714285714	0.133333333333333	0.5	0.1	0.6	0.0666666666666667	0.166666666666667	0	0.666666666666667	0.6	0.5	0.5	0.75	0	0	NA	NA	NA	NA	NA	NA	0.0196078431372549	0.0208333333333333	0.0196078431372549	0.0350877192982456	0.0333333333333333	0.0208333333333333	0.0111111111111111	0.0350877192982456	0.0111111111111111	0.0333333333333333	0.0256410256410256	0.0256410256410256	0.0222222222222222	0.0416666666666667	0	0.0138888888888889	0	0.0193798449612403	0.0227272727272727
chr8:31198837-31198913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541666666666667	NA	0.412698412698413	NA	0.6	0.6	0.166666666666667	0.351851851851852	0.694444444444444	0.366666666666667	0.365079365079365	0.888888888888889	0.166666666666667	0.6	0.916666666666667	0.583333333333333	0	NA	NA	NA	NA	NA	NA	NA	0.114285714285714	0	0.114285714285714	0.161764705882353	0.166666666666667	0	0.11965811965812	0.161764705882353	0.11965811965812	0.166666666666667	0.444444444444444	0.495421245421245	0.0625	0.123093681917211	0.162698412698413	0.5	0.142857142857143	0.0833333333333333	0.0947368421052632
chr8:42065003-42065035	0.277777777777778	NA	0	NA	1	0	0	0	NA	NA	NA	NA	NA	0.849511599511599	0.496031746031746	0.568681318681319	0.459694989106754	0.696428571428572	0.593434343434343	1	0.900176366843033	0.981481481481482	0.211111111111111	0.540909090909091	1	1	NA	0.347222222222222	0.966666666666667	0.177777777777778	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0.178571428571429	0.386446886446886	NA	0.138888888888889	0.178571428571429	0.138888888888889	0.386446886446886	0.166666666666667	0.212962962962963	0.130952380952381	0.326388888888889	0.277777777777778	0.5	0.12962962962963	0.377873563218391	0.0658411949685535
chr8:48571999-48572120	0	NA	0	NA	1	NA	0	NA	0.166666666666667	0	NA	NA	NA	0.166666666666667	0.0833333333333333	0.904761904761905	0.833333333333333	0.833333333333333	0.481481481481481	0.833333333333333	0.111111111111111	0.888888888888889	0.111111111111111	0.233333333333333	NA	0	0.111111111111111	0.5	0.166666666666667	1	NA	NA	NA	NA	NA	NA	NA	0.025	0	0.025	0.0476190476190476	0.0833333333333333	0	0.0416666666666667	0.0476190476190476	0.0416666666666667	0.0833333333333333	0	0.466666666666667	0	0	0.0555555555555556	0.0166666666666667	0.0185185185185185	0.144545454545455	0.0409722222222222
chr9:102400086-102400104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93452380952381	0.614718614718615	0.313804713804714	0.583333333333333	1	1	0.325	0.293627450980392	0.533333333333333	0.528935185185185	0.111111111111111	0.377777777777778	0.891666666666667	0	1	0.37037037037037	0.588888888888889	NA	NA	NA	NA	NA	NA	NA	0.278819444444444	0.380035650623886	0.278819444444444	0.192213423831071	0.132478632478632	0.380035650623886	0.195891472868217	0.192213423831071	0.195891472868217	0.132478632478632	0.25	0	0.112121212121212	0.0128205128205128	0.0476190476190476	0.25	0.0779220779220779	0.777120197672565	0.34585226564536
chr9:130517759-130517990	0.269642857142857	0.851303458446315	0.436201768156655	0.485119047619048	0.45095856524428	0.483058608058608	0.483333333333333	0.303910375338947	0.0595238095238095	0.0678834260977118	0.279385788016059	0.149379638218924	0.283114696923582	0.716583836684762	0.450505050505051	0.864848484848485	0.980597097138451	0.410284543925097	0.79	0.9875	1	0.666666666666667	0.451282051282051	0.734596137305497	0.701666666666667	0.213333333333333	1	0.733512820512821	0.926763867940339	0.621710526315789	0.505357142857143	0.0404761904761905	0	0	0.00446428571428571	0	0	0.250214071642643	0.246930114638448	0.250214071642643	0.174105594956659	0.461119832548404	0.246930114638448	0.00883838383838384	0.174105594956659	0.00883838383838384	0.461119832548404	0.866886645962733	0.0761009667024705	0.554668447717353	0.152597402597403	0.0716553287981859	0.00511695906432749	0.00793650793650794	0.879312775635356	0.292125481849766
chr9:138123979-138124183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.6	0.333333333333333	0.666666666666667	0.25	0.5	0.333333333333333	0.285714285714286	0.555555555555556	0.666666666666667	0.833333333333333	1	0.666666666666667	0.5	0.133333333333333	0.166666666666667	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	0.180555555555556	0.181818181818182	0.180555555555556	0.196969696969697	0.136363636363636	0.181818181818182	0.1875	0.196969696969697	0.1875	0.136363636363636	0.192982456140351	0.175438596491228	0.0833333333333333	0.2	0.166666666666667	0.2	0.196078431372549	0.166666666666667	0.19047619047619
chr9:7656802-7657013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.495833333333333	0.430555555555556	0.361111111111111	0.2	0.153846153846154	0.533333333333333	0.656565656565657	0.277777777777778	0.181818181818182	0.333333333333333	0.333333333333333	0.407407407407407	0.19047619047619	0.5	0.944444444444445	0.538461538461538	0.6	0.166666666666667	NA	NA	NA	NA	NA	NA	0.115079365079365	0.111111111111111	0.115079365079365	0.374074074074074	0.116666666666667	0.111111111111111	0.15406162464986	0.374074074074074	0.15406162464986	0.116666666666667	0.137362637362637	0.333333333333333	0.0512820512820513	0.2	0.125	0.0333333333333333	0.6	0.103333333333333	0.181767868437698
chr9:86785904-86785976	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	NA	0.761904761904762	0.343434343434343	0.622222222222222	0.430555555555556	0.62962962962963	0.944444444444445	0.875	0.511111111111111	0.287878787878788	0.722222222222222	0.412698412698413	0.972222222222222	0.412698412698413	0.533333333333333	0.361111111111111	0.476190476190476	0.933333333333333	1	0.277777777777778	NA	NA	NA	NA	NA	0.154761904761905	0.166666666666667	0.154761904761905	0.5	NA	0.166666666666667	0.0595238095238095	0.5	0.0595238095238095	NA	0.0333333333333333	0	0	0.438888888888889	0	0.433333333333333	0.211111111111111	0.383566040763922	0.310248327328873
chr9:97788174-97788297	1	1	0.111111111111111	0.541666666666667	0.722222222222222	0.261904761904762	1	0.583333333333333	NA	0.583333333333333	0.166666666666667	NA	NA	0.172161172161172	0.425925925925926	0.416666666666667	0.869047619047619	0.53042328042328	0.335294117647059	0.722222222222222	0.449084249084249	0.482142857142857	0.520833333333333	0.551851851851852	0.554166666666667	0.533333333333333	0.375	0.822222222222222	0.411111111111111	1	0	1	NA	NA	NA	NA	NA	0.104515599343186	0.462301587301587	0.104515599343186	0.12842211108465	0.122222222222222	0.462301587301587	0.125802968960864	0.12842211108465	0.125802968960864	0.122222222222222	0.710416666666667	0.511111111111111	0.122448979591837	0.154761904761905	0.0801282051282051	0.267914438502674	0.264285714285714	0.249525305801818	0.128622432419901
