	Pvalue	FDR	Delta	MG1	MG2
chr6:292152-292164	0.0464026351011372	0.615127135336341	0.157811683214796	0.292832247009459	0.135020563794663
chr6:292199-292212	0.016651518309155	0.615127135336341	0.170767686311857	0.25953656490171	0.0887688785898531
chr6:2989813-2990020	0.0411755086409271	0.615127135336341	7.29372101955096e-07	1.45341037684124e-06	7.24038274886147e-07
chr6:30139593-30139718	0.0438477100272771	0.615127135336341	0.0113418281821267	0.0124391389475316	0.00109731076540483
chr6:30297397-30297510	0.00281641163963585	0.432220231680548	0.162809769008264	0.215874187020724	0.0530644180124598
chr6:30524959-30525064	0.00634267795305443	0.615127135336341	0.000746129916424418	0.00074707143137724	9.41514952822187e-07
chr6:3054212-3054225	0.044672021184124	0.615127135336341	0.00208118331846874	0.00208260536247187	1.4220440031323e-06
chr6:30647033-30647082	0.0221787719620668	0.615127135336341	-7.07361040221719e-07	5.33443679819845e-07	1.24080472004156e-06
chr6:31112655-31112837	0.000743195047511249	0.217871637900694	0.433070978877318	0.914530727921768	0.48145974904445
chr6:31153884-31153902	0.0250628835024527	0.615127135336341	-0.156635816579731	0.819586033093221	0.976221849672951
chr6:31153927-31153973	0.00169165927474851	0.332756802328303	0.314669892360466	0.930198201180569	0.615528308820104
chr6:31738039-31738193	0.0214851129005573	0.615127135336341	-0.274966998552354	0.624339537674004	0.899306536226358
chr6:3232192-3232204	0.0227801175359268	0.615127135336341	-0.0107644883425433	0.000731899348720768	0.011496387691264
chr6:32820892-32821110	0.0162269092765833	0.615127135336341	-0.00037599363213087	5.2241252016647e-05	0.000428234884147517
chr6:33048543-33048570	0.00823357407053828	0.615127135336341	0.250939092829559	0.431344786588133	0.180405693758575
chr6:33379096-33379122	0.00394772227604397	0.517127094848963	9.42340209836978e-07	1.34283878347901e-06	4.00498573642033e-07
chr6:33385436-33385528	0.0153923043677817	0.615127135336341	0.0031840305400606	0.00318484821331942	8.17673258820044e-07
chr6:34205542-34205622	0.0474318116290174	0.615127135336341	-7.06705716318318e-07	7.06477408044522e-07	1.41318312436284e-06
chr6:3456129-3456289	0.0255681244296615	0.615127135336341	0.00416824290528626	0.00449197375388969	0.000323730848603432
chr6:3457009-3457286	0.0147320461228625	0.615127135336341	0.000285609559544421	0.000286408554413429	7.98994869007181e-07
chr6:34985272-34985391	0.00220434166798548	0.391146651848598	0.190367627398264	0.471026489456354	0.28065886205809
chr6:35464124-35464161	0.0224334290167395	0.615127135336341	-0.240116793546019	0.383993114600661	0.624109908146679
chr6:35464167-35464175	0.0204376602433848	0.615127135336341	-0.2235347079616	0.176543874229146	0.400078582190746
chr6:35888708-35888855	0.00253523996681615	0.420034287688458	0.0084695921070714	0.00897688559993389	0.000507293492862483
chr6:36648408-36648433	0.010287811009528	0.615127135336341	-9.07531816243745e-07	4.04404718695743e-07	1.31193653493949e-06
chr6:37138321-37138332	0.0102609847119885	0.615127135336341	8.49468578474668e-07	1.71516727697326e-06	8.65698698498591e-07
chr6:37665081-37665471	0.0394759400214515	0.615127135336341	0.000166220500446764	0.000229032070885144	6.28115704383801e-05
chr6:3826224-3826302	0.0117663609150038	0.615127135336341	0.374591840190012	0.576924469850631	0.202332629660619
chr6:3850419-3850446	0.0119397105096676	0.615127135336341	0.308482790980713	0.697215012370623	0.38873222138991
chr6:38607695-38607787	0.0410441707161904	0.615127135336341	-0.000157792145006914	1.17352502828325e-06	0.000158965670035197
chr6:4021612-4022002	0.0193955314266765	0.615127135336341	0.000157210926476231	0.000219736888979046	6.25259625028147e-05
chr6:40439807-40439878	0.00177622971441331	0.3454036837117	0.209126141848535	0.37354797536611	0.164421833517575
chr6:41029070-41029123	1.49021006685149e-06	0.00576934827381555	0.573320069146684	0.683778694511289	0.110458625364605
chr6:41395693-41395987	0.048808799283272	0.615127135336341	-0.000170409484170437	8.5484957733355e-05	0.000255894441903792
chr6:41419410-41419445	0.0430567092362898	0.615127135336341	0.232912852319935	0.599228826505143	0.366315974185208
chr6:41485909-41485986	0.00869600470563774	0.615127135336341	0.170156066748559	0.339432413254041	0.169276346505482
chr6:41604708-41604725	0.00205806737143109	0.378599940014904	0.3339025335035	0.624694634745804	0.290792101242304
chr6:41651367-41651404	0.0278565281032983	0.615127135336341	0.00418271544025074	0.00418402511885206	1.30967860131797e-06
chr6:41674375-41674515	0.00702631865577447	0.615127135336341	0.280085118480807	0.421015526959673	0.140930408478866
chr6:41755496-41755519	0.0292087606682429	0.615127135336341	0.00402375336774367	0.00402431784555519	5.64477811518434e-07
chr6:41908795-41909517	0.0371462190889788	0.615127135336341	0.00016135882886522	0.000229949631060385	6.85908021951651e-05
chr6:42067548-42067710	0.0389254272233445	0.615127135336341	0.23119873594747	0.617079213227353	0.385880477279883
chr6:42072312-42072321	0.0357966077658694	0.615127135336341	0.0194439512368202	0.0208342388022325	0.00139028756541222
chr6:42185467-42185686	0.0197379855214416	0.615127135336341	0.000944773073478141	0.000946068956893034	1.29588341489314e-06
chr6:42813068-42813116	0.00891521595650906	0.615127135336341	0.323685600343362	0.74243908796856	0.418753487625199
chr6:42858134-42858823	0.0001363466566296	0.0830696059936616	0.00532472308044005	0.00552643843966531	0.000201715359225258
chr6:43083293-43083337	0.0131647996775984	0.615127135336341	0.246166354146396	0.287669505002633	0.0415031508562377
chr6:43336980-43337224	0.00358052604816273	0.491877653387362	0.000783683268307616	0.000904473772955255	0.000120790504647639
chr6:4461146-4461169	0.00981183146740814	0.615127135336341	0.248874542357452	0.76099345822241	0.512118915864958
chr6:45678424-45678617	0.00696592370567333	0.615127135336341	0.330984200585446	0.540059478823519	0.209075278238074
chr6:4648029-4648044	0.0413858348802248	0.615127135336341	5.829855898005e-07	1.23559057965593e-06	6.52604989855431e-07
chr6:47276522-47276732	0.0300759994891808	0.615127135336341	0.000190846881082351	0.000214711960418009	2.38650793356578e-05
chr6:49518502-49518604	0.0486979684775767	0.615127135336341	0.00108723232769995	0.00108836288278573	1.13055508577623e-06
chr6:50813689-50813697	0.0175246735269828	0.615127135336341	0.129310245423002	0.129311606022446	1.36059944333826e-06
chr6:52227115-52227922	0.0390072437345427	0.615127135336341	0.000294434292549245	0.000481379711119533	0.000186945418570288
chr6:52859797-52860156	0.0483908416873362	0.615127135336341	0.00046281112314531	0.000463690681216727	8.79558071417241e-07
chr6:53213596-53213895	0.0276099212399559	0.615127135336341	0.000255953123846216	0.000326464440197695	7.05113163514791e-05
chr6:53412730-53413015	0.0306441615929866	0.615127135336341	0.000242252009879636	0.000243368425752148	1.11641587251214e-06
chr6:5674612-5674807	3.58142659899535e-05	0.041577178881706	0.565952657277401	0.785926727466887	0.219974070189486
chr6:57036954-57037160	0.0454953206358018	0.615127135336341	-0.000197387454504605	6.5020761071703e-07	0.000198037662115322
chr6:57042659-57042732	0.0214424690532724	0.615127135336341	0.247625606696725	0.596713922280884	0.349088315584159
chr6:5997259-5997308	0.0137566906199853	0.615127135336341	0.209215134248137	0.211741730470927	0.00252659622278974
chr6:6009039-6009064	0.0153213713300349	0.615127135336341	-6.9503133597021e-07	3.83815439448716e-07	1.07884677541893e-06
chr6:64524149-64524237	0.000457195446944642	0.164306783977283	0.359392207589284	0.590874356095627	0.231482148506343
chr6:6687507-6687633	0.0306739159913835	0.615127135336341	0.144782680128965	0.246840104581637	0.102057424452673
chr6:692748-692761	0.0207984252580513	0.615127135336341	-7.1700937930985e-07	7.47828589901413e-07	1.46483796921126e-06
chr6:7051887-7051931	0.0244659205332289	0.615127135336341	-0.00172081993140883	5.18079040234853e-07	0.00172133801044906
chr6:711404-711436	0.0321680221696874	0.615127135336341	8.01345931882989e-07	1.22654929869592e-06	4.25203366812934e-07
chr6:7142057-7142098	0.00931845608733229	0.615127135336341	0.254640982701425	0.41429233096207	0.159651348260645
chr6:7142157-7142181	0.015056071508903	0.615127135336341	-0.247423478331895	0.710139385294774	0.957562863626669
chr6:71874735-71874757	7.76860558477892e-05	0.065729043124116	0.498756602643843	0.714665560427964	0.215908957784121
chr6:74008990-74009011	0.0290416061746616	0.615127135336341	-0.291872704360764	0.594445326766801	0.886318031127565
chr6:74233060-74233077	0.0496037307396105	0.615127135336341	0.225802578077642	0.26158826298504	0.0357856849073981
chr6:7561405-7561475	0.00191458728175698	0.363187399886608	0.313628456627755	0.866311927515266	0.552683470887511
chr6:7590441-7590874	0.0328218739905927	0.615127135336341	0.000315954056652095	0.00041079235007006	9.48382934179647e-05
chr6:7727341-7727441	0.0178117547358568	0.615127135336341	0.00040410188708162	0.000464484519264887	6.0382632183267e-05
chr6:7901413-7901458	0.0265762124078921	0.615127135336341	0.248347637989913	0.656353871799915	0.408006233810002
chr6:80487718-80487797	0.0138558276860358	0.615127135336341	0.00318333157483027	0.0031843334801676	1.00190533732854e-06
chr6:83074866-83074875	0.0125421035779646	0.615127135336341	6.38148648235556e-07	1.17308406383949e-06	5.34935415603935e-07
chr6:88032174-88032527	0.0142837950208984	0.615127135336341	0.000347601584671584	0.000419281481563325	7.16798968917412e-05
chr6:88411618-88411883	0.014083635429338	0.615127135336341	-0.000209982024744887	9.39387332796173e-06	0.000219375898072849
chr6:90188821-90188932	1.74378398900891e-05	0.0285621757107415	0.422483070366512	0.497806131784375	0.0753230614178627
chr6:90894747-90894798	0.00523403521955375	0.594397975673402	-0.0498049414635473	0.000515025892268221	0.0503199673558155
chr7:100048226-100048238	0.0486381182184246	0.615127135336341	0.00104352662993596	0.00104458832040392	1.06169046795988e-06
chr7:100272289-100272319	0.0317259004520266	0.615127135336341	-6.50613321447235e-07	8.34161705822143e-07	1.48477502726938e-06
chr7:100549051-100549244	0.0294009810060084	0.615127135336341	0.105481571338802	0.125351825409833	0.0198702540710314
chr7:100660381-100660493	0.0118542908479715	0.615127135336341	0.0018430984528712	0.00184434845657147	1.25000370026813e-06
chr7:100875668-100875695	0.0460066009900071	0.615127135336341	-0.238915278512753	0.574187936461965	0.813103214974718
chr7:100946173-100946189	0.0203311168519467	0.615127135336341	0.0748550922835351	0.0808089985548834	0.00595390627134829
chr7:1015053-1015308	0.0359239180113201	0.615127135336341	0.000240332316166019	0.000286275796522408	4.5943480356389e-05
chr7:102056397-102056435	0.00240828371252862	0.408134358290306	0.374473241672307	0.427490535588699	0.0530172939163918
chr7:102056530-102056550	0.0392993877497389	0.615127135336341	0.232830510094679	0.319445388431129	0.0866148783364507
chr7:102715775-102716260	0.0167903432875885	0.615127135336341	-0.0945880610801044	0.00432498663595167	0.0989130477160561
chr7:102789605-102789825	0.0461269068161674	0.615127135336341	0.000205416651682806	0.00025762522768041	5.22085759976039e-05
chr7:103086077-103086214	0.0288454873446716	0.615127135336341	0.0134693995418286	0.0134707023897919	1.3028479633761e-06
chr7:104649821-104649857	0.0256410896976378	0.615127135336341	0.230571092082443	0.462255114258026	0.231684022175583
chr7:105438307-105438460	0.0214588398751905	0.615127135336341	0.185914251164115	0.566826297368144	0.380912046204029
chr7:107384073-107384116	0.0295597781098014	0.615127135336341	5.92328874982369e-07	1.05464301192722e-06	4.62314136944846e-07
chr7:113724898-113724936	0.0493436015432366	0.615127135336341	6.02333166897108e-07	1.37018049862805e-06	7.6784733173094e-07
chr7:113724971-113725004	0.0327443778409625	0.615127135336341	-0.000866519667131527	1.171135291716e-06	0.000867690802423243
chr7:1163502-1163548	0.0466983709127317	0.615127135336341	0.183490589942435	0.547943037853682	0.364452447911247
chr7:116964677-116964717	0.0350620187227711	0.615127135336341	-6.90953913628643e-07	6.42569447893104e-07	1.33352336152175e-06
chr7:117513381-117513391	0.0418536081601586	0.615127135336341	6.31457459008965e-07	1.4140140540641e-06	7.82556595055131e-07
chr7:1200012-1200025	0.0496479280478378	0.615127135336341	-5.80113913768448e-07	7.30404742586772e-07	1.31051865635522e-06
chr7:121513046-121513126	0.0345717413605733	0.615127135336341	0.00175430549083246	0.00210209074531214	0.000347785254479681
chr7:123672621-123672925	0.0205104616777116	0.615127135336341	-0.00031328424715692	3.27708178133256e-05	0.000346055064970246
chr7:1275823-1275840	0.0386114759377488	0.615127135336341	0.0163691919482167	0.0163700750686275	8.83120410754957e-07
chr7:127669746-127669903	0.0299088745722625	0.615127135336341	0.386333266372408	0.630556377992025	0.244223111619616
chr7:127775764-127776286	0.0117781926986157	0.615127135336341	0.000264128124641961	0.000311155392425302	4.70272677833406e-05
chr7:127983800-127984094	0.0472068948731463	0.615127135336341	0.000158814842726543	0.000211580677247068	5.27658345205252e-05
chr7:129419381-129419436	0.0270019328686761	0.615127135336341	0.000526095211847803	0.000527033395273893	9.38183426089738e-07
chr7:129914996-129915064	0.00782249197759896	0.615127135336341	0.332648114681018	0.695515167283316	0.362867052602298
chr7:129920956-129921085	0.0162756528559352	0.615127135336341	0.360351268202957	0.628087488370928	0.267736220167971
chr7:130013932-130014091	0.00285853655766258	0.436682694770112	0.323536726993771	0.511269353942527	0.187732626948756
chr7:130132122-130132421	0.0401784157782048	0.615127135336341	0.223378092623714	0.469941847430633	0.246563754806919
chr7:130606367-130606430	0.0192555477561558	0.615127135336341	0.291650414966313	0.674112966846154	0.382462551879841
chr7:130878807-130878859	0.0251804179261217	0.615127135336341	0.272704061962745	0.677951960772512	0.405247898809767
chr7:134001853-134002010	0.031611380928995	0.615127135336341	-5.84092038628569e-07	7.17579627344343e-07	1.30167166597291e-06
chr7:134671082-134671126	0.046459054141194	0.615127135336341	-6.06291219980482e-07	5.50865324053146e-07	1.15715654403363e-06
chr7:135051898-135051997	0.00329682542090463	0.468598887995038	0.269741326403603	1.00000105619646	0.730259729792855
chr7:137237186-137237379	0.00276184386430683	0.43194372963997	0.401455229171816	0.770834524647393	0.369379295475577
chr7:137686957-137687259	0.0473137497782892	0.615127135336341	-0.000343139657890975	4.39506900675738e-07	0.000343579164791651
chr7:138145145-138145168	0.0403572862039727	0.615127135336341	0.0149879940656378	0.0162710226236415	0.00128302855800364
chr7:139188176-139188385	0.0327768898475661	0.615127135336341	0.229722207825581	0.329723094347894	0.100000886522313
chr7:139710794-139710932	0.004801763765708	0.572547486000435	0.448261708587709	0.625926828822009	0.177665120234301
chr7:139959882-139959903	0.00154789517596708	0.318451390875953	0.365480026268602	0.520279033367569	0.154799007098967
chr7:140096553-140096722	0.0469055460430746	0.615127135336341	0.289443918556251	0.456111870059919	0.166667951503668
chr7:140118299-140118331	0.015987407204528	0.615127135336341	0.311813094856229	0.865385677042438	0.55357258218621
chr7:140774603-140774633	0.0407436259383193	0.615127135336341	0.0160737972997733	0.0207414950085678	0.00466769770879455
chr7:141359663-141359879	0.000544070522861136	0.17961286295989	0.398694011894117	1.00000115606478	0.601307144170661
chr7:142192709-142192810	0.00644730309540986	0.615127135336341	0.386755357366002	0.676571286002916	0.289815928636914
chr7:142494333-142494406	0.0220850781980041	0.615127135336341	0.186375987674863	0.267786254083762	0.0814102664088988
chr7:142494984-142495021	0.0338532174652127	0.615127135336341	0.00466077707614924	0.00466196261753464	1.18554138539648e-06
chr7:142552856-142552886	0.0497378972615029	0.615127135336341	0.000818684543270048	0.000986356232433657	0.000167671689163609
chr7:143100180-143100256	0.00317367144736586	0.458611204185016	0.334006419182622	0.652911111188429	0.318904692005807
chr7:143208522-143208626	0.0182339137520669	0.615127135336341	0.202544898507381	0.573399945431698	0.370855046924317
chr7:144052163-144052181	0.0073215548895897	0.615127135336341	0.00439305005062678	0.00439380635168264	7.56301055865074e-07
chr7:148668141-148668171	0.00962801297296186	0.615127135336341	0.399139848997478	0.580093334376239	0.180953485378761
chr7:148788398-148788672	0.0307984378256667	0.615127135336341	0.00159080934260201	0.00178234062288109	0.000191531280279083
chr7:148815625-148815641	0.0341600941255952	0.615127135336341	0.272897961731873	0.892158017612414	0.61926005588054
chr7:149018516-149018541	0.00280995726376873	0.43200810474183	0.430738397455353	0.895834374110348	0.465095976654995
chr7:149157708-149157964	0.0319333933950608	0.615127135336341	0.000411633222667391	0.000433380260753258	2.17470380858668e-05
chr7:149463063-149463090	0.00142201288618304	0.30501915182959	0.316974148815554	0.703297512533337	0.386323363717784
chr7:150065387-150065781	0.0356054139082039	0.615127135336341	0.000158135703299733	0.000228412135012372	7.02764317126389e-05
chr7:150069840-150069848	0.00371882711191465	0.499595680761997	0.220781519735546	0.648577745527611	0.427796225792064
chr7:150672244-150672298	0.0127575919447515	0.615127135336341	0.000767762322511547	0.000831673503281523	6.3911180769976e-05
chr7:150778540-150778611	0.00711327513273797	0.615127135336341	0.186774031687562	0.584209676824815	0.397435645137253
chr7:150811033-150811115	0.00390303214092588	0.51336455145411	0.314165120184401	0.732907052910875	0.418741932726474
chr7:150865267-150865374	0.0405111018960874	0.615127135336341	0.000527494031988576	0.000528596748416984	1.10271642840742e-06
chr7:151000534-151000682	0.0454156179249425	0.615127135336341	0.0019217560644661	0.00225887622179617	0.00033712015733007
chr7:151107618-151107661	0.0481911447506784	0.615127135336341	0.000790827058741717	0.000792125201791949	1.29814305023276e-06
chr7:151216690-151216735	0.0284906961593114	0.615127135336341	0.000189728859515595	0.000190823190835625	1.09433132002936e-06
chr7:151216757-151216773	0.000109122495664729	0.0774524193604327	0.0825315237285356	0.0872872711618941	0.00475574743335846
chr7:155088861-155089098	0.0120780529466776	0.615127135336341	-0.000257902874374841	1.2427099998804e-06	0.000259145584374721
chr7:155090035-155090111	0.000176561980622321	0.0963994459970831	-1.11056318234834e-06	6.30662112033764e-07	1.7412252943821e-06
chr7:155205542-155205564	0.00259395666404917	0.42342588115603	0.0243559738874207	0.0274682271284552	0.00311225324103447
chr7:155596135-155596147	0.0384417328701885	0.615127135336341	0.0969901392977185	0.103658255053573	0.00666811575585414
chr7:156795680-156795702	0.0339291763464707	0.615127135336341	-0.00563330511793727	0.000544528210788578	0.00617783332872585
chr7:157130204-157130633	0.0428489372001787	0.615127135336341	-0.000203830573421554	2.45907183226334e-05	0.000228421291744188
chr7:157477495-157477515	0.0191564409519196	0.615127135336341	0.00198411132797592	0.00198590289568098	1.79156770505628e-06
chr7:157478274-157478302	0.0287292099861422	0.615127135336341	0.0112984350671129	0.011299385306334	9.50239221125536e-07
chr7:157485970-157485993	0.0253091301831785	0.615127135336341	0.0108225664800194	0.0116568805900329	0.000834314110013479
chr7:1577190-1577260	0.00455340865334824	0.56125539107327	0.244555594444247	0.828365243831782	0.583809649387535
chr7:158110816-158110824	0.036995837770039	0.615127135336341	0.0562168136362366	0.0585326416016589	0.00231582796542228
chr7:158751037-158751102	0.0164691736287315	0.615127135336341	-0.258334702207917	0.0481785182032936	0.306513220411211
chr7:158940840-158941027	0.0371365562535792	0.615127135336341	0.260427078650782	0.51000126726295	0.249574188612167
chr7:16103811-16104018	0.0049344569128129	0.581303594239299	0.384834930736143	0.87663499871895	0.491800067982807
chr7:16460952-16461170	0.0496689396433398	0.615127135336341	0.000168302653842762	0.000223460851748759	5.51581979059973e-05
chr7:1959898-1959931	0.0259543806777123	0.615127135336341	0.161090022306697	0.161090956592398	9.34285701211869e-07
chr7:2030236-2030265	0.0165929569776424	0.615127135336341	-0.0783207686564255	0.92168033427126	1.00000110292769
chr7:20664818-20664918	0.0124296992752681	0.615127135336341	-0.283144422386649	0.349207448995559	0.632351871382208
chr7:20824769-20824820	0.0340238130070151	0.615127135336341	0.00249891522126422	0.00265376383468532	0.000154848613421096
chr7:22233120-22233155	0.0283921348777118	0.615127135336341	-0.200653395879474	0.776935496465513	0.977588892344987
chr7:23283148-23283208	0.00305539099133881	0.453347247692642	0.373404753252741	0.666124639511867	0.292719886259126
chr7:23570946-23571046	0.0292587898868984	0.615127135336341	0.000135127958408253	0.000135813529045584	6.85570637331016e-07
chr7:24613637-24613986	0.0233897002012019	0.615127135336341	0.00114363667250812	0.00127018576493823	0.000126549092430112
chr7:2599087-2599165	0.0460014407619565	0.615127135336341	7.65189199261015e-05	7.70987276628208e-05	5.79807736719285e-07
chr7:26053507-26053580	0.0106526700526993	0.615127135336341	0.256193236980171	0.501622859627636	0.245429622647464
chr7:26903971-26904182	0.0495733113417206	0.615127135336341	0.000281532767501135	0.000282801667441383	1.2688999402475e-06
chr7:27147634-27147661	9.57195962484573e-06	0.0213644226034562	0.478195754950629	0.639169239498038	0.160973484547409
chr7:27154844-27155243	0.0197527037417043	0.615127135336341	0.164248360995239	0.638603902378455	0.474355541383216
chr7:27163152-27163185	0.0310772997438402	0.615127135336341	0.169838996570075	0.47616134914667	0.306322352576595
chr7:27169572-27169585	0.00278497692329704	0.43194372963997	-0.179868211922407	0.820133353237723	1.00000156516013
chr7:27169731-27169739	0.0272851148330091	0.615127135336341	0.165968084722953	0.405027446660508	0.239059361937555
chr7:27170113-27170122	0.0392448326947951	0.615127135336341	-0.322969165917973	0.210471419194688	0.533440585112661
chr7:27178925-27178999	0.00126966148892504	0.291974701679674	0.267567813914842	0.570147931518774	0.302580117603932
chr7:27197885-27197932	0.00124018957930316	0.288834725950144	0.0278842108780612	0.0278848945453198	6.83667258661756e-07
chr7:2728317-2728359	0.0482046067329703	0.615127135336341	0.00108156658821568	0.00108250733475828	9.407465425993e-07
chr7:2802671-2802689	0.0153921756042592	0.615127135336341	-0.349140598905576	0.297686056553907	0.646826655459483
chr7:28449649-28449683	0.0230587563262094	0.615127135336341	0.00053429980068892	0.000535043097933237	7.43297244317046e-07
chr7:28997143-28997166	0.0282085470211625	0.615127135336341	0.00585026391249967	0.00585128343210771	1.01951960803929e-06
chr7:30028567-30029047	0.041041546253914	0.615127135336341	0.000293571827108639	0.000358488214660061	6.49163875514214e-05
chr7:30721510-30721548	0.044061895862708	0.615127135336341	0.00567096117057786	0.00567201090025378	1.04972967592092e-06
chr7:30747406-30747548	0.0140512161832544	0.615127135336341	0.313203367630158	0.541799763451592	0.228596395821434
chr7:30790763-30790902	0.000317838311847835	0.137417474797034	0.427888228266621	0.620702249491696	0.192814021225075
chr7:30791094-30791126	0.0301983248511297	0.615127135336341	0.240729971710212	0.535269014431467	0.294539042721256
chr7:32467646-32467662	0.0468467192852802	0.615127135336341	0.00870349051871046	0.00870458806635735	1.09754764689059e-06
chr7:33687500-33687595	0.00217692740995846	0.389528231698302	0.346723423213474	0.64629719259612	0.299573769382646
chr7:33762242-33762252	0.025589274283584	0.615127135336341	0.216841293807351	0.76259966415822	0.545758370350869
chr7:36158640-36158818	0.000304409523869081	0.133646764827326	0.344762114059462	0.401283021218561	0.0565209071590992
chr7:37296777-37297008	1.3965627097767e-05	0.0264332079288468	0.558174275030497	0.736994589994877	0.17882031496438
chr7:39547958-39548029	0.0382948688712065	0.615127135336341	0.176189098411792	0.215845591592132	0.0396564931803395
chr7:39990487-39990677	0.0487806312414401	0.615127135336341	-0.000246627020597665	4.64115145770553e-05	0.00029303853517472
chr7:39990873-39991267	0.0211113395126567	0.615127135336341	0.000246418499705828	0.000353257498817163	0.000106838999111335
chr7:40147320-40147384	0.00662199056908923	0.615127135336341	0.296161605087527	0.908333931257375	0.612172326169849
chr7:4040924-4041137	0.000126343472756985	0.0823456644951944	0.424788006672359	0.660009904851967	0.235221898179608
chr7:42951470-42951548	0.0167267854742664	0.615127135336341	0.000259328666132442	0.000260452834624632	1.12416849218919e-06
chr7:43152674-43152714	0.0394925302948988	0.615127135336341	0.000961441832513983	0.000962320136837458	8.78304323475075e-07
chr7:43798700-43798807	0.0334109153422415	0.615127135336341	0.000834371938579466	0.000835412446316742	1.04050773727639e-06
chr7:43945656-43945852	0.0321447330875836	0.615127135336341	0.00015729834663965	0.000175966076513466	1.8667729873816e-05
chr7:44621982-44622014	0.0229238716563149	0.615127135336341	-7.39589557941667e-07	7.43613828624422e-07	1.48320338656609e-06
chr7:44788894-44788929	0.041340275684196	0.615127135336341	5.42093547388959e-07	1.24522510809432e-06	7.03131560705357e-07
chr7:45067930-45067977	0.0443490530419833	0.615127135336341	0.110132801028549	0.116987982591687	0.00685518156313851
chr7:4747165-4747203	0.00873992197544513	0.615127135336341	-0.242320285774977	0.733679888508425	0.976000174283402
chr7:50467778-50467801	0.00608418360440901	0.615127135336341	0.409211091530767	0.719313128002273	0.310102036471506
chr7:50468156-50468186	0.0163955485426088	0.615127135336341	0.221311251326756	0.554500216720113	0.333188965393357
chr7:50725079-50725153	0.0441785877671938	0.615127135336341	-0.320137352037202	0.559259912764865	0.879397264802066
chr7:51383739-51383765	0.0304023711318538	0.615127135336341	0.00173972087201458	0.00174054332941554	8.22457400954414e-07
chr7:51407840-51408072	0.0441628829007318	0.615127135336341	-0.375740634769406	0.0316677344720015	0.407408369241408
chr7:5184219-5184251	0.0110968748415572	0.615127135336341	-0.284651915966072	0.187736500244694	0.472388416210767
chr7:53159774-53159793	0.0044084700946481	0.550561031336456	0.356337995310578	0.853071315215279	0.496733319904701
chr7:5459014-5459060	0.0440757611102608	0.615127135336341	0.0129760929749311	0.0129772162558938	1.12328096262573e-06
chr7:5460046-5460180	0.030355924105525	0.615127135336341	0.000464064763016842	0.000587368408825457	0.000123303645808614
chr7:5467763-5467775	0.0170250677737748	0.615127135336341	0.0251169835266223	0.0251177253427711	7.41816148796285e-07
chr7:5468821-5468856	0.00936658454613223	0.615127135336341	0.0944756441197278	0.0944763485241661	7.04404438275591e-07
chr7:56087299-56087407	0.0491930511547611	0.615127135336341	0.263499965527382	0.684957505690257	0.421457540162874
chr7:562046-562065	0.0173594327579254	0.615127135336341	8.30492655869191e-07	1.23574852487575e-06	4.05255869006557e-07
chr7:562368-562423	0.0224050921465923	0.615127135336341	0.00592921391856993	0.00593000114076039	7.87222190454557e-07
chr7:56243074-56243101	0.041738875564806	0.615127135336341	0.134236350521841	0.149213115605328	0.0149767650834869
chr7:608308-608375	0.000155918858431274	0.0909594310216913	0.438160125569652	0.831537269920755	0.393377144351103
chr7:623666-623690	0.0157433480724888	0.615127135336341	0.212111173620034	0.520042103039192	0.307930929419159
chr7:6311716-6311821	0.0454000612714076	0.615127135336341	0.000643653858812422	0.00073059914111913	8.69452823067075e-05
chr7:6677688-6677735	0.0403775148260572	0.615127135336341	-6.98953740326075e-07	5.59549402412825e-07	1.2585031427389e-06
chr7:70159917-70159962	0.0387297649851433	0.615127135336341	0.00165740764482029	0.00165823136016269	8.23715342396777e-07
chr7:71415890-71415983	0.00236878752687772	0.404322124302116	0.409004069145936	0.647728229535965	0.238724160390029
chr7:72396167-72396173	0.0411580314624891	0.615127135336341	0.0555553956813438	0.0555562895956892	8.93914345384359e-07
chr7:72857958-72858115	0.015357623407258	0.615127135336341	0.335940479932356	0.65674732966961	0.320806849737254
chr7:73256704-73256745	0.00760487116141608	0.615127135336341	9.53421103221552e-07	1.47838955443807e-06	5.2496845121652e-07
chr7:73406752-73406765	0.0191744717149371	0.615127135336341	0.343327050860283	0.659490343921597	0.316163293061314
chr7:73414104-73414116	0.007923438966	0.615127135336341	0.291603279507953	0.643504945563361	0.351901666055407
chr7:73588636-73588647	0.0344572996304409	0.615127135336341	-0.00332997279092359	9.64378488631531e-07	0.00333093716941222
chr7:73668746-73668787	0.0492819183112737	0.615127135336341	6.07977226158446e-07	1.40506383611254e-06	7.97086609954095e-07
chr7:74049761-74049776	0.0177022729548694	0.615127135336341	-0.150940417530289	0.849060496810417	1.00000091434071
chr7:75039511-75039556	0.0266313140668357	0.615127135336341	0.00151373864724286	0.00151494109118615	1.20244394329115e-06
chr7:75677647-75677933	0.0467729746493294	0.615127135336341	0.00169550346398892	0.00169662253177071	1.11906778179305e-06
chr7:766231-766523	0.0326878715633562	0.615127135336341	0.000103703005874679	0.000104626777153164	9.23771278485161e-07
chr7:8008624-8008655	0.0302543767494241	0.615127135336341	0.000887205288592288	0.000999346585302042	0.000112141296709755
chr7:81417609-81417822	0.0284759752063973	0.615127135336341	0.225084349866336	0.302254510781722	0.0771701609153856
chr7:85523844-85523854	0.000141853166000386	0.0850849275193726	0.391173278979422	0.754939190715216	0.363765911735794
