	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCT	PCT	PCT	PCT	PCT	NPT	NPT	NPT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr2:187350575-187350807	0	0.000771604938271605	NA	0	0	0.00510204081632653	0	0.00191570881226054	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148809523809524	0	0	0	0	NA	0	NA	NA	1	NA	NA	0	0	0.000392464678178964	0.000493827160493827	0.000326797385620915	0.000205761316872428	0	0	0	0	0	0	0	0.00159438775510204	0	0	0.000307881773399015	0.000566893424036281	0.000637755102040816	0.000290360046457607	0.00145772594752187	0.000410509031198686	NA	0	0.00119047619047619	0.000673854447439353	0	NA	0	0	0	0.000396825396825397	0.000723938223938224	0	0.000350140056022409	0	0.000302663438256659	0	0.000318877551020408	0.000576036866359447	0	NA	0	NA	NA	0.000226757369614512	0	NA	0	0.00139146567717996	0	0	NA
chr1:63788992-63789021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	1	1	0	0	0	0	0.0029218984442865	0.000830564784053156	0.000360750360750361	0	0	0	NA	0	NA	0	NA	0.000425170068027211	0	0.00100603621730382	0	0	0	0.000215146299483649	0.00174216027874564	0.000357142857142857	0.000649350649350649	0	NA	0	0.00162337662337662	NA	0.000850340136054422	0	0	0	0.000610500610500611	0.00114627212370205	0	0	0.00062111801242236	0	0.000417710944026733	0.000904159132007233	0	NA	0.00160513643659711	0	0	0	NA	0.000605326876513317	NA	NA	0	NA	NA
chr21:28338643-28338655	NA	0	0	0	NA	0	0	0.025	0	NA	0	NA	0	0	NA	0.025	0	0	NA	0	0	0	0	NA	NA	0	0	NA	NA	0.00833333333333333	0	0.0125	0	0.0125	0	0	NA	NA	1	NA	NA	NA	0	0.0016	0.00882352941176471	0	0	0	0	0	0	0	0	NA	0	0	0.00232558139534884	0	0	0	0.0180795162227201	0.00344827586206897	0.0015625	NA	0	NA	0.00263157894736842	0	0.00113636363636364	0	0	0	0.000925925925925926	0.000411522633744856	0.00597884739909346	0	0.00104166666666667	0	0.00142857142857143	0.0038961038961039	0	0	NA	0.0015625	0	0	0	0	NA	NA	0	0	NA	NA
chr6:117086443-117086455	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0.0185185185185185	0	0	NA	0	NA	1	NA	NA	0	0	0	0	0.00980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157563025210084	0.00396825396825397	0.00303030303030303	NA	0	0	0	0	0	0	0	0	0	0.00142450142450142	0	0	0.00314465408805031	0	0	0	0	0	0.0387105584474006	0	NA	NA	0.00308641975308642	NA	0.0045045045045045	0	NA	NA	NA	NA
chr10:28035177-28035209	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00512820512820513	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0.0133333333333333	NA	NA	1	NA	NA	0	0.00425531914893617	0.00672868392939864	0.0019047619047619	0.00140350877192982	0.00302953372260303	0.0037037037037037	0	0	0	0	0	0	0.000623052959501558	0	0.00099502487562189	0.000555555555555556	0	0.0019047619047619	0.00252983448769226	0.004	0.00438760103028688	0.00196078431372549	0.00246913580246914	NA	0	0.00144927536231884	0	0	0	0.00125786163522013	0.00149253731343284	0.000292397660818713	0.000909090909090909	0.00066006600660066	0.00100250626566416	0	0.00347430797954379	0.0013745704467354	0	0	0.0402496256057334	0.00266666666666667	0	0	NA	0	NA	NA	0	0	NA	0
chr2:175191306-175191373	NA	0	NA	0	0	NA	0	0	0	0	NA	NA	0	0	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1	NA	NA	NA	NA	0	0.00652173913043478	0	0.00196078431372549	0	0	0	0	0	NA	0	NA	0	0.00434782608695652	0	0	0	0.0032258064516129	0	0.004	0	NA	0	0.00526315789473684	0	0	NA	0	0	0.00416666666666667	0.0032258064516129	0.0127039627039627	0	0.00232558139534884	0.00555555555555555	0	0	0.00232558139534884	0	0	NA	0.00740740740740741	NA	NA	0	0	NA	0.005	0	0	0	NA
chr9:133814487-133814558	0	NA	0	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0.025	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	1	NA	NA	0	0	0.000925925925925926	0.000319284802043423	0	0.000338753387533875	0.000334672021419009	0	NA	0	0	0.000957854406130268	0	0	0.000227686703096539	0	0.000591016548463357	0	0	0	0.000470809792843691	0.000591016548463357	0.000474833808167142	NA	0	NA	0.00113378684807256	0	0.000334672021419009	0	0	0	0	0.000243664717348928	0.000286368843069874	0.000851463351463351	0.000755857898715042	0	0	0.00051440329218107	0	0	NA	0.000338753387533875	NA	NA	NA	0	NA	0.000440917107583774	0	0	NA	0
chr17:5015172-5015219	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.0111111111111111	NA	NA	0.00476190476190476	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0.0133333333333333	NA	0	NA	NA	NA	1	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483091787439614	0.00333333333333333	0	NA	0	NA	0	0	0	0	0	0	0.000784313725490196	0	0.000793650793650794	0.00104166666666667	0	0	0.000623052959501558	0	0	0	NA	0	0	0	0	0	NA	NA	NA	0	NA	0
chr7:72848299-72848313	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	0	0	0	0	0	1	0	NA	0.025	NA	NA	0	NA	NA	NA	NA	1	0	0	NA	0	0	0.0620346689400398	0.0015625	0	0	0	0	0	0	0	0	0	0.00714285714285714	0	0.00232558139534884	0	0	0.0010752688172043	0	0.00208333333333333	0	0	0.00625	0	0	NA	0	0	0.00357142857142857	0	0.00340116418915668	0.00229007633587786	0.00185185185185185	0	0.00135135135135135	0	0.00277777777777778	0	0.119444444444444	0.0018348623853211	0.0483046990556377	0	0.00476190476190476	NA	NA	NA	NA	NA	NA	NA	NA
chr9:134421812-134421864	NA	0	0	0	0	0	NA	0.0277777777777778	0	NA	NA	0	0	0.166666666666667	NA	0	0	0	0	0.0416666666666667	0	NA	0	NA	0	NA	NA	NA	0	0	0.0416666666666667	NA	NA	0	0.0277777777777778	0	NA	1	NA	NA	NA	NA	0	0	0.111111111111111	0.0072463768115942	0.0072463768115942	NA	0	0.0416666666666667	0	0	0	NA	0	0	0	0.00980392156862745	0	0.0208333333333333	0.00574712643678161	0	0.0114942528735632	NA	0	NA	0	0	0	0	0	0.0151515151515152	0	0	0	0	0	0.00574712643678161	0	0	0	0	NA	0	NA	NA	NA	0	NA	0.19047619047619	0.869047619047619	0.0833333333333333	NA	0.5
chr8:55382538-55382604	NA	0	0	0	NA	0	0	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0.5	0	0	1	NA	0	NA	0	0	NA	0	0	0	NA	0	0.166666666666667	0	0	NA	1	NA	NA	NA	0	0.0579365079365079	0.0431818181818182	0.0045045045045045	0.0114942528735632	0.0045045045045045	0	0.0277777777777778	0.0333333333333333	0	0	0	0.0666666666666667	0.0106382978723404	0	0.214591567852437	0.247859547859548	0.0912698412698413	0.206896551724138	0.0962226240707253	0.0263157894736842	0.00308641975308642	0.221031746031746	0	0.0138888888888889	0.0217391304347826	0.0787878787878788	NA	0.326960784313725	0.0185185185185185	0.00476190476190476	0.293540252639517	0.0311764705882353	0.0780487804878049	0.0409753645047763	0.0617063492063492	0.1	0.158653846153846	0.0207328833172613	0.0948412698412698	0	NA	0.019047619047619	NA	NA	0.00574712643678161	NA	0.0144927536231884	0.037037037037037	NA	NA	0.5	0
chr15:45408914-45408955	NA	0	0	0	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	0.0277777777777778	0	0	0.0833333333333333	0	0	NA	1	NA	NA	NA	0	0.0161290322580645	0.0376548423423423	0.0123456790123457	0	0	0	0	0.0555555555555556	0	0	0	0.166666666666667	0.0208333333333333	0.0133333333333333	0.0166666666666667	0.281425364758698	0	0.0319535221496006	0.00510204081632653	0	0	0.688740079365079	0.0196078431372549	0	0	0.0104166666666667	0.00396825396825397	0	0	0	0.235902031063321	0.00292397660818713	0.00378787878787879	0.00892857142857143	0	0.0825387942351007	0	0.289143557819279	0.0848765432098765	0	0.00171821305841924	0.0246449456975773	NA	0.037037037037037	NA	0.00793650793650794	NA	0.0111111111111111	NA	0	0	0
chr19:30021006-30021018	NA	0	0	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0	0.0833333333333333	NA	NA	0	0	NA	0	0.0416666666666667	0	0	NA	1	1	0	NA	NA	0	0	0.0416279069767442	0.00196078431372549	0.00133333333333333	0.0142857142857143	0	NA	0.0111111111111111	0.025	NA	NA	0.00227272727272727	0	0.0182186234817814	0.0027027027027027	0	0	0.000892857142857143	0.0661825017088175	0.00136986301369863	NA	0	NA	0	0.0143939393939394	0.00185185185185185	0	0.0433333333333333	0.0111111111111111	0.018070652173913	0.00215827338129496	0.00945652173913044	0.00204081632653061	0.163226746110559	0.0032520325203252	0	0.00476190476190476	0	0.0376068376068376	NA	0.266666666666667	NA	NA	0	0	0	0	0	0	NA	0
chr2:119914884-119914983	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	1	NA	NA	0	NA	NA	0	NA	0	0	NA	0	0	NA	0	NA	NA	1	NA	NA	0	0.0222222222222222	0.0193118756936737	0.0137931034482759	0.00784313725490196	0.0111111111111111	0	0.00769230769230769	0.037037037037037	0	0	0	0	0.0147892720306513	0.00520833333333333	0.0087719298245614	0	0	0	0.00857142857142857	0.0600358422939068	0.0267857142857143	NA	0.00595238095238095	0.199823633156966	0.0130718954248366	0.0308641975308642	NA	0.00505050505050505	0	0.071969696969697	0.120331661092531	0.00229885057471264	0.0341591591591592	0.0144927536231884	0.0138888888888889	0.01	0.00476190476190476	0.0660225442834139	0.00469483568075117	0.00666666666666667	NA	0.0835053319573443	NA	NA	0.00666666666666667	0	NA	0.00427350427350427	0.00757575757575758	0	0.0277777777777778	NA
chr4:69239414-69239497	NA	NA	NA	NA	NA	NA	NA	0.0235897435897436	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469047619047619	NA	NA	0.155769230769231	0.191871231251121	0.211867737436506	0.01790670606142	0.117850038566151	0.0904529616724739	0	0	0	0.00420168067226891	1	0	0	0.0307922731294486	0.222613618265792	0.197792460950356	0.0187136115707544	0	0	0.125543117237679	0.05421947726459	0.161229686574925	0.000560224089635854	0	0.084053361604382	0.000529100529100529	0.110326741419178	NA	0	NA	0.0140287226001512	0.00290435139573071	0.0215215409370967	0.0932333169561211	0.00078064012490242	0.0313190818345458	0	0.00080032012805122	0.00236305048335124	0	0.563519549233835	0.0520676070489277	0.0892821475448594	0.0128205128205128	NA	0.0038340618050763	0.00194363459669582	0.00175438596491228	0	NA	NA	0	0.0555555555555556
chr2:99439022-99439029	0	0.5	0	NA	0.0444444444444444	0	0	0	0	0.333333333333333	NA	NA	0.333333333333333	0	0	0.0555555555555556	0	0	0	0	0	0	0.2	0	0	0	0.333333333333333	0	0.222222222222222	0	0.133597883597884	0.0555555555555556	NA	0	0.0138888888888889	0	0.253086419753086	0.560606060606061	0.5	0.411111111111111	0.305555555555556	NA	0.511904761904762	0.534520609318996	0.0381263616557734	0.00326797385620915	0	NA	0	0	NA	NA	0.0416666666666667	NA	0	0.0208333333333333	0	0.0791802832244009	0	0	0.0198830409356725	0	0.0381720430107527	NA	0.0138888888888889	0	0.00757575757575758	0	NA	0	0	0	0.00709219858156028	0.0174095342265974	0.25354659464829	0.0375	0.111994327511569	0.00961538461538462	0	0.00574712643678161	0.0190700104493208	0	NA	0.117283950617284	NA	NA	0.0555555555555556	0.0303030303030303	NA	0.0196078431372549	0.037037037037037	0.0238095238095238	NA	NA
chr2:1748088-1748111	0	0	0	0	0	0.138888888888889	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	0.534722222222222	0	0.534722222222222	NA	0	0	0.0596491228070175	0.0879535662144358	0	0	NA	NA	0	0	0	NA	0	0.0166666666666667	0	0	0	0	0.00210970464135021	0	0.00314465408805031	NA	0	0.0072463768115942	0	0	NA	0	0	0	0.00427350427350427	0	0	0.0040650406504065	0	0	0	0	0	0	NA	0	NA	NA	0	0.0138888888888889	NA	0	0	NA	0	NA
chr22:46368002-46368044	0	0.022108843537415	0	0.0018796992481203	NA	0	0	0	0.00510204081632653	0	NA	NA	0	NA	NA	0	0	0	NA	0	0	NA	0	0	0.0656462585034014	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0.189229024943311	0.5	0.5	0.0852607709750567	0.4	0.5	0.00285714285714286	0.198297760882203	0.00113378684807256	0.00077639751552795	0.000605326876513317	0	0	1	0	NA	NA	0	0.000881834215167548	0.0426254213119004	0	0.000541125541125541	0	0	0.000360750360750361	0	0.000452079566003617	NA	0	0	0	0	NA	0.000871080139372822	0.00297619047619048	0	0	0.000307881773399015	0.142653596604034	0.0018796992481203	0.000368188512518409	0	0	0	0	0.0208333333333333	0.00183359258701724	0.0037202380952381	NA	0.00952380952380952	0	NA	0.000978473581213307	0.00093984962406015	0.00345622119815668	NA	NA	0.0666666666666667
chr11:35440548-35440573	0.333333333333333	0.333333333333333	0	0.4	0	0.333333333333333	0	0	NA	0	NA	0	0	NA	NA	0	0	0	0	0	0	0	0.0185185185185185	0.2	0	0	0	0	0	0	0	NA	0	0	0	0	0.666666666666667	0.25	0.571428571428571	0.333333333333333	0.4	NA	0	0.00854700854700855	0.0053763440860215	0	0	0	0	0.0277777777777778	NA	NA	0	NA	0.203703703703704	0	0	0	0.0111111111111111	0.00505050505050505	0.0692261740648837	0	0	0	0	0	0.0333333333333333	0	0	0.163888888888889	0.0166666666666667	0	0	0	0.00264550264550265	0.446551724137931	0	0.231673088815946	0	0.0185185185185185	0.0238095238095238	0	0.0802469135802469	0	NA	NA	0	NA	0	0	NA	0	0	NA
chr1:237205863-237205877	0	0	0	0	0	0.0555555555555556	0	0	0	0	NA	NA	0	NA	0	0	0	0	0.138888888888889	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0.0277777777777778	0.0277777777777778	0	0.0277777777777778	0	0	0.172839506172839	0.443256456187491	0.45959595959596	0.0555555555555556	0.461538461538462	0	0.0342105263157895	0.00469483568075117	0.0148148148148148	0.00909090909090909	0.00427350427350427	0	0.0151515151515152	0	0	0.822222222222222	0	NA	0	0	0.00793650793650794	0.00333333333333333	0	0	0.00260416666666667	0.0104166666666667	0.0141843971631206	0.00595238095238095	0	NA	0	0	NA	0	0.0151515151515152	0.0499108734402852	0.00320512820512821	0	0.006265664160401	0	0.00694444444444444	0	0	0	0	0.0166666666666667	NA	0.00520833333333333	0.0666666666666667	0	0.0104166666666667	NA	0	NA	0	0	0	NA
chr15:76635175-76635199	0	0	0	0	0	0	0	0	0	0.0125	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0.5	0.238888888888889	0.75	0	0.0583333333333333	NA	0.0343108504398827	0.014867663981588	0.00571428571428571	0	0	0	NA	NA	NA	NA	0	0.0333333333333333	0.00869565217391304	0.00666666666666667	0.00588235294117647	0.0027027027027027	0	0	0.162637941369694	0.00869565217391304	0	0	0	0.231168831168831	0.161176470588235	0.0188034188034188	0.0684584081585581	0	0	0	0	0.00316455696202532	0.242881831444282	0.521358543417367	0.119543201896143	0.00461538461538462	0.00277777777777778	0.00175438596491228	0.00222222222222222	0	0	0.00303030303030303	NA	0.00357142857142857	NA	0	NA	0	NA	0	NA	NA
chr5:1876367-1876373	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0277777777777778	NA	0	0	0	0.0111111111111111	0	0	0.333333333333333	0	0	0.0925925925925926	0	0	0.0277777777777778	0	0	0.125	0.51984126984127	0.527777777777778	0.222222222222222	0.284722222222222	0	0	0.0431085786641342	0.0292397660818713	0	0.00277777777777778	0	0	0	0	0	0	NA	0	0	0	0.18284611141754	0.00490196078431373	0	0.00134408602150538	0	0.0040650406504065	0	0.00505050505050505	NA	0	0	0.00198412698412698	0.15515873015873	0	0	0	0.000963391136801541	0.117590059279526	0.00260416666666667	0.00378787878787879	0.16786957898069	0.0309246785058175	0.00183150183150183	0.172672672672673	0	0.00280112044817927	0.0211538461538462	NA	0.0196078431372549	0	0	0	NA	0	0.0072463768115942	NA	NA
chr1:53308800-53308816	0	NA	NA	0	NA	0	0	0.0992207792207792	0	0.00625	NA	NA	0	0	1	NA	0.025	0	0	0.00555555555555555	0	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0.0414285714285714	0.205	0.5	0.452777777777778	0.228333333333333	0.486752136752137	NA	0	0.00917948717948718	0.0172727272727273	0.00217391304347826	0	0	0	0	NA	0	0	NA	0.00131578947368421	0	0.0037037037037037	0.00169491525423729	0	0.00476190476190476	0	0.0125	0.00175438596491228	0	0.0181818181818182	NA	0	0.0125	NA	0	0	0.00714285714285714	0.00227272727272727	0.00119760479041916	0.0123956043956044	0.00476190476190476	0.00169491525423729	0.00787696924231058	0	0	0.00606060606060606	0	NA	0.00666666666666667	0	0	0	NA	0	NA	0	0	NA	NA
chr2:5836798-5836827	0	0	0	0	0	0	0	0	0	0.00444444444444444	0	NA	0	0	NA	0.00701754385964912	0	0	0	0	0	0	0	0	0	0	0	0.07	0.00833333333333333	0	0	0.00606060606060606	0.00888888888888889	0	0	0	0.0994444444444444	0.663066835125659	0.471515151515151	0.0219047619047619	0.461538461538462	NA	0	0	0.0401783321783322	0.0645868945868946	0.00158730158730159	0	0	0	0	0	0	NA	0.00148148148148148	0	0	0	0	0	0.00932111492936235	0.00784313725490196	0.00333333333333333	NA	NA	0	0.0194444444444444	0	NA	0	NA	0	0.00868002054442732	0.00586844050258684	0.00507890731394697	0	0.00350877192982456	0	0.00119047619047619	0.0018018018018018	0.00465116279069767	0	NA	0.0305866476145114	NA	NA	0	0.00392156862745098	NA	0	0	0	0	NA
chr7:38670466-38670493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	0	0.00222324581606019	0.103794976521908	0	0	NA	0	0	0	0.116666666666667	0	NA	0	0.00121212121212121	0.00238095238095238	0	0	0	0.0140119752686367	0	0	0	0	0.00833333333333333	0.00289855072463768	0.0043010752688172	NA	0	0.00416666666666667	0	0.000687285223367698	0.000966183574879227	0.00081799591002045	0	0.00770866560340245	0.000516795865633075	0	0.000472813238770686	0.00128205128205128	0.0050314465408805	0	0.0016260162601626	0.00769230769230769	0	NA	NA	NA	NA	NA	NA	NA	0
chr2:5836772-5836788	0	0	0	0	0	0	0	0	0	0.0111111111111111	0	NA	0	0.00625	NA	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0.0638888888888889	0	0	0	0.00833333333333333	0.0388888888888889	0.00526315789473684	0	0	0.05	0.646315449256626	0.454545454545454	0	0.429155145929339	0	0	0.0184126984126984	0.1475	0	0	0.00625	0	NA	0	NA	0	0	0	0	0	0	0	0	0.0640861344537815	0.00555555555555555	0.0037037037037037	NA	0	0.00625	0	0	NA	0	NA	0	0	0	0.00552465702632555	0.00175438596491228	0.00208333333333333	0.00887070376432079	0.00277777777777778	0	0.01	0	NA	0.00833333333333333	NA	NA	0	0	NA	0.00909090909090909	0	0	NA	NA
chr1:170640387-170640532	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0.0555555555555556	NA	1	NA	NA	NA	0.037037037037037	0.0185185185185185	0.0354609929078014	0.0087719298245614	0.0138888888888889	0.0138888888888889	0	0.111111111111111	0.333333333333333	0	0	0.0208333333333333	0.0333333333333333	0.0138888888888889	0.0833333333333333	0.163793103448276	0.0158730158730159	0.043010752688172	0.117647058823529	0.0238095238095238	0.00952380952380952	0.0241545893719807	0.0208333333333333	0.174603174603175	NA	0.0166666666666667	0.0256410256410256	NA	0.162162162162162	0.0512820512820513	0.0114942528735632	0.0833333333333333	0.0289855072463768	0.100529100529101	0.0181818181818182	0.00512820512820513	0.112359550561798	0.0906432748538012	0.0277777777777778	0.041025641025641	0.0606060606060606	NA	0.0769230769230769	0.6	0.0666666666666667	0.0441176470588235	NA	0.0208333333333333	NA	0.5	0.166666666666667	0.333333333333333	NA
chr8:53853067-53853071	0	0	0	0.037037037037037	0.759259259259259	0	0	0	NA	0	0	NA	0	0	NA	0	0	0	0	0	0.0138888888888889	NA	0	0	0	0	0	0.5	0	0	0	0	0	NA	0	0	0	0.857142857142857	0.625	0.344444444444444	0.2	NA	0.0111111111111111	0	0.0768321513002364	0.0078125	0.00564971751412429	0	0	0	0	0	0	NA	0	0	0	0.00260416666666667	0	0	0.0391315933511941	0.0294117647058824	0.00641025641025641	0	0	0	0	0	NA	0	0	0.00980392156862745	0.00490196078431373	0.0114515114515115	0.035300175726673	0.00326797385620915	0.0037037037037037	0	0.00264550264550265	0.00421940928270042	0.00277777777777778	0.0111111111111111	NA	0	NA	NA	0.0123456790123457	NA	0	0	NA	NA	NA	0
chr22:41698686-41698801	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	NA	NA	1	NA	NA	NA	1	NA	NA	NA	0	0	0.0333333333333333	0.0111111111111111	0	0.0256410256410256	0	0	0	0	0	0	0	0	0.0185185185185185	0	0.0222222222222222	0.0980392156862745	0.0555555555555556	0.0222222222222222	0.037037037037037	0.0277777777777778	NA	0	0	0.0416666666666667	0	NA	0.0555555555555556	0.0416666666666667	0.0666666666666667	0.0196078431372549	0	0.0392156862745098	0.0303030303030303	0	0.0666666666666667	0.0952380952380952	0.0185185185185185	0.0222222222222222	0.0277777777777778	0.0555555555555556	0	NA	0.1	0	NA	0.0416666666666667	0.0555555555555556	0.111111111111111	NA	NA	0.166666666666667
chr6:26722714-26722739	NA	0	NA	0	0	0	0	0	NA	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	0.0185185185185185	NA	0	0	0.0555555555555556	0	NA	0.0151515151515152	0.0333333333333333	0	0	0.0555555555555556	0	0	NA	1	NA	NA	NA	0	0.0198292326704865	0.00203252032520325	0.166666666666667	NA	0	0	0	0	NA	NA	0	NA	0.00538720538720539	0.00196078431372549	0.00181159420289855	0.00106157112526539	0	0	0.00338409475465313	0.00581395348837209	0.00114155251141553	NA	0	0.00555555555555556	0.00976748618258052	0	0	0	0.00925925925925926	0.00704225352112676	0.00342465753424658	0.00241545893719807	0.0132432891607204	0.00333333333333333	0	0.00212314225053079	0.0012531328320802	0.00116550116550117	0	0	0.0021505376344086	0.00924978687127025	NA	NA	NA	NA	0	0	NA	NA	NA	NA
chr16:65156205-65156220	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0	0	0.193650793650794	0	0	0	0	NA	0.5	0	NA	NA	0	0	0	0	0	0	0	0	0.00340136054421769	NA	0	0.0138888888888889	0	0	0	0	0.00757575757575758	0.0072463768115942	0	0	0.00396825396825397	0	0	0	0	0	0	0	NA	0	0	0	0	NA	NA	0	NA	0	NA	NA
chr6:117086335-117086373	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0.5	0	0	0	0.166666666666667	0	NA	0.0138888888888889	0	0	0	0	0	0	0	NA	0.0238095238095238	0	0	0	0	NA	1	NA	NA	1	0	0.00833333333333333	0.00574712643678161	0.0332687338501292	0.00680272108843537	0.00340136054421769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732600732600733	0.00617283950617284	0.0037037037037037	NA	0	0	0	0	0	0	0.0263157894736842	0	0	0.0121984876083237	0	0	0.00833333333333333	0	0.00308641975308642	0	0	0.0087719298245614	0.0045662100456621	0	NA	NA	0	NA	0.0123456790123457	0	NA	0	NA	NA
chr20:21494581-21494588	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0.0277777777777778	0	0	0	NA	NA	0.0555555555555556	NA	NA	0	0	0.0555555555555556	0	0	1	1	0.5	0	NA	NA	0.0238095238095238	0.0950197393704364	0	0.0308771929824561	0.00347222222222222	0	0	0	NA	0	0	0	0	0.0138888888888889	0.010752688172043	0	0	0	0.00595238095238095	0.00462962962962963	0.00793650793650794	0.116778416347382	0	0.0123456790123457	0.00641025641025641	0.0151515151515152	0.00529100529100529	0	0.0128205128205128	0	0.00297619047619048	0.00256410256410256	0.00163398692810458	0	0.0115740740740741	0.00205761316872428	0	0	0.00666666666666667	0	0.0410419038326015	0.0202821869488536	NA	0	NA	NA	0	0	0	NA	0	NA
chr6:26271403-26271438	NA	0	0	NA	0	0	NA	0	NA	0	NA	NA	0	NA	0.0277777777777778	0.0185185185185185	0	0	0	0	0	0	0	NA	0	0	0	NA	0.0277777777777778	0	0.037037037037037	0	0	0	NA	0	NA	1	NA	1	NA	0	0.038961038961039	0.0463789682539683	0	0.00231481481481481	0	0	0	0	0.0208333333333333	0	0	0	0	0.0255284552845528	0	0	0	0	0.00326797385620915	0	0.00191570881226054	NA	0	0.00925925925925926	0.00505050505050505	0.00476190476190476	0.00252525252525253	0	0	0.0036231884057971	0.00228310502283105	0	0.0012531328320802	0	0	0.00148809523809524	0.0045662100456621	0	0.00210970464135021	0.00666666666666667	0.0015015015015015	0.0248275862068966	NA	NA	0.0017921146953405	NA	0	0	NA	0	NA	NA
