	6-P-10.mld_blocks_r2-0.5	6-P-1.mld_blocks_r2-0.5	6-P-2.mld_blocks_r2-0.5	6-P-3.mld_blocks_r2-0.5	6-P-4.mld_blocks_r2-0.5	6-P-5.mld_blocks_r2-0.5	6-P-6.mld_blocks_r2-0.5	6-P-7.mld_blocks_r2-0.5	6-P-8.mld_blocks_r2-0.5	6-P-9.mld_blocks_r2-0.5	6-T-1_1.mld_blocks_r2-0.5	6-T-1_2.mld_blocks_r2-0.5	6-T-2_1.mld_blocks_r2-0.5	6-T-2_2.mld_blocks_r2-0.5	6-T-3_1.mld_blocks_r2-0.5	6-T-3_2.mld_blocks_r2-0.5	6-T-4_1.mld_blocks_r2-0.5	6-T-4_2.mld_blocks_r2-0.5	6-T-5_1.mld_blocks_r2-0.5	6-T-5_2.mld_blocks_r2-0.5	7-P-10.mld_blocks_r2-0.5	7-P-1.mld_blocks_r2-0.5	7-P-2.mld_blocks_r2-0.5	7-P-3.mld_blocks_r2-0.5	7-P-4.mld_blocks_r2-0.5	7-P-5.mld_blocks_r2-0.5	7-P-6.mld_blocks_r2-0.5	7-P-7.mld_blocks_r2-0.5	7-P-8.mld_blocks_r2-0.5	7-P-9.mld_blocks_r2-0.5	7-T-1_1.mld_blocks_r2-0.5	7-T-1_2.mld_blocks_r2-0.5	7-T-2_1.mld_blocks_r2-0.5	7-T-2_2.mld_blocks_r2-0.5	7-T-3_1.mld_blocks_r2-0.5	7-T-3_2.mld_blocks_r2-0.5	7-T-4_1.mld_blocks_r2-0.5	7-T-4_2.mld_blocks_r2-0.5	7-T-5_1.mld_blocks_r2-0.5	7-T-5_2.mld_blocks_r2-0.5	CTT-FFPE-100ng_1.mld_blocks_r2-0.5	CTT-FFPE-100ng_2.mld_blocks_r2-0.5	CTT-FFPE-5ng_1.mld_blocks_r2-0.5	CTT-FFPE-5ng_2.mld_blocks_r2-0.5	CTT-frozen-100ng_1.mld_blocks_r2-0.5	CTT-frozen-100ng_2.mld_blocks_r2-0.5	CTT-frozen-5ng_1.mld_blocks_r2-0.5	CTT-frozen-5ng_2.mld_blocks_r2-0.5	NC-P-1.mld_blocks_r2-0.5	NC-P-2.mld_blocks_r2-0.5	NC-P-3.mld_blocks_r2-0.5	NC-P-5.mld_blocks_r2-0.5	NC-P-6.mld_blocks_r2-0.5	NC-P-7.mld_blocks_r2-0.5	NC-P-8.mld_blocks_r2-0.5	NC-P-9.mld_blocks_r2-0.5	PC-P-10.mld_blocks_r2-0.5	PC-P-1.mld_blocks_r2-0.5	PC-P-2.mld_blocks_r2-0.5	PC-P-3.mld_blocks_r2-0.5	PC-P-4.mld_blocks_r2-0.5	PC-P-5.mld_blocks_r2-0.5	PC-P-6.mld_blocks_r2-0.5	PC-P-7.mld_blocks_r2-0.5	PC-P-8.mld_blocks_r2-0.5	PC-P-9.mld_blocks_r2-0.5	PC-T-1_1.mld_blocks_r2-0.5	PC-T-1_2.mld_blocks_r2-0.5	PC-T-2_1.mld_blocks_r2-0.5	PC-T-2_2.mld_blocks_r2-0.5	PC-T-4_1.mld_blocks_r2-0.5	PC-T-4_2.mld_blocks_r2-0.5	PC-T-6_1.mld_blocks_r2-0.5	PC-T-6_2.mld_blocks_r2-0.5	PC-T-7_1.mld_blocks_r2-0.5	PC-T-7_2.mld_blocks_r2-0.5
chr12:117798682-117798705	0.00666666666666667	0.00166666666666667	0	0	0.02	0.00512820512820513	0	0	0	0.0019047619047619	0.331977935382191	0.343479688263625	0	0	0.0546444655700554	0.491030668677727	0.175664527771535	0.534285714285714	0.11589228342777	0.0165345734593249	0.122843682063194	0.0244444444444444	0	0	0.039502567394095	0.00333333333333333	0.00266666666666667	0	0.0767446750780084	0	0.00593238399690013	0.0667089199377445	0.0819455231353123	0.000987654320987654	0.0327313817879453	0.0775881837950803	0.0206349206349206	0.0227407407407407	0.166101994292141	0.103858673040859	0.250323928944619	0.752497372463417	0.5	0.5	0.692913140499347	0.769271800373177	0.475343915343915	0.836479660690187	0	0	0.00444444444444444	0.00333333333333333	0.00459770114942529	0.0149382716049383	0.0133333333333333	0.00112994350282486	0.200952380952381	0.0403846153846154	0.00444444444444444	0.00444444444444444	0.00683760683760684	0	0.0106666666666667	0	0	0	0.117727272727273	0.0219911964785914	0.41399671312803	0.380018020581401	0.171377641965877	0.232559105942985	0.244411096150227	0.234889053265913	0.246683110912924	0.305470524411905
chr2:177036584-177036649	0.205632183908046	0.00256410256410256	0	0.0194070638771432	0.0065843621399177	0.0373337067162248	0	0.0021680216802168	0.00310077519379845	0.00942487202649804	0.704241396697698	0.35370356344838	0.0501256932203139	0.00174313358302122	0.513143828022617	0.454947186847863	0.85254297680544	0.838954116696775	0.315772814599293	0.156510297786844	0.0246296296296296	0.00652915291529153	0.00225988700564972	0.00224719101123595	0.00645161290322581	0.0260775862068966	0.0259243530572572	0.00454545454545455	0.0142588108689804	0.00148148148148148	0.0300761581874707	0.0227510198150655	0.881005577033718	0.831253221921744	0.775330509654795	0.763271230927558	0.866462151465227	0.604361807398682	0.10791831142675	0.162299692800344	0.862719559987612	0.918806395729792	1	0.905751698946653	0.870425442885843	0.884399336441457	0.831841750841751	0.887927373866632	0.106006366473688	0.0131216931216931	0.00801209372637944	0.00123456790123457	0.00486111111111111	0.00612244897959184	0	0.00487070818745777	0.00380952380952381	0.00232589048378522	0.00966183574879227	0	0.111436883802206	0.00377358490566038	0.0236410698878343	0.0388208163151899	0.0032258064516129	0.00246913580246914	0.149665338039527	0.0993153898429842	0.428225598239092	0.565359744081909	0.269986263419707	0.305654821373447	0.176091174307414	0.33523896526679	0.367010495682507	0.440957422549015
chr5:61601718-61601812	0	0	0	0	0	0.000560224089635854	0	0	0	0	0.000685518423307626	0	0.000657462195923734	0	0.000495662949194548	0.000483091787439614	0	0.000428036383092563	0.000188857412653447	0.000237247924080664	0	0	0	0	0	0.000293685756240822	0.00121212121212121	0	0	0.00158730158730159	0.000259403372243839	0.000435729847494553	0.000865800865800866	0	0.000671140939597315	0.000140944326990839	0	0.000383141762452107	0	0	0.000561009817671809	0.000278940027894003	0.000476190476190476	0.000591715976331361	0	0	0.000533333333333333	0.000165016501650165	0	0	0	0	0	0	0	0	0.000529100529100529	0	0	0	0	0	0.000687285223367698	0	0	0	0.000266666666666667	9.05797101449275e-05	0	0.000247371675943105	0.000636435958631663	0.000130208333333333	0	0	0	0
chr22:44759564-44759578	0.903809523809524	1	1	1	1	1	1	0.9875	1	1	0.280812968628944	0.254642008318479	0.166666666666667	0.108453075267235	0.631858225388959	0.774298340548341	0.0719362279511533	0	0.689492922070635	0.697382661198451	0.970723684210526	1	1	0.975714285714286	0.753846153846154	0.992307692307692	0.997727272727273	0.994285714285714	0.992857142857143	1	0.292087340217441	0.232817221820942	0.613135011441648	0.626612435183864	0.408169990928612	0.490372117723644	0.529899749373434	0.45143995417968	0.672812971342383	0.641680681675831	0	0.408283774407771	0	0.357083333333333	0.233371088657106	0.22112435824716	0	0.410383244206774	0.988	0.995652173913043	0.996052631578947	1	0.995833333333333	0.996875	1	1	1	0.973214285714286	0.995522388059701	0.5	1	0.926984126984127	0.0875	0.99	1	0.996875	0.55362729731391	0.596410256410256	0.330119047619048	0.139378684296196	0.459287329272794	0.409712215320911	0.309825991002462	0.446863402692778	0.320330284552846	0.184857227171805
chr4:128700633-128700681	0	0.00666666666666667	0	0	0	0.00533333333333333	0	0	0	0.2	0.237294117647059	0.355026395173454	0	0.653227513227513	0.13046723952739	0.333333333333333	0.712659197012138	0	0.234285714285714	0.428571428571429	0.5	0	0	0.0152380952380952	0.00444444444444444	0	0	0.00380952380952381	0.950952380952381	0	0.80567004852089	0.786436360574292	0.245814251108369	0.287650103519669	0.612507052334639	0.5	0.161581196581197	0.822222222222222	0.398632670943342	0.413130227001195	0.38998556998557	0.882051282051282	0	0	0.43984681984682	0.370569462743376	0	0.502222222222222	0.0092546213476446	0.0609250398724083	0	0.0114285714285714	0	0	0	0	0.0788888888888889	0	0.25	0.00666666666666667	0	0	0	0	0	0.878888888888889	0.75	1	0.600304741554741	0.75437037037037	0.666666666666667	0.297402597402597	0.734620251656502	0.700306676041964	0.593537449762514	0.363311773194126
chr1:236850112-236850127	0	0.533333333333333	0	0.00229885057471264	0	0.00476190476190476	0	0.0176638176638177	0.284444444444444	0.805555555555555	0.694085858881538	0.419431505695696	0.00666666666666667	0.00710701207107012	0.304041544933386	0.416695681856972	0.677931674688195	0.5	0.0835256879465028	0.0648157307173701	0.00111111111111111	0.00740740740740741	0.0277777777777778	0	0.00277777777777778	0	0	0.00888888888888889	0.0366541353383459	0	0.0174018708730741	0.00773420479302832	0	0.00418221037939348	0.151960980537923	0.00991869918699187	0.043609333464649	0.0520912599944858	0.0547785932099657	0.0431640002954191	0.998263888888889	0.856665903799188	0.5	0.996296296296296	0.782210690841356	0.587465543744099	0	0.998412698412698	0.00444444444444444	0.0016260162601626	0.0103174603174603	0.00950617283950617	0	0	0.00556991099626758	0	0	0	0.944444444444445	0	0	0	0	0	0	0	0.0605867235608004	0.0844332352529074	0.377830651499913	0.525180799531942	0.145747418059491	0.414081325046508	0.0727780346191606	0.0276493762283175	0.319306848913139	0.196962148756755
chr6:20024310-20024421	0.0125	0	0	0.005	0	0.00625	0	0	0	0	0.611337341260615	0.603135735232509	0.685966117216117	0.871016304484046	0.565798611111111	0.47417672197084	0.895220744168113	0.870555555555556	0.301287906466935	0.327844136762644	0	0	0.00833333333333333	0.0521103896103896	0	0.0769047619047619	0	0	0.0500332225913621	0	0.64142598321256	0.723179536444275	0.884351605454715	0.77164531941809	0.675414726246797	0.585894850193951	0.712578778484061	0.736330409356725	0.453550281136488	0.591135079178557	0.0675395256916996	0.286873563218391	0	0.156955128205128	0.284358974358974	0.255639097744361	0.5	0.0671296296296296	0.00131578947368421	0	0	0	0	0	0	0.003125	0.0176691729323308	0	0.235294117647059	0.0125	0	0.0833333333333333	0.00625	0	0.0325	0	0.721613190730838	0.778439659755449	0.79324110776386	0.769182269398988	0.545030936108522	0.616036519871106	0.784088337431392	0.808880033666214	0.617878597592883	0.731157842447324
chr20:58631096-58631163	0	0.0661471861471861	0	0.00102564102564103	0.672222222222222	0	0	0	0	0	0.152171136653895	0.490999244142101	0	0.99	0.89626277861572	0	0.99	0	0.0546031746031746	0.164846144846145	0	0	0	0	0	0.0466666666666667	0	0.0037037037037037	0	0.0213219148001757	0.557107017891332	0.966666666666667	0.955509114129804	0.580782828282828	0.647272727272727	0	0.523127391127391	0.547051282051282	0.289050202470175	0.974545454545455	0	0.0333333333333333	0	0	0.877777777777778	0.947619047619048	0	0	0.00222222222222222	0	0	0	0.0076036036036036	0	0.00695187165775401	0.0195238095238095	0	0.966666666666667	0	0	0.0843840705909671	0	0.00888888888888889	0	0	0	0.989333333333333	0	0.828876036876037	1	0	0	0.995555555555556	0.966222222222222	0	0.993333333333333
chr2:73147536-73147612	0.00037243947858473	0	0.00533651931501394	0	0	0	0	0.000508905852417303	0.00101781170483461	0.00747067874122226	0.273051057742369	0.262587102895331	0.0103661438299079	0.016944185513548	0.00109739368998628	0.00817082928340365	0.288862924337751	0.431699717377005	0.0100230977833266	0.0115149394879151	0	0.00121765601217656	0	0	0.00045045045045045	0	0.0016359918200409	0.00165631469979296	0	0.00118343195266272	0.00366668574808709	0.0051758945415527	0.721215050583249	0.731760471653374	0.496014749398148	0.354254574656055	0.690980349893806	0.493599512032526	0.00277983379705849	0.00413067586403361	0.570509440543633	0.727864640770644	0.911491540416345	0.6982318508575	0.718875710183086	0.649424232524254	0.492744841771329	0.541904167923166	0.000579710144927536	0.000354609929078014	0.000520833333333333	0.00424126984126984	0.006	0.000634920634920635	0.000289855072463768	0.00303030303030303	0.00167765851976378	0.00141843971631206	0.001	0	0.0145593149540518	0.00269360269360269	0	0.000673400673400673	0	0	0.0652661703767761	0.0766673114636189	0.305620003140275	0.379670149712565	0.290294336883997	0.320074545166614	0.0839566945887779	0.0532371522137454	0.232033128592382	0.272052690633296
chr17:48546695-48546767	0	0.00140350877192982	0	0.00251133589117544	0.356631615121122	0	0	0.0209411995435744	0	0.000589970501474926	0.442730029063556	0.293869422877519	0.000315955766192733	0.0385001137987814	0.246895978365738	0.439288921705125	0.237198716471855	0.330139399928042	0.0259725025226721	0.0414090950397561	0.166666666666667	0.000546448087431694	0	0.000628930817610063	0.102446362087461	0	0	0.0010498687664042	0	0.00185185185185185	0.0368139713065464	0.0713035369513556	0.684841288091497	0.744645090218808	0.53793476550862	0.473313721165995	0.000617283950617284	0.0177998325748627	0.0481763860476997	0.0791499088841921	0.743746250481921	0.542658810939194	0.681234261931883	0.681262365751751	0.838335942681902	0.777300162789841	0.786414791768694	0.675328230366023	0.0136787875415067	0.00125786163522013	0.0021735350373848	0	0.00801912568306011	0.00148148148148148	0	0.0909090909090909	0.00578990901571547	0	0.0990460889451638	0.00148148148148148	0.000579710144927536	0.528928501166353	0.113247841053442	0.00837521955835553	0.25	0.121243632265138	0.300529673184135	0.141516232405452	0.370071884186097	0.373874226279659	0.24583374579378	0.204843636721452	0.347367817456146	0.248729576868073	0.425119069885615	0.289627723000172
chr22:37420591-37420615	1	0	0	1	1	1	1	0	1	0.958333333333333	0	0	0	1	0.9875	1	0.25	0	1	1	1	1	0.904761904761905	1	0.9875	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0.510833333333333	0.695156926406926	0	0	1	1	1	1	1	1	1	0.991666666666667	1	0.958333333333333	1	1	0	1	1	1	0.99	1	1	0	0.285714285714286	0	1	0	1	1	1	0
chr9:138999207-138999239	0	0	0	0	0.00666666666666667	0	0	0	0	0	0.00333333333333333	0.262735710796287	0.978571428571428	0.797940805386137	0.100942140296979	0.00689655172413793	0.14984126984127	0	0.52048174048174	0.327904563892456	0	0	0	0	0	0	0	0	0	0.050682261208577	0.351707440146334	0.367142857142857	0.692123074058558	0.779453214767213	0.538461538461538	0.121111111111111	0.350526113950439	0.00333333333333333	0.207528945859117	0.545895811113203	0	0.333333333333333	0	0	0.0993259786808174	0.00121212121212121	0	0	0	0.00148148148148148	0	0	0.0201329534662868	0.00444444444444444	0	0	0.0195238095238095	0	0.142857142857143	0	0.993333333333333	0.2	0	0.926984126984127	0	0.157474747474747	0.166666666666667	0	0.652861201687776	0.75437037037037	0.502760942760943	0.609848484848485	0.334726867335563	0.352915115168875	0.524656084656085	0.347195858498706
chr19:16394456-16394573	0	0	0	0	0	0	0	0	0	0	0.227236652236652	0.52662502544433	0	0	0.20727330723503	0.277532837532838	0.142477243351759	0	0.00416666666666667	0.0115154233987908	0	0	1	0	0	0	0	0.02	0	0	0.00103359173126615	0	0.333333333333333	0.263309283309283	0.666479925303455	0.252380952380952	0.0265688797409607	0.00416666666666667	0.00335759916802852	0.0251269253271228	0.35	0.512292358803987	0	0.875	0.747071428571429	0.606338490901667	0	0.964444444444444	0	0	0	0	0	0	0	0	0	0	0.243622303622304	0	0.972222222222222	0	0	0	0.163888888888889	0	0.273397914142595	0.0246212121212121	0.32399787028128	0.995402298850575	0.5	0.125809362206421	0.534276734658333	0.463720463939704	0.272419149477973	0.367654753570824
chr7:27146343-27146385	0.988235294117647	0.996774193548387	1	1	0.995	0.99375	0.902029220779221	1	1	0.965151515151515	0.752881963596249	0.758806818181818	0.223856023627617	0.0769230769230769	0.996078431372549	0.910346889952153	0.846145301149833	0.821088818302441	0.430765998707175	0.71514869101076	1	0.998571428571429	1	1	0.90341111297633	0.833333333333333	1	1	0.909989883305101	1	0.310942106673814	0.419712746525234	0.461538461538462	0.691988436400201	0.98187414500684	0.999099099099099	0.996153846153846	0.895220744168113	0.651212121212121	0.58096425912137	0.991876456876457	0.99375	1	0.935887445887446	0.814250584339696	1	0.930562119584676	0.895720395099879	0.998936170212766	1	1	1	0.9875	1	0.997916666666667	1	0.738997113997114	1	0.888888888888889	0.3975	0.666666666666667	0.6	0.666666666666667	0.695156926406926	0.522619047619048	0.991666666666667	0.164666666666667	0.491925180772545	0.629400623885918	0.291277743909323	0.62962962962963	0.585807391138274	0.466291208791209	0.454650793650794	0.583333333333333	0.567748561696816
chr17:59482513-59482642	0	0.012715685207535	0.00128205128205128	0	0.00196078431372549	0.000865800865800866	0	0.00253164556962025	0	0.051440785373078	0.942857142857143	0.114478114478114	0.588079494553809	0.612179337231969	0.116668742278498	0	0.704060209942563	0.74972753395627	0.321966269025093	0.442989880489881	0.00150375939849624	0	0.000938967136150235	0.00582582582582583	0	0	0.00123456790123457	0	0.101297878683793	0.582943722943723	0.461095928924876	0.222397298082985	0.991666666666667	0.0796722990271377	0.941305361305361	1	0	0.00416666666666667	0	0	0.888961900549694	0.986666666666667	0.777265586347244	0.647329124111907	0.988235294117647	0.990649350649351	0.437638135743399	0.585851822616528	0	0.00289855072463768	0.000784313725490196	0.0021505376344086	0.0313074645472962	0	0.00814676616915423	0	0.01875	0	0.00851926977687627	0	0	0	0	0	0.0596825396825397	0	0	0.138272571772532	0.960634920634921	0.990804597701149	0.212761562998405	0.260826822047613	0	0	0.373333333333333	0
chr2:218843312-218843381	0.832775013781432	0.998148148148148	1	0.995555555555556	0.75	0.996296296296296	1	0.370256582938477	0.996078431372549	1	0.0876543746108964	0.297835857117823	0.33676895528948	0.225498881151055	0.488191670933606	0.431032997146651	0.260798212005109	0.245356653543433	0.859880710414247	0.976868386243386	0.978571428571428	0.714659197012138	1	1	0.806060606060606	1	0.902081010776663	0.995402298850575	0.98974358974359	0.0221288515406162	0.154856282893168	0.0850283525795035	0.182278017365737	0.433212627665182	0.645536416799575	0.383921042917371	0.29890289449113	0.285530305677041	0.619014182249476	0.594724366304555	0.245740369012258	0.267613839349292	0.2	0.312276409139154	0.367627990708498	0.378266398034981	0.227543543543544	0.263723210698234	0.825604967072489	0.997278911564626	1	0.996363636363636	0.745111710901184	1	0.987387387387387	0.989473684210526	0.995555555555556	0.864103217044394	0.818411415949779	0.995238095238095	0.255661375661376	0.666666666666667	1	0.995238095238095	0.632857142857143	0.682328042328042	0.476349206349206	0.0853601483383255	0.461064970997059	0.655910564942823	0.819738562091503	0.960165579677775	0.370996890750673	0.322573099415205	0.626503743944891	0.72502294197031
chr22:28195841-28195955	0.998095238095238	0.994444444444444	0.916933370450612	0.995931142410016	1	1	0	0.80484533984534	0	0.987721755368814	0.601004725891693	0.254099867508271	0.373833488013483	0.224285450845782	0.692580715106634	0.73444169657006	0.322721648624106	0.607104629264661	0.907699984050739	0.795379605878921	0.998566308243728	0.992156862745098	0.998467432950192	0.992452830188679	0.453968021804792	0.979437908496732	0.994791666666667	0.952626649638144	0.808273155416013	0.998039215686275	0.372956733080417	0.322050721871505	0.387290219562759	0.170238642387535	0.621384980023554	0.62438981719883	0.708197887377985	0.468265276621983	0.611468583595398	0.578288606974028	0.572261363361792	0.73819459815351	0.0357142857142857	0.129166666666667	0.710374890497159	0.52096377933188	0.633627752176139	0.318837458837459	0.98688763810715	0.994573643410853	0.994822006472492	0.997619047619048	0.998870056497175	1	0.988359788359788	0.994871794871795	0.78035789797409	0.898940571685921	0.749603174603175	0.984269113149847	0.342028702794768	0.544315523657629	0.996666666666667	0.963725490196078	0.819291302578436	1	0.682242999616981	0.824826794137924	0.260854439397134	0.424176436735275	0.722566920766242	0.775382398022689	0.501770162889858	0.61378247535899	0.42013001489272	0.302715905277715
chr12:88429105-88429730	0	0	0	0.000680272108843537	0	0.00045662100456621	0	0	0.00041407867494824	0.000823045267489712	0	0.000476190476190476	0.000775193798449612	0	0	0.000775193798449612	0.000687285223367698	0.00182648401826484	0.000843881856540084	0	0	0.000453514739229025	0	0	0	0.000770712909441233	0	0	0	0.00114942528735632	0.000757575757575758	0.000673400673400673	0	0	0.00149812734082397	0	0	0	0	0	0.00045045045045045	0	0	0.00066334991708126	0.0032520325203252	0	0	0.00124610591900312	0	0	0	0	0	0	0	0	0	0	0.000600600600600601	0	0	0.00175438596491228	0	0.00129449838187702	0.00102564102564103	0.00072463768115942	0.00087719298245614	0.000476190476190476	0	0.00114942528735632	0	0.00303030303030303	0	0.000843881856540084	0	0
chr12:7072581-7072598	0.993478260869565	0.99375	1	1	1	1	1	1	0.995833333333333	0.936219336219336	0.604535186731476	0.632144385026738	0.999193548387097	0.99620253164557	0.540688049116122	0.666666666666667	0.189107916312902	0.424944560874319	0.997391304347826	0.995604395604396	1	0.946923076923077	0	0.997142857142857	1	1	0.995	0.96125	1	1	0.877740070387129	0.842906001044796	0.119933554817276	0.319746682589106	0.9975	0.963291418200674	0.492298663777537	0.280830923462502	0.766079812206573	0.813909619791973	0.285714285714286	0.0287643903715332	0	0	0.420570696597654	0.241173795354185	0.5	0.25	1	1	0.996428571428572	1	1	1	0.985054347826087	1	1	1	0.961152882205514	1	1	0.9875	1	1	1	0.993333333333333	0.514741627994481	0.71228354978355	0.647335449891158	0.488332086761406	0.80282391823362	0.797850618717827	0.453495298493958	0.478185145899628	0.835397732305784	0.713279085712436
chr19:18682681-18683088	0.00114942528735632	0.000909090909090909	0	0	0.00105820105820106	0	0	0.00112994350282486	0.000378787878787879	0	0.00150624274099884	0.000669344042838019	0.000520833333333333	0.00111111111111111	0.000518806744487678	0.000130975769482646	0.000313725490196078	0.00066334991708126	0.000297619047619048	9.99500249875062e-05	0	0.000186741363211951	0.00128205128205128	0	0	0	0	0	0	0	0.000252525252525253	0.000101936799184506	0.000424628450106157	0.000632911392405063	0.000735835172921266	0.000216450216450216	0.000628930817610063	0.000403225806451613	0.000573300573300573	0.000124843945068664	0.00104793250860667	0.00122989223801343	0.00125786163522013	0.000838574423480084	0.000346620450606586	0.00021505376344086	0.000589970501474926	0.000174064403829417	0	0	0	0	0	0	0	0	0	0.00155038759689922	0	0	0	0	0	0.00227272727272727	0	0	0.000196367206676485	0.000382262996941896	0.000404858299595142	0.000284900284900285	0.000627316794981466	0.000452196382428941	0.000355745286374956	0.000529801324503311	0.00012531328320802	0.00038259206121473
chr19:36422606-36422705	0	0	0	0	0	0	0	0	0	0	0.00116491040860789	0.000657752624530177	0.00147851217033607	0.000399118538653422	0.00154949299941939	0.000406003671309794	0.00053728374419384	0.000528034715085075	0.000253411306042885	0.00183358226581487	0	0.00154283635391686	0	0	0	0.00206891063897509	0	0	0	0	0.00120997717304295	0.000975495093142152	0.000211111945215991	0.00119695741148307	0.00144770532170594	0	0.000473988463617075	0.00113354638426597	0.00085124500344403	0.00104756176917161	0	0.00171949065898318	0	0	0.000724005554194233	0.000747923596727965	0.000615275562643984	0.000506926024167403	0	0	0	0	0	0	0	0	0	0.00374443571615606	0	0	0	0	0	0	0	0	0.00043470571590266	0.000408094576970003	0.00134900357690342	0.000986373816501918	0.00105449468325131	0.000171127379722995	0.000614373852022795	0.000311744057037886	0.000612919595027734	0.000522543136958045
chr2:25500283-25500315	0.106965986394558	0	0	0	0.0374197031039136	0	0	0	0.0102415458937198	0	0.616649859943978	0.576515151515152	0.00995912300260126	0.323611111111111	0.545182400445558	0.302842712842713	0.387761904761905	0.321472808544926	0.0899203564466722	0	0	0	0.021010101010101	0	0.333333333333333	0	0	0.00170940170940171	0	0	0.0118518518518519	0.209880952380952	0.924230769230769	0.642810042347247	0.2	0.333333333333333	1	0.606159420289855	0	0	0.559901584351093	0.68089898989899	0.751815098150502	0.777416041608872	0.612070707070707	0.428571428571429	0.708647186147186	0.595879129319167	0	0	0	0	0	0	0	0	0.293760683760684	0	0.364235294117647	0.0790438871473354	0	0	0.00333333333333333	0	0.447142857142857	0	0.0661471861471861	0.114657748049052	0	0.373161534206159	0.0999740999741	0.294357864357864	0	0	0.0740520292438451	0.240801551389787
chr2:38301305-38301318	0	0.00196078431372549	0.00666666666666667	0.0100981767180926	0	0	0	0.0444444444444444	0	0.00701754385964912	0.414937090809341	0.529476416291006	0.00978835978835979	0.00168067226890756	0.132137533375923	0.23649537326663	0.730833753007666	0.874444444444444	0.0807877807877808	0.0776336845288597	0	0.00175438596491228	0.252698412698413	0	0.0661471861471861	0	0	0.00333333333333333	0.00350877192982456	0.494444444444444	0.0220804327883007	0.208811996497382	0.662253017685955	0.6655254351223	0.714947262921435	0.775961070253195	0.694957399200208	0.593715455740896	0.165144129738365	0.180776557333158	0.8125	0.900290108082893	1	0	0.792775760872599	0.871462421237078	0	0.786714861028587	0.00666666666666667	0	0	0	0	0	0	0	0.127050960735171	0	0.008	0	0	0	0	0.00266666666666667	0.02	0.0666666666666667	0.457226872211976	0.604599040805937	0.52956808911641	0.770662833225762	0.118772399255348	0.0795999820954314	0.386317812948934	0.342517934226383	0.469688644688645	0.534838034169819
chr8:65282618-65282648	0.00387355606280695	0.00148148148148148	0.0105050505050505	0	0	0.00592592592592593	0	0.00666666666666667	0	0.011047619047619	0.479207918008944	0.535256924189005	0.0476005736792878	0.0398311369345852	0.282114455592716	0.325851132240136	0.441005391907224	0.432572878654101	0.175981353723026	0.118348707525237	0	0.00266666666666667	0.00170940170940171	0.0222222222222222	0.186377841422442	0.00533333333333333	0.00272108843537415	0	0.00350877192982456	0	0.0303922840655854	0.00368033149870311	0.626696429754909	0.809782397623236	0.147664710959927	0.195770345379315	0.537001300234433	0.227165041585622	0.079983885874042	0.0700169035656792	0.755010289658177	0.797575098213632	0.75	0.81726678550208	0.586822224732755	0.626441014036922	0.773636363636364	0.588370304970018	0.027843137254902	0.00333333333333333	0.00893772893772894	0	0.008	0	0.00380952380952381	0	0.0155555555555556	0	0.00922305764411028	0	0	0.0249791144527987	0.015843137254902	0	0.0323809523809524	0.00266666666666667	0.00853875314071606	0.0298373802426566	0.56407521579409	0.459579400228238	0.256233865679801	0.174844241482926	0.0144130812094638	0.022023596035866	0.338595950375473	0.317489187579733
chr10:21789247-21789365	0	0	0.0135874877810362	0	0.00185185185185185	0.00307133227829553	0	0.151851851851852	0	0	0.70957264957265	0.50997150997151	0	0	0.25	0.36921470342523	0.23258746084833	0.408462879885462	0	0.0121212121212121	0.00666666666666667	0	0	0	0	0	0	0.00066006600660066	0.00111111111111111	0	0.0571428571428571	0.0111111111111111	0.993650793650794	0.821937039568619	0.666666666666667	0.76981266981267	0.79	0.028986568986569	0.164358974358974	0	0.652853422838464	0.978290598290598	0.620091736220769	0.536102048559235	1	0.5	0.777777777777778	0.374699656750572	0	0.00310077519379845	0	0.00380952380952381	0.00144927536231884	0.004	0	0	0.00151515151515152	0	0	0	0.00222222222222222	0.00350877192982456	0.00185185185185185	0	0	0.00123456790123457	1	0.00666666666666667	0	0.16	0.217335858585859	0	0.996296296296296	0.771428571428571	0.508162861104038	1
chr3:147128513-147128525	0	0.00714285714285714	0	0.00666666666666667	0	0.0144599303135888	0	0	0	0	0.568378018690136	0.485542276546547	0.0365597512416375	0.0330714748137268	0.343332563652373	0.128728429471829	0.623624013144635	0.756145689785533	0.163773055767674	0.109028150467104	0	0.00113636363636364	0	0.00833333333333333	0.00333333333333333	0	0.00714285714285714	0	0.0335	0	0.0052688188565019	0.0310456030897207	0.434651252969512	0.408130977242053	0.292509273493043	0.308501807547628	0.461353485938204	0.288498780169967	0.0821876896998848	0.0751564503648383	0.911844012574058	0.590160816842033	0.913727011494253	0.84375	0.769437431800836	0.758821714180663	0.816107130237565	0.727175694324651	0.0025	0	0	0	0.0025	0	0	0	0.00357142857142857	0	0	0	0	0	0	0.0176923076923077	0.0111746361746362	0.00357142857142857	0.0459672956840178	0.028301432718973	0.452266341552493	0.471579351782625	0.136625626361522	0.321456754229082	0.0869132675193807	0.0600545516012047	0.338425792251247	0.314280708053103
